publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'Assets', u'Infrastructure', u'Street Light', u'Traffic', u'Water Features', u'Sirens', u'Snow Removal', u'Mow', u'Irrigation', u'dubLINK', u'Tunnels', u'Guardrails', u'Maintenance', u'Bridges', u'WiFi', u'Facilities', u'Traffic Signal', u'Sign', u'Electric']",http://ogrip-geohio.opendata.arcgis.com/datasets/939a4eeb550c48ebada3cc16e5e6f6e9_33,Drainage Basins,"Infrastructure in the City of Dublin, OH.",2015-06-17T17:37:34.000Z,2018-04-03T16:46:35.689Z,http://ogrip-geohio.opendata.arcgis.com/datasets/939a4eeb550c48ebada3cc16e5e6f6e9_33,http://mapping.dublin.oh.us/arcgis/rest/services/Assets/MapServer/33,"-180.0,-69.7459,180.0,40.2738"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Sewer', u'Manhole']",http://ogrip-geohio.opendata.arcgis.com/datasets/6f1db09a186d4888b52ede061ca5f187_0,Sewer - Manholes,This dataset represents Sewer Manholes in the Stark County sanitary sewer system. Most features were placed with a handheld GPS unit with +/- 3 ft accuracy. There is no vertical element to this dataset. These points are for REFERENCE ONLY  and represent a close approximation to the actual location. Digital data can be made available as an ESRI geodatabase or shapefile. Users must have ArcGIS software to view data.,2018-03-26T15:34:48.000Z,2018-03-26T15:38:28.646Z,http://ogrip-geohio.opendata.arcgis.com/datasets/6f1db09a186d4888b52ede061ca5f187_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/SanitaryEngineer/SewerNetwork/MapServer/0,"-81.6198,40.6475,-81.1261,40.9905"
Ohio Geographically Referenced Information Program,"[u'ODOT', u'Transportation', u'Cities', u'Ohio', u'City']",http://ogrip-geohio.opendata.arcgis.com/datasets/2797761b0abe40c8a33a9c982a779535_10,ODOT Cities,"The city polygon
file illustrates the boundaries of municipal jurisdictions within Ohio.? This file is maintained as a process related
to the updating of the Road Inventory for the distribution of gas tax monies.
This dataset is currently published on an annual basis.",2014-10-31T20:29:37.000Z,2014-10-31T20:31:16.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/2797761b0abe40c8a33a9c982a779535_10,http://geo.oit.ohio.gov/arcgis/rest/services/ODOT/ODOT_Features/MapServer/10,"-84.9136,38.3812,-80.481,41.9937"
Ohio Geographically Referenced Information Program,"[u'ODOT', u'Trans', u'Transportation', u'Bridges']",http://ogrip-geohio.opendata.arcgis.com/datasets/9ac6ba788a02443999ce22e706698f99_4,ODOT Bridges,There is no description available.,2014-10-21T18:37:53.000Z,2014-10-21T18:43:15.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9ac6ba788a02443999ce22e706698f99_4,http://geo.oit.ohio.gov/arcgis/rest/services/ODOT/ODOT_Features/FeatureServer/4,"-84.9154,38.3988,-80.4963,41.9763"
Ohio Geographically Referenced Information Program,"[u'Athens', u'LBRS', u'Centerlines', u'centerlines', u'Transportation', u'Ohio', u'Trans']",http://ogrip-geohio.opendata.arcgis.com/datasets/c7952a4bd1a34630b36053b9c230edca_4,Athens Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-29T18:53:16.000Z,2014-12-29T18:54:00.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/c7952a4bd1a34630b36053b9c230edca_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Athens_LBRS/FeatureServer/4,"-82.3269,39.141,-81.7028,39.5806"
Ohio Geographically Referenced Information Program,"[u'Adams', u'LBRS', u'Transportation', u'Roads', u'Routine']",http://ogrip-geohio.opendata.arcgis.com/datasets/c524688294ba4b2eb5a7265d9e279dd3_4,Adams Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-10-29T14:11:49.000Z,2014-12-22T16:49:02.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/c524688294ba4b2eb5a7265d9e279dd3_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Adams_LBRS/FeatureServer/4,"-83.7279,38.5962,-83.2272,39.0619"
Ohio Geographically Referenced Information Program,"[u'Clark', u'Ohio', u'Addresses', u'Trans', u'Transporation']",http://ogrip-geohio.opendata.arcgis.com/datasets/42711284dc4a402086f8646b54b26123_0,Clark Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-31T15:48:26.000Z,2014-12-31T15:49:18.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/42711284dc4a402086f8646b54b26123_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Clark_LBRS/FeatureServer/0,"-84.0565,39.7722,-83.5207,40.0459"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'ESN']",http://ogrip-geohio.opendata.arcgis.com/datasets/b50e92a0b13a4eb5a87b80fbad8b6781_1,ESN,Stark County emergency response jurisdictions.,2018-03-26T18:45:41.000Z,2018-03-26T18:49:09.244Z,http://ogrip-geohio.opendata.arcgis.com/datasets/b50e92a0b13a4eb5a87b80fbad8b6781_1,https://scgisa.starkcountyohio.gov/arcgis/rest/services/EmergencyResponse/EmergencyResponseJurisdictions/MapServer/1,"-81.6492,40.6345,-80.9734,40.9887"
Ohio Geographically Referenced Information Program,"[u'Land use', u'Planning', u'Community Plan', u'Zoning', u'Districts', u'COTA Lines', u'Historic District', u'Architectural Review']",http://ogrip-geohio.opendata.arcgis.com/datasets/bbaef06e8a9c4ca1ba0fee6e6dca33a8_14,Zoning Districts,"Data used for community planning in the City of Dublin, OH",2015-06-17T15:39:07.000Z,2018-04-03T16:41:26.883Z,http://ogrip-geohio.opendata.arcgis.com/datasets/bbaef06e8a9c4ca1ba0fee6e6dca33a8_14,http://mapping.dublin.oh.us/arcgis/rest/services/Planning/MapServer/14,"-83.2509,39.8281,-82.7706,40.1997"
Ohio Geographically Referenced Information Program,"[u'Athens', u'Ohio', u'LBRS', u'Transportation', u'Trans', u'Addresses']",http://ogrip-geohio.opendata.arcgis.com/datasets/546a17c1de70440e8b2d4d8498239234_0,Athens Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-29T17:13:44.000Z,2014-12-29T17:14:45.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/546a17c1de70440e8b2d4d8498239234_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Athens_LBRS/FeatureServer/0,"-82.297,39.1803,-81.7189,39.5555"
Ohio Geographically Referenced Information Program,"[u'Land use', u'Planning', u'Community Plan', u'Zoning', u'Districts', u'COTA Lines', u'Historic District', u'Architectural Review']",http://ogrip-geohio.opendata.arcgis.com/datasets/bbaef06e8a9c4ca1ba0fee6e6dca33a8_16,Future Land Use,"Data used for community planning in the City of Dublin, OH",2015-06-17T15:39:07.000Z,2018-04-03T16:40:37.954Z,http://ogrip-geohio.opendata.arcgis.com/datasets/bbaef06e8a9c4ca1ba0fee6e6dca33a8_16,http://mapping.dublin.oh.us/arcgis/rest/services/Planning/MapServer/16,"-83.2509,39.8281,-82.7706,40.1997"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Trails', u'Ride Stark', u'Parks', u'Park Districts', u'Walk', u'Hike', u'Bike', u'Community', u'Transportation', u'Environmental', u'Stark County Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/532639f8680241c6b1284f486e24f035_0,County Trails,"This data accurately?shows where Stark County Parks District trails are, in Stark County.",2018-03-26T15:18:18.000Z,2018-03-26T16:23:43.693Z,http://ogrip-geohio.opendata.arcgis.com/datasets/532639f8680241c6b1284f486e24f035_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/CountyTrails/MapServer/0,"-81.6638,40.6406,-81.0933,40.9885"
Ohio Geographically Referenced Information Program,"[u'OEMA', u'OHIO', u'CRITICAL STRUCTURES', u'STATE PROPERTY', u'VALUE', u'REPLACEMENT COST', u'STATE HAZARD MITIGATION PLAN 2019']",http://ogrip-geohio.opendata.arcgis.com/datasets/4c3873b4e0b1443fb7002b7fed4b7334_0,Ohio 2018 Critical Property,"LISTING OF STATE OF OHIO PROPERTIES WITH LOCATIONS IF KNOWN AND REPLACEMENT COSTS, IF KNOWN.Data has been modified for purposes of mapping, to include geocoded/address matched and further checked against other sources.Gary PennThe
list as of October 2017 is on our website:

http://www.das.ohio.gov/Divisions/General-Services/Risk-Management/Statewide-Property-Insurance-Program

?It
is the excel file under the Documents section titled ?Property SOV.?Since
coverage is not required in non-state buildings, our SOV will only included
leased locations that the agencies requested be added to the insurance. DAS
Office of Real Estate can probably give a full list of leased locations.

The
agencies are currently certifying their data for the July 1st
renewal. They are supposed to have all of their changes made by April 6th.
I can send you an update at that time, if that will help. You will notice that
some locations have records for multiple agencies, since we are now required by
our carrier to specify contents and equipment values for each entity within the
state building. Those records will show a $0 value for the building except for
the building owner. We also have added underground tanks and pipes when the
agency requests coverage for them. If you want me to develop a report with only
the data you require, please let me know. 

?Thanks,

?

?


 
  
  Traci Brodie, ARM, AU, AINS
  Risk
  Manager, Underwriting  Analytics
  General Services Division
  Office of
  Risk Management
  614-466-6961
  traci.brodie@das.ohio.gov
  
  
  ?
  
 
 
  
  
  
 
",2018-03-29T22:51:16.000Z,2018-04-02T17:02:22.231Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4c3873b4e0b1443fb7002b7fed4b7334_0,https://services6.arcgis.com/zxOMWqh0yAD6mMsJ/arcgis/rest/services/Ohio_2018_Critical_Property/FeatureServer/0,"-117.9193992045567,33.698939794769274,-74.26089775825234,41.96120163800779"
Ohio Geographically Referenced Information Program,"[u'Auglaize', u'Addresses', u'LBRS', u'Trans', u'Transportation', u'Ohio']",http://ogrip-geohio.opendata.arcgis.com/datasets/016c141b94df4dd299c9cee432e3876d_0,Auglaize Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-30T14:55:42.000Z,2014-12-30T14:56:41.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/016c141b94df4dd299c9cee432e3876d_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Auglaize_LBRS/FeatureServer/0,"-84.4633,40.3554,-83.8751,40.6919"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Stormwater', u'Flood Control Facilities', u'Sewer']",http://ogrip-geohio.opendata.arcgis.com/datasets/abf425948e7f4b3da880ed8a643f466c_7,Stormwater - Flood Control Facilities,"A flood control facility refers to any method used to prevent or reduce the 
detrimental effects of flood waters.  This may include, but not limited 
to; planting vegetation, construction of flood ways, levees, lakes, dams, 
reservoirs or retention/detention ponds.",2015-08-19T18:27:20.000Z,2014-07-14T14:30:24.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/abf425948e7f4b3da880ed8a643f466c_7,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/Stormwater/MapServer/7,"-81.4212,40.9044,-81.415,40.9155"
Ohio Geographically Referenced Information Program,"[u'ODOT', u'Transportation', u'Interstates']",http://ogrip-geohio.opendata.arcgis.com/datasets/9d4126531de74a78a1b107ae25ca274b_8,ODOT Interstates,There is no description available.,2014-10-21T18:35:59.000Z,2014-10-21T18:43:36.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9d4126531de74a78a1b107ae25ca274b_8,http://geo.oit.ohio.gov/arcgis/rest/services/ODOT/ODOT_Features/FeatureServer/8,"-84.9158,39.0469,-80.4891,41.9534"
Ohio Geographically Referenced Information Program,"[u'Allen', u'Allen County', u'Ohio', u'Transportation', u'LBRS']",http://ogrip-geohio.opendata.arcgis.com/datasets/e44cea3b8bad40c086b938189a6ef030_0,Allen Addresses LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-22T16:23:38.000Z,2014-12-22T16:41:12.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/e44cea3b8bad40c086b938189a6ef030_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Allen/FeatureServer/0,"-84.4031,40.6379,-83.8527,40.9215"
Ohio Geographically Referenced Information Program,"[u'Allen', u'Allen County', u'LBRS', u'Centerlines', u'Transportation', u'centerlines', u'Ohio', u'Trans']",http://ogrip-geohio.opendata.arcgis.com/datasets/3d84d27aebac4e2d94089ec8ca1bc070_4,Allen Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-22T16:44:16.000Z,2014-12-22T16:45:26.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/3d84d27aebac4e2d94089ec8ca1bc070_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Allen/FeatureServer/4,"-84.4032,40.6246,-83.8653,40.9213"
Ohio Geographically Referenced Information Program,"[u'ODOT', u'Transportation', u'Rail', u'PUCO', u'Ohio Rail Commission']",http://ogrip-geohio.opendata.arcgis.com/datasets/db56463a7911491dbd297b15d8bdebcd_9,ODOT Active Rail,"The rail file illustrates the rail network in Ohio.? This file is supplied by PUCO/Ohio Rail
Commission.",2014-10-21T18:45:05.000Z,2014-10-31T20:35:35.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/db56463a7911491dbd297b15d8bdebcd_9,http://geo.oit.ohio.gov/arcgis/rest/services/ODOT/ODOT_Features/FeatureServer/9,"-84.918,38.368,-80.4803,41.987"
