publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'Open Data', u'Washington DC', u'Feeds', u'Building Permits', u'DC GIS', u'District of Columbia', u'cdw', u'dcra', u'construction', u'alterations']",http://opendata.dc.gov/datasets/930907e0c08843c8b30ab36a29b8ff0e_4,Building Permits in Last 30 Days,"Building permit locations. The dataset contains locations and attributes of the last 30 days of building construction and alteration permits applied for and approved by the District of Columbia Department of Consumer and Regulatory Affairs. The building permit process is described on the DCRA website?http://dcra.dc.gov/These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the?MAR Geocoder?to help complete this.",2015-04-29T17:24:53.000Z,2018-06-15T19:21:54.090Z,http://opendata.dc.gov/datasets/930907e0c08843c8b30ab36a29b8ff0e_4,http://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/4,"-77.176,38.755,-76.896,39.035"
"City of Washington, DC","[u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'june2018', u'MPD', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'transportation', u'violations', u'Vision Zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/2b6006eaf7ad421ebf21749f5bac2790_11,Parking Violations Issued in December 2017,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-06-04T17:18:27.000Z,2018-06-18T16:01:07.000Z,http://opendata.dc.gov/datasets/2b6006eaf7ad421ebf21749f5bac2790_11,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2017/MapServer/11,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'Open Data', u'Washington DC', u'Feeds', u'Building Permits', u'DC GIS', u'District of Columbia', u'cdw', u'dcra']",http://opendata.dc.gov/datasets/0f81c8a90867452b909c1b94dec383e6_10,Building Permits in 2011,"The dataset is continuously updated and contains locations and attributes of building construction and alteration permits applied for and approved by the District of Columbia Department of Consumer and Regulatory Affairs. The building permit process is described on the DCRA website https://dcra.dc.gov/These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.",2018-05-07T16:39:11.000Z,2018-06-15T19:24:16.000Z,http://opendata.dc.gov/datasets/0f81c8a90867452b909c1b94dec383e6_10,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/10,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'cooling centers', u'heat', u'summer', u'hsema', u'emergency', u'warning', u'safety', u'code red', u'code orange']",http://opendata.dc.gov/datasets/9f89c307c3124741a1fa6f00dbb98bb6_0,Cooling Centers,"Cooling centers are operated during the summer seasons in Washington, DC and published by the Homeland Security Emergency Management Agency (HSEMA). They are typically activated during heat advisories and updated yearly. It is shared as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.",2018-05-17T17:09:59.000Z,2018-05-17T17:13:27.000Z,http://opendata.dc.gov/datasets/9f89c307c3124741a1fa6f00dbb98bb6_0,https://services.arcgis.com/neT9SoYxizqTHZPH/arcgis/rest/services/Cooling_Centers_All/FeatureServer/0,"-77.1047,38.826,-76.9223,38.9803"
"City of Washington, DC","[u'acs', u'comprehensive plan', u'dc', u'district element', u'district of columbia', u'housing', u'may2018', u'op', u'planning', u'washington dc']",http://opendata.dc.gov/datasets/7db7a4684b4c41268ca7a84d4170f2d0_34,Housing ACS Characteristics 2011 to 2015,"This table contains American Communicty Survey (ACS) 5-Year Estimates Demographic Characteristic from 2011 to 2015, created as part of the DC Comprehensive Plan.",2018-05-21T14:58:20.000Z,2018-05-21T18:25:30.128Z,http://opendata.dc.gov/datasets/7db7a4684b4c41268ca7a84d4170f2d0_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/34,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'2016', u'arrests', u'crime', u'criminal', u'DC', u'District of Columbia', u'dmpsj', u'felony', u'justice', u'may2018', u'mpd', u'police', u'policing', u'Washington DC']",http://opendata.dc.gov/datasets/1409b4b870a042bbb3b9192b273f3817_31,Felony Arrest Charges in 2016,The dataset contains records of felony arrests made by the District of Columbia Metropolitan Police Department (MPD) in 2016.,2018-05-21T15:05:11.000Z,2018-05-21T18:15:09.039Z,http://opendata.dc.gov/datasets/1409b4b870a042bbb3b9192b273f3817_31,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/31,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'Utilitycommunications', u'District of Columbia', u'Washington', u'DC', u'environment', u'Planimetrics', u'utility', u'sewer', u'manhole', u'drain', u'public works']",http://opendata.dc.gov/datasets/87c6a56fd71241ffbaf5d8b735344db6_10,Sewer and Manhole Covers,Sewers.?This data set was created to act as a basis for public and private institutions to improve their policy and decision making; promote economic development; and enhance the quality of life for residents and businesses.Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.,2018-05-08T14:22:57.000Z,2018-05-08T20:07:53.384Z,http://opendata.dc.gov/datasets/87c6a56fd71241ffbaf5d8b735344db6_10,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Utility_and_Communication_WebMercator/MapServer/10,"-77.116,38.8068,-76.9095,38.9953"
"City of Washington, DC","[u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'june2018', u'MPD', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'transportation', u'violations', u'Vision Zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/4454c5c79422425790f69bbef80079cd_10,Parking Violations Issued in November 2017,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-06-04T17:15:36.000Z,2018-06-18T16:01:27.000Z,http://opendata.dc.gov/datasets/4454c5c79422425790f69bbef80079cd_10,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2017/MapServer/10,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'acs', u'comprehensive plan', u'dc', u'district element', u'district of columbia', u'economic', u'may2018', u'op', u'planning', u'washington dc']",http://opendata.dc.gov/datasets/5276cea482da4a5cbe6372c19114125a_33,Economic ACS Characteristics 2011 to 2015,"This table contains American Communicty Survey (ACS) 5-Year Estimates Demographic Characteristic from 2011 to 2015, created as part of the DC Comprehensive Plan.",2018-05-21T14:54:19.000Z,2018-05-21T18:26:31.001Z,http://opendata.dc.gov/datasets/5276cea482da4a5cbe6372c19114125a_33,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/33,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'Open Data', u'Washington DC', u'Feeds', u'Building Permits', u'DC GIS', u'District of Columbia', u'cdw', u'dcra']",http://opendata.dc.gov/datasets/4126c08db8434fea99a9d743cbb518f4_12,Building Permits in 2009,"The dataset is continuously updated and contains locations and attributes of building construction and alteration permits applied for and approved by the District of Columbia Department of Consumer and Regulatory Affairs. The building permit process is described on the DCRA website https://dcra.dc.gov/These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the MAR Geocoder to help complete this.",2018-05-07T16:35:08.000Z,2018-05-08T16:21:54.000Z,http://opendata.dc.gov/datasets/4126c08db8434fea99a9d743cbb518f4_12,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/12,"-77.1178,38.8135,-76.771,41.2488"
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'Parking Enforcement', u'Washington', u'District of Columbia', u'DC', u'District', u'june2018']",http://opendata.dc.gov/datasets/acea7b6e71204d7c8e6e0a49d85314c9_3,Parking Violations Issued in April 2018,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-06-25T14:08:17.000Z,2018-06-25T15:43:42.502Z,http://opendata.dc.gov/datasets/acea7b6e71204d7c8e6e0a49d85314c9_3,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/3,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'district of columbia', u'gunshot', u'may2018', u'mpd', u'public safety', u'safety', u'shotspotter', u'washington dc', u'gun']",http://opendata.dc.gov/datasets/89bfd2aed9a142249225a638448a5276_29,Shot Spotter Gun Shots,"ShotSpotter is gunshot detection, acoustic surveillance technology that uses sensors to detect, locate and alert law enforcement agencies of potential gunfire incidents in real time.MPD began implementing the ShotSpotter system in 2006 and has added sensors and upgraded components of the system at various times. ShotSpotter has also enhanced their ability to distinguish gunshots from other impulse noises. For example, the number of impulse noises coded as gunshots during Independence Day celebrations have significantly decreased over the past four years.ShotSpotter does not provide coverage for the entire District of Columbia. Official coverage areas are designed by ShotSpotter in conjunction with MPD, to target high population density areas with frequent sounds of gunshots incidents. A ShotSpotter incident may involve one gunshot or multiple gunshots depending on the time elapsed between each shot. Each incident is given a serial number ID when it occurs.This data may include duplicate incidents or unverified shots that may have occurred outside of official coverage areas. Classifications are assigned by ShotSpotter and represent their assessment of what kind of impulse noise occurred.The Latitude and Longitude of the incidents are rounded to three decimal places due to privacy concerns. This roughly corresponds to a 100 meter resolution.",2018-05-21T14:45:35.000Z,2018-05-21T18:18:26.569Z,http://opendata.dc.gov/datasets/89bfd2aed9a142249225a638448a5276_29,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/29,"-77.048,38.815,-76.9009,38.968"
"City of Washington, DC","[u'acs', u'comprehensive plan', u'dc', u'district element', u'district of columbia', u'may2018', u'op', u'planning', u'social', u'washington dc']",http://opendata.dc.gov/datasets/3726a642a7a0448399a172508a516a2b_35,Social ACS Characteristics 2011 to 2015,"This table contains American Communicty Survey (ACS) 5-Year Estimates Demographic Characteristic from 2011 to 2015, created as part of the DC Comprehensive Plan.",2018-05-21T15:00:05.000Z,2018-05-21T18:21:48.887Z,http://opendata.dc.gov/datasets/3726a642a7a0448399a172508a516a2b_35,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/35,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'planning', u'history', u'historic buildings', u'landmark', u'property']",http://opendata.dc.gov/datasets/a443bfb6d078439e9e1941773879c7f6_6,Historic Districts,"Washington, DC's historic
districts include the monumental civic complexes of the National Mall and
Federal Triangle along with 50 plus more locations. Local neighborhoods account
for more than thirty districts, and there are more than a dozen military and
campus districts. Cemeteries, parks and parkways make up the remainder.

Maps
(in pdf) of each historic district are available online at the?Office of
Planning?website. For most neighborhood districts, there are
also illustrated informational brochures in pdf format.?Request a printed brochure.",2018-05-15T14:29:34.000Z,2018-05-15T14:31:16.092Z,http://opendata.dc.gov/datasets/a443bfb6d078439e9e1941773879c7f6_6,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Historic_WebMercator/MapServer/6,"-77.1199,38.8247,-76.9382,38.9912"
"City of Washington, DC","[u'acs', u'comprehensive plan', u'dc', u'demographic', u'district element', u'district of columbia', u'may2018', u'op', u'planning', u'washington dc']",http://opendata.dc.gov/datasets/40428ae365c242f78b2da4a174a7686e_32,Demographic ACS Characteristics 2011 to 2015,"This table contains American Communicty Survey (ACS) 5-Year Estimates Demographic Characteristic from 2011 to 2015, created as part of the DC Comprehensive Plan.",2018-05-21T14:48:31.000Z,2018-05-21T18:27:25.676Z,http://opendata.dc.gov/datasets/40428ae365c242f78b2da4a174a7686e_32,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/32,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'june2018', u'MPD', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'transportation', u'violations', u'Vision Zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/2c1b13f7617a4e48b3a31509891eb7e8_0,Parking Violations Issued in January 2018,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-06-04T17:21:50.000Z,2018-06-18T16:00:39.000Z,http://opendata.dc.gov/datasets/2c1b13f7617a4e48b3a31509891eb7e8_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/0,"-77.136,38.786,-76.928,38.994"
"City of Washington, DC","[u'transportation', u'DDOT', u'violations', u'Vision Zero', u'VZ', u'DPW', u'DMV', u'dc', u'washington dc', u'MPD', u'police', u'enforcement', u'parking', u'parking violation', u'Parking Enforcement', u'Washington', u'District of Columbia', u'DC', u'District', u'june2018']",http://opendata.dc.gov/datasets/77cc474305f448c89a87144282b465d0_4,Parking Violations Issued in May 2018,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-06-25T14:13:45.000Z,2018-06-25T15:43:41.967Z,http://opendata.dc.gov/datasets/77cc474305f448c89a87144282b465d0_4,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/4,"-77.136,38.786,-76.928,38.994"
