publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
State of Michigan,"[u'dnr', u'forest planning', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_10,Hemlock Host Species 2013,Hemlock Host Species 2013 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:14:13.000Z,2018-05-16T13:54:34.000Z,http://gis-michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_10,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/10,"-90.259,41.8739,-82.9865,48.1649"
State of Michigan,"[u'dnr', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/c8e3db99daa44e97be26f608c9e9b9e7_29,Spruce Budworm 2008,Spruce Budworm 2008 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:31:20.000Z,2018-05-16T13:49:36.000Z,http://gis-michigan.opendata.arcgis.com/datasets/c8e3db99daa44e97be26f608c9e9b9e7_29,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/29,"-89.8035,42.5533,-83.1847,47.1482"
State of Michigan,"[u'2018', u'oil', u'gas', u'lease', u'auction', u'Mineral', u'mineral']",http://gis-michigan.opendata.arcgis.com/datasets/99df6e4405514b518e635b4ab566a9d4_0,2018 May Lease Auction Qtr-Qtr Section Grid,2018 May Lease Auction Qtr-Qtr Section Grid and Results,2018-06-18T21:17:39.000Z,2018-06-18T21:24:38.501Z,http://gis-michigan.opendata.arcgis.com/datasets/99df6e4405514b518e635b4ab566a9d4_0,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/pub_auction_results_2018May/FeatureServer/0,"-85.49401170622788,42.08687474986486,-84.06607587813808,45.26158953030776"
State of Michigan,"[u'2018', u'oil', u'gas', u'lease', u'auction', u'Mineral', u'mineral']",http://gis-michigan.opendata.arcgis.com/datasets/99df6e4405514b518e635b4ab566a9d4_1,2018 May Lease Auction Results Table,2018 May Lease Auction Qtr-Qtr Section Grid and Results,2018-06-18T21:17:39.000Z,2018-06-18T21:24:27.340Z,http://gis-michigan.opendata.arcgis.com/datasets/99df6e4405514b518e635b4ab566a9d4_1,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/pub_auction_results_2018May/FeatureServer/1,"-85.49401170622788,42.08687474986486,-84.06607587813808,45.26158953030776"
State of Michigan,"[u'dnr', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/93f6f6c002de43d38c8b5c764082b119_23,Spruce Budworm 2002,Spruce Budworm 2002 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:28:23.000Z,2018-05-16T13:52:53.000Z,http://gis-michigan.opendata.arcgis.com/datasets/93f6f6c002de43d38c8b5c764082b119_23,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/23,"-90.0891,41.9363,-82.441,48.0507"
State of Michigan,"[u'dnr', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/d617c3bceedb4521b5f500a863ae3712_28,Spruce Budworm 2007,Spruce Budworm 2007 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:30:53.000Z,2018-05-16T13:50:09.000Z,http://gis-michigan.opendata.arcgis.com/datasets/d617c3bceedb4521b5f500a863ae3712_28,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/28,"-90.1571,42.3503,-83.2295,48.1063"
State of Michigan,"[u'dnr', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/6e2557fee97f44a5802b0cc70a9f1e6f_33,Spruce Budworm 2012,Spruce Budworm 2012 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:33:00.000Z,2018-05-16T13:47:43.000Z,http://gis-michigan.opendata.arcgis.com/datasets/6e2557fee97f44a5802b0cc70a9f1e6f_33,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/33,"-89.1524,42.3454,-83.124,48.1604"
State of Michigan,"[u'dnr', u'forest planning', u'Forestry']",http://gis-michigan.opendata.arcgis.com/datasets/132d9fff80224f9cbe8f05d8290e377b_19,Ash Host Species 2014,Ash Host Species 2014 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:21:41.000Z,2018-05-16T13:57:00.000Z,http://gis-michigan.opendata.arcgis.com/datasets/132d9fff80224f9cbe8f05d8290e377b_19,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/19,"-90.258,43.477,-83.2547,48.1501"
State of Michigan,"[u'dnr', u'forest planning', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/a38c78e853344d2692878360615e60fe_30,Spruce Budworm 2009,Spruce Budworm 2009 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:31:49.000Z,2018-05-16T13:49:01.000Z,http://gis-michigan.opendata.arcgis.com/datasets/a38c78e853344d2692878360615e60fe_30,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/30,"-90.1635,41.679,-83.3611,48.1596"
State of Michigan,"[u'dnr', u'forest planning', u'Forestry', u'Forest', u'Health']",http://gis-michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_9,Hemlock Host Species 2008,Hemlock Host Species 2008 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,2015-12-10T16:11:35.000Z,2018-05-16T13:55:22.000Z,http://gis-michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestHealthAndPlanning/MapServer/9,"-89.8035,42.5533,-83.1847,47.1482"
