publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Election', u'2016', u'President']",http://ogrip-geohio.opendata.arcgis.com/datasets/f842e03137414e8d9940a15d0f2c970f_0,2016 General Election Results,"Election results for Stark County, Ohio from the General Election held on Tuesday November 8, 2016. Election result include races for federal, state, county, and local issues.",2017-12-11T20:12:05.000Z,2017-12-12T20:18:44.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/f842e03137414e8d9940a15d0f2c970f_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/StaticElectionResults/ElectionResultsGeneral2016/MapServer/0,"-81.6513,40.629,-81.0818,40.9935"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Bedrock Geology', u'Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4,Bedrock Geology 24K - Structure Line,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.",2016-12-20T17:36:54.000Z,2017-11-08T18:12:15.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/4,"-84.9184,38.3803,-80.4634,41.9936"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Bedrock Geology', u'Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5,Bedrock Geology 24K - Mines Line,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.",2016-12-20T17:36:54.000Z,2017-11-08T18:12:15.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/5,"-84.9184,38.3803,-80.4634,41.9936"
Ohio Geographically Referenced Information Program,"[u'points of interest', u'commercial activity', u'transportation', u'public place', u'hospital', u'industrial', u'group quarters', u'government', u'public places', u'GIS', u'data', u'Geographic Information Systems']",http://ogrip-geohio.opendata.arcgis.com/datasets/83133feb396344a382802e49671228dc_0,Points Of Interest (HTTPS),"All Category/Type combinations for MORPC Points of Interest data, for 15-counties in Central Ohio, showing places of commercial activity, transportation, public places, hospitals, industrial (landfills, waste transfer stations, quarries, wastewater and water treatment), group quarters, government locations, and public places. Geography: 15 county Central Ohio region: Delaware, Fairfield, Fayette, Franklin, Hocking, Knox, Licking, Logan, Madison, Marion, Morrow, Perry, Pickaway, Ross, and Union Counties.?Source: Sources vary by point category and type. Query source attribute on a specific point for more.",2017-12-20T16:09:29.000Z,2017-12-29T21:10:50.920Z,http://ogrip-geohio.opendata.arcgis.com/datasets/83133feb396344a382802e49671228dc_0,https://arcgiswebadp1.morpc.org/webadaptor/rest/services/poi/PointsOfInterest/MapServer/0,"-83.938,39.1916,-82.1967,40.7244"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'City', u'Columbus', u'Recreation', u'Parks']",http://ogrip-geohio.opendata.arcgis.com/datasets/e3f3df7f49b4452ab38e82c8a62ef39c_7,Nature Preserves,"This layer contains points for Columbus Nature Preserve locations including acreage, address and year established.",2017-11-10T19:40:58.000Z,2017-11-10T19:41:37.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/e3f3df7f49b4452ab38e82c8a62ef39c_7,http://maps2.columbus.gov/arcgis/rest/services/Schemas/RecreationParks/MapServer/7,"-83.1414,40.0147,-82.858,40.2461"
Ohio Geographically Referenced Information Program,"[u'CCPC', u'Greenprint', u'Trails', u'Conservation', u'Wetlands', u'Open Space', u'Riparian', u'Activity Nodes', u'Environmental']",http://ogrip-geohio.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_3,Water Bodies - Metroparks/CEGIS,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,2017-03-29T19:24:37.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_3,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/3,"-82.1813,41.0898,-81.0999,41.7651"
Ohio Geographically Referenced Information Program,"[u'web map', u'transportation', u'Central Ohio', u'MORPC', u'County', u'MPO', u'NonProfit', u'Regional Council', u'Regional Association', u'Bike Route', u'interactive map']",http://ogrip-geohio.opendata.arcgis.com/datasets/dea61346aa8c42568a25f377b72cb4f3,Central Ohio Bikeways Web Map,There is no description available.,2017-11-29T21:17:37.000Z,2017-12-29T21:04:04.561Z,http://ogrip-geohio.opendata.arcgis.com/datasets/dea61346aa8c42568a25f377b72cb4f3,https://apps.morpc.org/regionalbikeways/,"-180.0,-90.0,180.0,90.0"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Election', u'General', u'2017']",http://ogrip-geohio.opendata.arcgis.com/datasets/d621e7ac6ab84d30ad44055dd91d71c6_0,2017 General Election Results,"Election results for Stark County, Ohio from the General Election held on Tuesday November 7, 2016. Election result include races for county, and local issues.?",2017-12-12T19:18:10.000Z,2017-12-12T20:18:36.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/d621e7ac6ab84d30ad44055dd91d71c6_0,https://scgisa.starkcountyohio.gov/arcgis/rest/services/StaticElectionResults/ElectionResultsGeneral2017/MapServer/0,"-81.6513,40.629,-81.0818,40.9935"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Bedrock Geology', u'Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_9,Bedrock Geology 24K - Mines Ply,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.",2016-12-20T17:36:54.000Z,2017-11-08T18:12:15.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_9,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/9,"-84.9184,38.3803,-80.4634,41.9936"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Ohio Department of Natural Resources', u'Earthquakes', u'Geology', u'Geophysics', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/7a73a324b8ff49e3881d44a6753ca888_1,Earthquake epicenters of Ohio,"This data set contains information pertaining to Ohio earthquakes that have an instrumental magnitude of 2.0 or greater. This data set was created for the catalog of Ohio earthquakes for the Ohio Seismic Network. Data includes information on earthquake event time, location, depth, magnitude, felt-area size and information source. Noninstrumental earthquake locations and magnitudes have been determined from historical accounts, including newspaper articles, scientific publications, published and unpublished government reports and records, and a variety of other sources. Instrumental recordings of earthquakes in Ohio come from seismic records of St. Ignatius College (now John Carroll University), Xavier University, Bowling Green State University, University of Toledo, the University of Michigan, the U. S. Geological Survey, and the Ohio Seismic Network.",2017-12-01T14:18:12.000Z,2017-12-13T18:41:09.991Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7a73a324b8ff49e3881d44a6753ca888_1,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Earthquakes/MapServer/1,"-86.577744,38.459043,-79.752504,42.259011"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Quaternary Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/5dc99df1b52343e994748318898941dc_2,Quaternary Geology 500K - Geologic Units,"Since the publication of the Glacial map of Ohio (Goldthwait, White, and Forsyth, 1961, U.S. Geological Survey Miscellaneous Geologic Investigations Map I-316), many workers have continued efforts to decipher the Quaternary history, geomorphology, and deposits of Ohio. This map of the Quaternary geology of Ohio attempts to consolidate this improved understanding of Quaternary geology in a uniform format for the entire state.Compilation ws begun by the late Dr. Richard P. Goldthwait, to whom this map is dedicated. Additional revisions and compilation of a series of 1:250,000-scale open-file maps (Ohio Division of Geological Survey Open-File Maps 291-300, 1993) were completed by staff of the Ohio Geological Survey, prior to preparation of this map. The individual maps used to compile this map differ widely in age, scope, and detail. Many areas of complex geology have been simplified to fit the scale and map units of this map. Refer to the data sources listed below for available maps that have more detail at a larger scale. The geological units on this map are grouped by age, depositional process, (water-deposited, ice-deposited, etc.), and geomorphic occurance (ground moraine, end moraine, hummocky moraine, etc.). For example, the most common unit in northeastern Ohio is G4, a Late Wisconsinan-age clayey till (Hiram Till) depositied as ground moraine.",2017-01-26T15:05:14.000Z,2017-11-09T12:39:58.635Z,http://ogrip-geohio.opendata.arcgis.com/datasets/5dc99df1b52343e994748318898941dc_2,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Quaternary_Geology_500K_AGOL/MapServer/2,"-84.9185,38.3802,-80.4797,41.9932"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Quaternary Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/5dc99df1b52343e994748318898941dc_0,Quaternary Geology 500K - Glacial Boundary of Ohio,"Since the publication of the Glacial map of Ohio (Goldthwait, White, and Forsyth, 1961, U.S. Geological Survey Miscellaneous Geologic Investigations Map I-316), many workers have continued efforts to decipher the Quaternary history, geomorphology, and deposits of Ohio. This map of the Quaternary geology of Ohio attempts to consolidate this improved understanding of Quaternary geology in a uniform format for the entire state.Compilation ws begun by the late Dr. Richard P. Goldthwait, to whom this map is dedicated. Additional revisions and compilation of a series of 1:250,000-scale open-file maps (Ohio Division of Geological Survey Open-File Maps 291-300, 1993) were completed by staff of the Ohio Geological Survey, prior to preparation of this map. The individual maps used to compile this map differ widely in age, scope, and detail. Many areas of complex geology have been simplified to fit the scale and map units of this map. Refer to the data sources listed below for available maps that have more detail at a larger scale. The geological units on this map are grouped by age, depositional process, (water-deposited, ice-deposited, etc.), and geomorphic occurance (ground moraine, end moraine, hummocky moraine, etc.). For example, the most common unit in northeastern Ohio is G4, a Late Wisconsinan-age clayey till (Hiram Till) depositied as ground moraine.",2017-01-26T15:05:14.000Z,2017-11-08T18:11:36.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/5dc99df1b52343e994748318898941dc_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Quaternary_Geology_500K_AGOL/MapServer/0,"-84.9185,38.3802,-80.4797,41.9932"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Karst', u'Ohio Department of Natural Resources', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_2,Karst - Karst geology of Ohio,"This data is to be used to locate known and indicated karst features, and to define the probable karst terranes.",2017-01-26T14:54:00.000Z,2017-11-09T12:52:58.123Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_2,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Karst_Geology_AGOL/MapServer/2,"-85.037,38.189,-80.313,42.296"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Bedrock Geology', u'Geology', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0,Bedrock Geology 500K - Contact Pinchouts,"This dataset contains the 1:500,000-scale bedrock geology of Ohio. The bedrock geology dataset was originally derived from the 1:24,000-scale bedrock-geology maps, that were created between 1989 through 1998. The bedrock-geology mapping program was initiated in the mid-1980s to perform detailed, 1:24,000-scale bedrock-geology maps. In 1991, the mapping approach was amended to a reconnaissance mapping methodology, but retaining the 1:24,000 scale. Both detail and reconnaissance bedrock-geologic maps were used as the basic information to compile the 1:500,000-scale, Bedrock Geologic Map of Ohio.",2016-12-20T17:41:02.000Z,2017-11-08T18:14:38.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/0,"-84.9184,38.3803,-80.4802,41.9936"
Ohio Geographically Referenced Information Program,"[u'Central Ohio', u'MORPC', u'County', u'MPO', u'NonProfit', u'Regional Council', u'Regional Association', u'transportation', u'pedestrian', u'bike', u'bicycle', u'alternative transportation', u'transit', u'web map', u'interactive map']",http://ogrip-geohio.opendata.arcgis.com/datasets/6d2270eef7aa40a3b6763e72a4314024,2016 - 2040 Active Transportation Plan Web Map,"The Active Transportation Plan (ATP) was created as part of the 2016-2040 Metropolitan Transportation Plan to help identify regionally significant active transportation projects that include pedestrian, bicycle, and transit accommodation. The ATP interactive map is a tool to help identify appropriate project types. It includes data about bikeways, bus routes, sidewalks, points of interest, crash data, and more.",2017-11-14T15:06:30.000Z,2017-12-29T21:04:04.529Z,http://ogrip-geohio.opendata.arcgis.com/datasets/6d2270eef7aa40a3b6763e72a4314024,https://apps.morpc.org/atp/,"-180.0,-90.0,180.0,90.0"
Ohio Geographically Referenced Information Program,"[u'census', u'block groups', u'tracts', u'Central Ohio', u'MORPC', u'County', u'MPO', u'NonProfit', u'Regional Council', u'Regional Association', u'web map', u'interactive map']",http://ogrip-geohio.opendata.arcgis.com/datasets/39c69a986ca44cafb0ac9374f1833e09,2000-2010 Census Web Map,"Using this map, you can see how the population of Central Ohio has changed over the past decade by comparing 2000 and 2010 Census Block Groups.",2017-11-14T14:32:49.000Z,2017-12-29T21:04:04.574Z,http://ogrip-geohio.opendata.arcgis.com/datasets/39c69a986ca44cafb0ac9374f1833e09,https://apps.morpc.org/census2010/,"-180.0,-90.0,180.0,90.0"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Karst', u'Ohio Department of Natural Resources', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_1,Karst - Probable karst areas of Ohio,"This data is to be used to locate known and indicated karst features, and to define the probable karst terranes.",2017-01-26T14:54:00.000Z,2017-11-09T12:53:48.160Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_1,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Karst_Geology_AGOL/MapServer/1,"-85.037,38.189,-80.313,42.296"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'ODNR', u'Karst', u'Ohio Department of Natural Resources', u'Geoscientific']",http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_0,Karst - Known and indicated karst locations of Ohio,"This data is to be used to locate known and indicated karst features, and to define the probable karst terranes.",2017-01-26T14:54:00.000Z,2017-11-09T12:53:59.201Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7b322eccec3e4740a0790bca44dbeded_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Karst_Geology_AGOL/MapServer/0,"-85.037,38.189,-80.313,42.296"
