identifier,title,description,issued,landingPage,webService,spatial
http://opendata.dc.gov/datasets/9ba1e2cc61144042bdde83b8c68f2580_34,Zoning Cases,"About the BZA - The Board of Zoning Adjustment (BZA) is an independent, quasi-judicial body. It is empowered to grant relief from the strict application of the Zoning Regulations (variances), approve certain uses of land (special exceptions), and hear appeals of actions taken by the Zoning Administrator at DCRA. The Board's five members consist of three Mayoral appointees, a rotating member of the District of Columbia Zoning Commission, and a designated representative of the National Capital Planning Commission. In cases where the Board is performing functions regarding Foreign Mission and Chancery applications, the composition of the Board shall consist of the three Mayoral appointees, the Director of the U.S. National Park Service or his designee, and the Executive Director of the National Capital Planning Commission.About the ZC - The Zoning Commission (ZC) is an independent, quasi-judicial body. Created by the Zoning Act of 1920, as amended, the ZC is charged with preparing, adopting, and subsequently amending the Zoning Regulations and Zoning Map in a means not inconsistent with the Comprehensive Plan for the National Capital area. Three members of the ZC are residents of the District of Columbia appointed by the Mayor and confirmed by the Council. The fourth member of the ZC is the Architect of the Capitol (or his/her representative). The fifth ZC member is the Director of the National Park Service (or his/her representative).",2017-10-11T17:42:11.000Z,http://opendata.dc.gov/datasets/9ba1e2cc61144042bdde83b8c68f2580_34,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planning_Landuse_and_Zoning_WebMercator/MapServer/34,"-77.115526,38.814351,-76.911009,38.99456",http://opendata.dc.gov/datasets/9ba1e2cc61144042bdde83b8c68f2580_34
http://opendata.dc.gov/datasets/7447f50e010c4ea19f5733d986999ff4_72,Condo Regime,"The Regimes are how Office of Tax and Revenue (OTR) quantifies units in a given condo development, grouping of condos. A condo regime number is assigned to each residential condo application or Article of Confederation regardless of how many buildings there are at any one site. The regime number starts with a 1, 2, or 3 depending upon where the condo is located and where they fall in the assessment process of Real Property Tax Assessment (RPTA). All numbers after the first are consecutive. RPTA maintains the master list of Regime numbers for residential properties. Commercial condos are not associated with a Regime number.Condo lots are individual lots for each condominium. The lot numbers normally range from 2000-6999. These condo lots are not geographically defined other than being within a air rights, record, tax or a combination of lots that has one or more condo buildings within it.",2018-02-14T15:34:20.000Z,http://opendata.dc.gov/datasets/7447f50e010c4ea19f5733d986999ff4_72,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/72,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/7447f50e010c4ea19f5733d986999ff4_72
http://opendata.dc.gov/datasets/15c201936d52419ca931b47b3a2fc5ba_5,Roads 2008,"Roads. The dataset contains polygons representing planimetric roads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005 and 2008. The following planimetric layers were updated: - Building Polygons (BldgPly) - Bridge and Tunnel Polygons (BrgTunPly) - Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly) - Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly) - Sidewalk Polygons (SidewalkPly) - Wooded Areas (WoodPly).",2018-07-19T16:00:23.000Z,http://opendata.dc.gov/datasets/15c201936d52419ca931b47b3a2fc5ba_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2008/MapServer/5,"-77.1176,38.8044,-76.9093,38.9955",http://opendata.dc.gov/datasets/15c201936d52419ca931b47b3a2fc5ba_5
http://opendata.dc.gov/datasets/738d524102264cd68b4484ce83f5ca00_15,Driveways 1999,Drive centerlines captured in 1999. Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.,2018-07-09T20:03:36.000Z,http://opendata.dc.gov/datasets/738d524102264cd68b4484ce83f5ca00_15,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_1999/MapServer/15,"-77.114,38.813,-76.9218,38.986",http://opendata.dc.gov/datasets/738d524102264cd68b4484ce83f5ca00_15
http://opendata.dc.gov/datasets/5dbf9debd0584b88b50c32379b28b88d_75,National Park Service Trails in DC,National Park Service (NPS) trails in the District of Columbia.,2015-02-27T21:15:14.000Z,http://opendata.dc.gov/datasets/5dbf9debd0584b88b50c32379b28b88d_75,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/75,"-77.1167136948,38.6879403394,-76.8885564158,38.9955701952",http://opendata.dc.gov/datasets/5dbf9debd0584b88b50c32379b28b88d_75
http://opendata.dc.gov/datasets/f88d947d0ba945b688e00a46d6cbcd6c_9,Census Tracts in 2000,"The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTDB). The MTDB represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line File is designed to stand alone as an independent data set, or they can be combined to cover the entire nation. Face refers to the areal (polygon) topological primitives that make up MTDB. A face is bounded by one or more edges; its boundary includes only the edges that separate it from other faces, not any interior edges contained within the area of the face. The Topological Faces Shapefile contains the attributes of each topological primitive face. Each face has a unique topological face identifier (TFID) value. Each face in the shapefile includes the key geographic area codes for almost all geographic areas for which the Census Bureau tabulates data for both the 2010 Census and Census 2000. The geometries of each of these geographic areas can then be built by dissolving the face geometries on the appropriate key geographic area codes in the Topological Faces Shapefile.",2015-02-27T20:47:52.000Z,http://opendata.dc.gov/datasets/f88d947d0ba945b688e00a46d6cbcd6c_9,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/9,"-77.1198964251,38.7915818465,-76.9090163369,38.9959674016",http://opendata.dc.gov/datasets/f88d947d0ba945b688e00a46d6cbcd6c_9
http://opendata.dc.gov/datasets/97eb610df55b43fb9a3ad5338a547d33,Sewer Survey Historic Map - 1873,"This data provided via download from a Google Drive. Exhibit chart showing streets  avenues of the cities of Washington and Georgetown, improved under the Board of Public Works, D.C. : Nov. 1st 1873",2015-10-22T18:49:21.000Z,http://opendata.dc.gov/datasets/97eb610df55b43fb9a3ad5338a547d33,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJd1BPMmFmTV94dEE/view,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/97eb610df55b43fb9a3ad5338a547d33
http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6,Parking Violations Issued in July 2012,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, the District Department of Transportation's (DDOT)traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T22:30:15.000Z,http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2012/MapServer/6,"-77.1113,38.8134,-76.9122,38.9936",http://opendata.dc.gov/datasets/7c46d01a9b2145afb05f8fa17af00264_6
http://opendata.dc.gov/datasets/d26fd72e1902449c8d31af5f2fc53f53_0,Website Analytics Daily Landing Pages,"This dataset is a direct export from DC government's Google Analytics report for daily landing pages, per year, on the?http://www.dc.gov?web portal from 2008 to March 2018.?The landing page is the first page viewed during a session, or in other words, the entrance page to the portal. Landing pages can be considered the most popular points of entry as users navigate the DC.gov website.More information at?http://support.google.com.",2017-11-21T19:33:35.000Z,http://opendata.dc.gov/datasets/d26fd72e1902449c8d31af5f2fc53f53_0,https://opendata.arcgis.com/datasets/d26fd72e1902449c8d31af5f2fc53f53_0/FeatureServer/0,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/d26fd72e1902449c8d31af5f2fc53f53_0
http://opendata.dc.gov/datasets/9005ddd3fd724b5b8b2ac4ecb635c52c_28,Wetland General Types,"National Wetlands Inventory. NWI digital data files are records of wetlands location and classification as defined by the U.S. Fish Wildlife Service. This dataset is one of a series available in 7.5 minute by 7.5 minute blocks containing ground planimetric coordinates of wetlands point, line, and area features and wetlands attributes. When completed, the series will provide coverage for all of the contiguous United States, Hawaii, Alaska, and U.S. protectorates in the Pacific and Caribbean. The digital data as well as the hardcopy maps that were used as the source for the digital data are produced and distributed by the U.S. Fish Wildlife Service's National Wetlands Inventory project. This dataset was reprojected as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T20:55:49.000Z,http://opendata.dc.gov/datasets/9005ddd3fd724b5b8b2ac4ecb635c52c_28,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/28,"-77.1198964251,38.7915818465,-76.9090163369,38.9959674016",http://opendata.dc.gov/datasets/9005ddd3fd724b5b8b2ac4ecb635c52c_28
http://opendata.dc.gov/datasets/1560358b31fa4cdba3bda020dc380461_75,Alley and Street Changes,"Alley Street Changes Lines. The dataset contains locations and attributes of Alley Street Changes Lines, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Please visit http://vpm.dc.gov/ for additional information. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2016-08-10T15:34:27.000Z,http://opendata.dc.gov/datasets/1560358b31fa4cdba3bda020dc380461_75,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/75,"-77.0854,38.8297,-76.9142,38.9864",http://opendata.dc.gov/datasets/1560358b31fa4cdba3bda020dc380461_75
http://opendata.dc.gov/datasets/ff6c783670984cf5abf3ae068e86a7b4,Aerial Photography Download (Orthophoto) - 2013,"This data provided via download from a Google Drive.?Aerial Photography Download (Orthophoto) of Washington, DC at 6 inch resolution. Dated 2013.",2015-10-22T23:17:24.000Z,http://opendata.dc.gov/datasets/ff6c783670984cf5abf3ae068e86a7b4,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJNXdiUzBqTXBON28/view,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/ff6c783670984cf5abf3ae068e86a7b4
http://opendata.dc.gov/datasets/eec8c2a39b2c4700a8cd4030725caf48_2,Moving Violations Issued in March 2016,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-07-21T14:32:18.000Z,http://opendata.dc.gov/datasets/eec8c2a39b2c4700a8cd4030725caf48_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2016/MapServer/2,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/eec8c2a39b2c4700a8cd4030725caf48_2
http://opendata.dc.gov/datasets/dd7c7a92659b4f4a8971e9addacbf2db_51,Washington DC Public Art,"The DC Commission on the Arts and Humanities' DC Creates! Public Art Program purchases, commissions, and installs artworks for public sites throughout the District of Columbia. The DC Creates! Public Art mission is to maintain a quality public collection of diverse media and to create a dynamic, vibrant, nurturing community through art and design. The program was established by 1986 legislation that allocates up to one percent of the District?s adjusted Capital Budget for the commission and acquisition of artwork. Our program gives opportunities for individuals to encounter art in parks, libraries, community centers, government offices, bridges and other public venues. We simultaneously enrich the daily lives of residents and visitors and give voice to artists. The collection includes more than 100 permanently sited and integrated works and 2,500 portable works in District offices. http://dcarts.dc.gov/service/public-artThe DC Commission on the Arts and Humanities recognizes the importance of remaining relevant in a city of competitive opportunities for residents who have at their disposal significant discretionary income for arts and cultural offerings. Further, according to the 2012 Arts and Economic Prosperity IV Study conducted by Americans for the Arts, $1.1 billion in economic activity is generated annually by the non-profit arts and culture industry in Washington, DC. Additionally, the culture industry returns $80 million in local tax revenue to the District?s coffers. These trends create an opportunity for DCCAH to position itself at the forefront of the city?s cultural planning. To achieve this goal, DCCAH will endeavor in a cultural planning process to understand the strategic opportunities that will be central to accomplishing this broad vision.",2015-10-26T16:03:38.000Z,http://opendata.dc.gov/datasets/dd7c7a92659b4f4a8971e9addacbf2db_51,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Cultural_and_Society_WebMercator/MapServer/51,"-77.0973,38.829,-76.9254,38.9803",http://opendata.dc.gov/datasets/dd7c7a92659b4f4a8971e9addacbf2db_51
http://opendata.dc.gov/datasets/3aa64d8146ad4693b2e4f98aea871e72_0,Moving Violations Issued in January 2014,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T21:01:51.000Z,http://opendata.dc.gov/datasets/3aa64d8146ad4693b2e4f98aea871e72_0,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2014/MapServer/0,"-77.1095,38.8174,-76.9096,38.9915",http://opendata.dc.gov/datasets/3aa64d8146ad4693b2e4f98aea871e72_0
http://opendata.dc.gov/datasets/64f98506becc4414a88ed61eae15b4e2_22,Home Again Initiative,"In January 2002, Mayor Anthony A. Williams introduced his Home Again Initiative to transform vacant and abandoned residential properties into single-family homeownership opportunities for residents. By increasing homeownership and eliminating blight, Home Again helps to stabilize neighborhoods and contribute to local economic sustainability. Currently, Home Again focuses on neighborhoods with high concentrations of vacant and abandoned residential property: Columbia Heights, Ivy City/Trinidad, Near Northeast, Shaw/Ledroit Park, and Rosedale. The residents in these communities also identified rehabilitating vacant and abandoned properties as a high priority in their Strategic Neighborhood Action Plans (SNAPs).",2015-02-27T20:36:18.000Z,http://opendata.dc.gov/datasets/64f98506becc4414a88ed61eae15b4e2_22,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/22,"-77.0363952401,38.8947378459,-76.970094996,38.937789389",http://opendata.dc.gov/datasets/64f98506becc4414a88ed61eae15b4e2_22
http://opendata.dc.gov/datasets/a9ac9f8d9d1546e8bd6610b48cb29810_0,Basic Business License in Last 30 Days,"In order to operate legally in District of Columbia, most businesses must get a Basic Business License (BBL) from the Department of Consumer and Regulatory Affairs (DCRA). The Basic Business License (BBL) Program streamlines District of Columbia business licensing procedures. The BBL groups licenses by the type of business activity and regulatory approvals required. ?The dataset shows issued business licenses in the last 30 days in the following categories: all housing licenses, motor vehicle sales, service and repair, and home improvement contractors.These data are shared via an automated process where addresses are batch matched (geocoded) to the District's Master Address Repository. Users may find that some data points will contain 0,0 for X,Y coordinates resulting in inconsistent spatial locations. Addresses for these data points could not be automatically geocoded and will need to be manually geocoded to 'best fit' locations in DC. Use the?MAR Geocoder?to help complete this.",2015-04-29T17:24:50.000Z,http://opendata.dc.gov/datasets/a9ac9f8d9d1546e8bd6610b48cb29810_0,http://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/DCRA/MapServer/0,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/a9ac9f8d9d1546e8bd6610b48cb29810_0
http://opendata.dc.gov/datasets/2eef70f19e0c4e839e037229b43b1646,DCGIS Data Archive July 2003,The District of Columbia?s Data program is pleased to offer the enterprise GIS geodatabase archive. This product offers a historic snapshot of the DC GIS data. The data consists of the GIS mapping layers and are exported as shapefiles. The date format in the named is Archive_YYYYMMDD.,2018-09-24T18:50:22.000Z,http://opendata.dc.gov/datasets/2eef70f19e0c4e839e037229b43b1646,https://drive.google.com/file/d/1KFEzTBdcpYxHZgzTLGUi99bsPUIDM9xU/view,"-77.136,38.786,-76.928,38.994",http://opendata.dc.gov/datasets/2eef70f19e0c4e839e037229b43b1646
