identifier,title,description,issued,modified,landingPage,webService,spatial
http://data1-indygis.opendata.arcgis.com/datasets/9c096fd62b8a4c7f8335556740c8ba23_2,Bike Share Stations,"Point file representing the locations of bike share stations in Indianapolis, Indiana.More information can be found here.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-15T19:59:31.000Z,2017-07-14T16:53:55.209Z,http://data1-indygis.opendata.arcgis.com/datasets/9c096fd62b8a4c7f8335556740c8ba23_2,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/2,"-86.1755,39.7523,-86.14,39.7819",http://data1-indygis.opendata.arcgis.com/datasets/9c096fd62b8a4c7f8335556740c8ba23_2
http://data1-indygis.opendata.arcgis.com/datasets/46b5a151437147c3a1ef07b45295763a_7,Meridian Street Preservation Area,"Polygon file representing the boundaries of the Meridian Street Preservation Area.In 1971, the Meridian Street Preservation Act (Indiana Statute PL 260-1971) was passed.  It requires any owner in the North Meridian Street Preservation Area (both Primary and Secondary Areas)? to secure the approval of the Meridian Street Preservation Commission (MSPC) for any proposed change in land use (rezoning) or zoning variance of development standards.  In addition, the owners of properties on N. Meridian Street (in the Primary Preservation Area) must have proposed modifications of exterior features of their house and property through construction, reconstruction, alteration or demolition approved by the MSPC prior to beginning any work.? The MSPC is a nine member commission board that hears and votes on these petitions.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-01T19:36:15.000Z,2016-06-22T18:07:22.000Z,http://data1-indygis.opendata.arcgis.com/datasets/46b5a151437147c3a1ef07b45295763a_7,http://imaps.indy.gov/arcgis/rest/services/OpenData_PlanningZoning/FeatureServer/7,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/46b5a151437147c3a1ef07b45295763a_7
http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_0,Marion County Survey Points,Point file depicting survey locations as recorded by the Marion County Surveyor's Office.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet),2015-08-06T18:36:39.000Z,2017-07-14T16:56:44.447Z,http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_0,http://imaps.indy.gov/arcgis/rest/services/OpenData_Survey/FeatureServer/0,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_0
http://data1-indygis.opendata.arcgis.com/datasets/20ddf5d08b704262ab501ae46df8e550_2,Abandoned Housing,"Polygon file representing abandoned housing property as of May 2016 in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-06-03T14:46:33.000Z,2017-07-14T16:45:21.666Z,http://data1-indygis.opendata.arcgis.com/datasets/20ddf5d08b704262ab501ae46df8e550_2,http://imaps.indy.gov/arcgis/rest/services/OpenData_Infrastructure/MapServer/2,"-86.3254,39.6368,-85.9532,39.9149",http://data1-indygis.opendata.arcgis.com/datasets/20ddf5d08b704262ab501ae46df8e550_2
http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_3,Marion County Survey Points,"Point file depicting survey locations as recorded by the Marion County Surveyor's Office, http://www.indy.gov/eGov/County/Surveyor/Pages/home.aspx.",2015-08-06T18:36:39.000Z,2016-12-06T18:18:33.008Z,http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_3,http://imaps.indy.gov/arcgis/rest/services/OpenData/FeatureServer/3,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/ca83ef274f184f47b5c0c8107dcf006f_3
http://data1-indygis.opendata.arcgis.com/datasets/49fca488854a4ddab7360fe7085fcce9_3,BlueIndy Car Stations,"Point file representing the locations of BlueIndy car stations in Indianapolis, Indiana.Find more information at the BlueIndy website.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-15T20:09:12.000Z,2017-07-14T16:45:48.579Z,http://data1-indygis.opendata.arcgis.com/datasets/49fca488854a4ddab7360fe7085fcce9_3,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/3,"-86.3064,39.7075,-86.0633,39.9133",http://data1-indygis.opendata.arcgis.com/datasets/49fca488854a4ddab7360fe7085fcce9_3
http://data1-indygis.opendata.arcgis.com/datasets/03910e4805fe4feba661307dbfff18e4_11,IndyGo Bus Routes,"Line file representing IndGo bus routes in Indianapolis, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-17T15:33:54.000Z,2017-07-14T16:40:48.313Z,http://data1-indygis.opendata.arcgis.com/datasets/03910e4805fe4feba661307dbfff18e4_11,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/11,"-86.3284,39.6011,-85.9614,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/03910e4805fe4feba661307dbfff18e4_11
http://data1-indygis.opendata.arcgis.com/datasets/c3a9cb1aedd241cfb28a38d444fd0da1_6,Cities and Towns,"Polygon file representing the included and excluded cities and towns in Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-08-06T19:18:45.000Z,2017-07-14T17:03:55.854Z,http://data1-indygis.opendata.arcgis.com/datasets/c3a9cb1aedd241cfb28a38d444fd0da1_6,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/6,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/c3a9cb1aedd241cfb28a38d444fd0da1_6
http://data1-indygis.opendata.arcgis.com/datasets/c259705b0e97451c95d136911758c943_10,Bike Lanes,"Line file representing streets with bike lane designations in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-16T20:31:08.000Z,2017-07-14T17:05:57.300Z,http://data1-indygis.opendata.arcgis.com/datasets/c259705b0e97451c95d136911758c943_10,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/FeatureServer/10,"-86.3553,39.6257,-85.932,39.9512",http://data1-indygis.opendata.arcgis.com/datasets/c259705b0e97451c95d136911758c943_10
http://data1-indygis.opendata.arcgis.com/datasets/95bd9ffe7b4049a099db17141d752534,2005 Abandoned Housing Framework,Revitalizing Indianapolis Neighborhoods: A Framework for Linking Abandoned Houses and Redevelopment Initiatives,2016-04-29T13:41:43.000Z,2016-04-29T13:42:44.000Z,http://data1-indygis.opendata.arcgis.com/datasets/95bd9ffe7b4049a099db17141d752534,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2005-AbandonedHousingFramework.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/95bd9ffe7b4049a099db17141d752534
http://data1-indygis.opendata.arcgis.com/datasets/7c9bfbcc58c74b56adb4172804d1a041_16,Indianapolis Pedestrian Network,"Line file representing the pedestrian network in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-05-16T17:32:05.000Z,2016-06-22T15:17:23.000Z,http://data1-indygis.opendata.arcgis.com/datasets/7c9bfbcc58c74b56adb4172804d1a041_16,http://imaps.indy.gov/arcgis/rest/services/OpenData_Transportation/MapServer/16,"-86.5576,39.4753,-85.8286,40.2178",http://data1-indygis.opendata.arcgis.com/datasets/7c9bfbcc58c74b56adb4172804d1a041_16
http://data1-indygis.opendata.arcgis.com/datasets/1503bef3ea944f1fbdafbafe92ae59b9_2,Mayor's Action Center Request for Information Cases,Table containing the Indianapolis Mayor's Action Center (MAC) Request for Information data.,2016-03-31T15:16:05.000Z,2017-07-14T17:10:49.841Z,http://data1-indygis.opendata.arcgis.com/datasets/1503bef3ea944f1fbdafbafe92ae59b9_2,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/2,"-86.347,39.629,-85.935,39.933",http://data1-indygis.opendata.arcgis.com/datasets/1503bef3ea944f1fbdafbafe92ae59b9_2
http://data1-indygis.opendata.arcgis.com/datasets/fec187ccfb86417190b8f8be6eed5fdf,2014 IndyFastTrack,"A market-based, results-driven plan to increase private investment in four underutilized regional land assets that were vacated as a result of the severe destabilization of the automotive industry.",2016-04-28T16:34:13.000Z,2016-04-28T16:35:47.000Z,http://data1-indygis.opendata.arcgis.com/datasets/fec187ccfb86417190b8f8be6eed5fdf,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2014-IndyFastTrack.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/fec187ccfb86417190b8f8be6eed5fdf
http://data1-indygis.opendata.arcgis.com/datasets/b59421675f2a40fda9b00beeb875996f_11,Indianapolis Police Zones,"Polygon file representing police zone boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-06-03T14:00:22.000Z,2017-07-14T17:03:30.553Z,http://data1-indygis.opendata.arcgis.com/datasets/b59421675f2a40fda9b00beeb875996f_11,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/MapServer/11,"-86.3292,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/b59421675f2a40fda9b00beeb875996f_11
http://data1-indygis.opendata.arcgis.com/datasets/1d296b34c9714bdda8db67927eea4ac2,2004 Regional Center Parking Study,2004 Regional Center Parking Study,2016-04-29T13:20:09.000Z,2016-04-29T13:20:48.000Z,http://data1-indygis.opendata.arcgis.com/datasets/1d296b34c9714bdda8db67927eea4ac2,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2004-RegionalCenterParkingStudy.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/1d296b34c9714bdda8db67927eea4ac2
http://data1-indygis.opendata.arcgis.com/datasets/89c4a32cf04a48879c6a5e3c9793ced6_0,Indianapolis DPW Curb Ratings,"Point layer representing curb ratings in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2016-06-02T20:35:42.000Z,2017-07-14T16:54:52.376Z,http://data1-indygis.opendata.arcgis.com/datasets/89c4a32cf04a48879c6a5e3c9793ced6_0,http://imaps.indy.gov/arcgis/rest/services/OpenData_Infrastructure/MapServer/0,"-86.3291,39.6259,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/89c4a32cf04a48879c6a5e3c9793ced6_0
http://data1-indygis.opendata.arcgis.com/datasets/11906e58ca514992af5be4ae27cc8640_5,Town Council Districts,"Polygon file representing the city and town council district boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-02T19:54:40.000Z,2017-07-14T17:05:36.894Z,http://data1-indygis.opendata.arcgis.com/datasets/11906e58ca514992af5be4ae27cc8640_5,http://imaps.indy.gov/arcgis/rest/services/OpenData_Political/FeatureServer/5,"-86.3281,39.6493,-85.9371,39.9131",http://data1-indygis.opendata.arcgis.com/datasets/11906e58ca514992af5be4ae27cc8640_5
http://data1-indygis.opendata.arcgis.com/datasets/b485f93651ab4351b1c68a4985354047_1,Subdivision Boundaries,"Polygon file representing subdivision boundaries in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-18T18:19:01.000Z,2016-06-30T14:46:04.000Z,http://data1-indygis.opendata.arcgis.com/datasets/b485f93651ab4351b1c68a4985354047_1,http://imaps.indy.gov/arcgis/rest/services/OpenData_Boundaries/FeatureServer/1,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/b485f93651ab4351b1c68a4985354047_1
http://data1-indygis.opendata.arcgis.com/datasets/d01e7b2673384150b95b4dcfaa08d3e9,Indianapolis DPW Recycling Drop-off Locations 2016,Indianapolis DPW Recycling Drop-off Locations 2016,2016-05-02T12:20:14.000Z,2016-05-02T12:21:27.000Z,http://data1-indygis.opendata.arcgis.com/datasets/d01e7b2673384150b95b4dcfaa08d3e9,http://www.indy.gov/eGov/City/DPW/SustainIndy/Documents/DropOffLocations_2016_Final.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/d01e7b2673384150b95b4dcfaa08d3e9
http://data1-indygis.opendata.arcgis.com/datasets/5c8a9412cf454753bc774d31d8505b50_12,IMPD UCR 2014 Data,"The
 Uniform Crime Report is a program administered by the federal 
government in which crime statistics from across the country are 
reported to the FBI in a uniform manner based on crime definitions 
determined by the FBI. UCR Part 1 crime groups are murder, rape, 
robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T18:04:43.000Z,2016-05-05T13:32:18.000Z,http://data1-indygis.opendata.arcgis.com/datasets/5c8a9412cf454753bc774d31d8505b50_12,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/12,"-86.336,39.633,-85.963,39.932",http://data1-indygis.opendata.arcgis.com/datasets/5c8a9412cf454753bc774d31d8505b50_12
http://data1-indygis.opendata.arcgis.com/datasets/97398cf4efaa4556b0c57356d5818b76_3,Current Land Use,"Polygon file created in 2014 shows current land use for planning and zoning purposes in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-11-24T19:28:49.000Z,2017-07-14T17:02:54.845Z,http://data1-indygis.opendata.arcgis.com/datasets/97398cf4efaa4556b0c57356d5818b76_3,http://imaps.indy.gov/arcgis/rest/services/OpenData_PlanningZoning/FeatureServer/3,"-86.3291,39.6322,-85.9369,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/97398cf4efaa4556b0c57356d5818b76_3
http://data1-indygis.opendata.arcgis.com/datasets/41aa79a3b7b741a3b69ccc42511cd89d_0,"Marion County, Indiana Congressional Districts","Polygon file representing the congressional districts within Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-12-02T17:31:50.000Z,2017-07-14T16:43:50.137Z,http://data1-indygis.opendata.arcgis.com/datasets/41aa79a3b7b741a3b69ccc42511cd89d_0,http://imaps.indy.gov/arcgis/rest/services/OpenData_Political/FeatureServer/0,"-86.3291,39.6322,-85.937,39.9278",http://data1-indygis.opendata.arcgis.com/datasets/41aa79a3b7b741a3b69ccc42511cd89d_0
http://data1-indygis.opendata.arcgis.com/datasets/2795ce3bcffc4bb9b21003500ba30848,2002 Affordability Paradox,2002 Affordability Paradox,2016-04-29T13:44:38.000Z,2016-04-29T13:45:33.000Z,http://data1-indygis.opendata.arcgis.com/datasets/2795ce3bcffc4bb9b21003500ba30848,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2002-AffordabilityParadox.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/2795ce3bcffc4bb9b21003500ba30848
http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_1,Marion County Lakes,"Polygon file representing the location of lakes in Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-08-12T19:51:47.000Z,2017-07-14T16:35:48.716Z,http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_1,http://imaps.indy.gov/arcgis/rest/services/OpenData_Hydro/FeatureServer/1,"-86.3465,39.6224,-85.9172,39.9415",http://data1-indygis.opendata.arcgis.com/datasets/d35c92520c734b1bb77430b2abd71b99_1
http://data1-indygis.opendata.arcgis.com/datasets/533eaa34635c49f7ada1856ac1c3ce15,City of Indianapolis Ethics,"In 2008, the City-County Council adopted Mayor Ballard's ethics reform proposal, which included sensible limits on gifts, honoraria, political activity, patronage, nepotism, the use of city-county property for non-business purposes and excess compensation for performing official duties. The Ethics Code also includes provisions to prevent conflicts of interests in voting and contracting. Perhaps most importantly, ?whistleblower? protection has been instituted so that employees who report suspected violations of the ethics code will not fear retribution.Key changes were also made to the Gift rule. The old $250 annual maximum allowance has been lowered to $25 per gift and an annual maximum of $100. Additionally, a broader scope of individuals are required to file an annual Economic Statements of Interest, and Economic Statements of Interest for all city and county elected officials are now required to be available online for public inspection. (See below).The ethics reform also requires that OCC train all new and existing appointees and employees on the new ethics code, the Open Door Law, and the Public Records Act.The City of Indianapolis/Marion County requires the following individuals to file an Economic Statement of Interest with the Office of Corporation Counsel between April 1st and May 1st each year:The Mayor, Assessor, Auditor, Clerk, Coroner, Recorder, Sheriff, Surveyor, Treasurer and any declared candidates for those offices;Appointees to city/county boards/commissions (except advisory bodies designated by OCC);The director of any city/county agency/department and any employee who reports directly to the director and any employee who reports directly to an elected official listed above;Any employee whose employment is subject to the approval of the City-County Council; and,Any employee designated by OCC as having final purchasing authority and all employees of the purchasing division of the Office of Finance and Management ",2016-04-25T15:52:21.000Z,2016-05-04T18:23:08.000Z,http://data1-indygis.opendata.arcgis.com/datasets/533eaa34635c49f7ada1856ac1c3ce15,http://www.indy.gov/eGov/City/OCC/Ethics/Pages/home.aspx,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/533eaa34635c49f7ada1856ac1c3ce15
http://data1-indygis.opendata.arcgis.com/datasets/47bccd55f31e4a90825e8f3a1540adbe,1990 Regional Center Land Use Potential,1990 Regional Center Land Use Potential,2016-04-29T13:39:23.000Z,2016-04-29T13:39:58.000Z,http://data1-indygis.opendata.arcgis.com/datasets/47bccd55f31e4a90825e8f3a1540adbe,http://www.indy.gov/eGov/City/DMD/Planning/Documents/1990-RegionalCenterLandUsePotential.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/47bccd55f31e4a90825e8f3a1540adbe
http://data1-indygis.opendata.arcgis.com/datasets/4cff613ee8de4c049315ed31e58207ec_18,IMPD UCR 2016 Data,"The Uniform Crime Report is a program administered by the
federal government in which crime statistics from across the country are
reported to the FBI in a uniform manner based on crime definitions determined
by the FBI. UCR Part 1 crime groups are murder, rape, robbery, aggravated
assault, burglary, larceny, and vehicle theft.? Additional
information? regarding the downloadable files is available in .pdf
format.",2017-05-19T15:36:48.000Z,2017-05-19T15:44:46.000Z,http://data1-indygis.opendata.arcgis.com/datasets/4cff613ee8de4c049315ed31e58207ec_18,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/18,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/4cff613ee8de4c049315ed31e58207ec_18
http://data1-indygis.opendata.arcgis.com/datasets/70e359772abc4d2cbdcdbbf103e2ecb0_5,IMPD UCR 2007 Data,"The Uniform Crime Report is a program administered by the federal government in which crime statistics from across the country are reported to the FBI in a uniform manner based on crime definitions determined by the FBI. UCR Part 1 crime groups are murder, rape, robbery, aggravated assault, burglary, larceny, and vehicle theft.? Additional information? regarding the downloadable files is available in .pdf format.",2016-04-26T15:31:49.000Z,2017-07-14T16:50:30.513Z,http://data1-indygis.opendata.arcgis.com/datasets/70e359772abc4d2cbdcdbbf103e2ecb0_5,http://imaps.indy.gov/arcgis/rest/services/OpenData_NonSpatial/MapServer/5,"-86.34,39.625,-85.934,39.938",http://data1-indygis.opendata.arcgis.com/datasets/70e359772abc4d2cbdcdbbf103e2ecb0_5
http://data1-indygis.opendata.arcgis.com/datasets/d1d0e6225339440181b09b62b9c0fb87_6,Historic National Register,"Polygon file representing the boundaries of Historic National Register properties in Indianapolis and Marion County, Indiana.Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet)",2015-11-30T20:18:13.000Z,2016-06-22T14:03:08.000Z,http://data1-indygis.opendata.arcgis.com/datasets/d1d0e6225339440181b09b62b9c0fb87_6,http://imaps.indy.gov/arcgis/rest/services/OpenData_PlanningZoning/FeatureServer/6,"-86.3142,39.6659,-85.9528,39.8986",http://data1-indygis.opendata.arcgis.com/datasets/d1d0e6225339440181b09b62b9c0fb87_6
http://data1-indygis.opendata.arcgis.com/datasets/bb00e9fe5ed84273b61ced9f3580dfe5,2010-2011 National Pollutant Discharge Elimination System (NPDES) Report,2010-2011 National Pollutant Discharge Elimination System (NPDES) Report,2016-04-28T13:41:40.000Z,2016-04-28T13:48:49.000Z,http://data1-indygis.opendata.arcgis.com/datasets/bb00e9fe5ed84273b61ced9f3580dfe5,http://www.indy.gov/eGov/City/DPW/SustainIndy/WaterLand/Pages/2010-2011-NPDES-Report.aspx,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/bb00e9fe5ed84273b61ced9f3580dfe5
http://data1-indygis.opendata.arcgis.com/datasets/b7fd8a5a129e412d95dd86992fe7d7ab,2000 Central Indiana Transport Land Use Vision,2000 Central Indiana Transport Land Use Vision,2016-04-28T17:37:49.000Z,2016-04-28T17:38:43.000Z,http://data1-indygis.opendata.arcgis.com/datasets/b7fd8a5a129e412d95dd86992fe7d7ab,http://www.indy.gov/eGov/City/DMD/Planning/Documents/2000-CentralIndianaTransportLandUseVision.pdf,"-180.0,-90.0,180.0,90.0",http://data1-indygis.opendata.arcgis.com/datasets/b7fd8a5a129e412d95dd86992fe7d7ab
