identifier,title,description,issued,landingPage,webService,spatial
http://data-cuyahoga.opendata.arcgis.com/datasets/7a5dda049a6542aca40ecb758d0755f5_0,Soil Data for Cuyahoga County,"Soils for Cuyahoga County, Ohio.Created with data obtained from the United States Department of Agriculture's (USDA) Soil Survey Geographic (SSURGO) DatabaseSoil Classifications: areas symbolized by soil classification, as defined by the USDA's Soil Survey",2017-03-15T20:27:46.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7a5dda049a6542aca40ecb758d0755f5_0,https://utility.arcgis.com/usrsvcs/servers/7a5dda049a6542aca40ecb758d0755f5/rest/services/CUYAHOGA_BASE_TILED/Soils_WGS84/MapServer/0,"-81.9711,41.275,-81.3743,41.6314",http://data-cuyahoga.opendata.arcgis.com/datasets/7a5dda049a6542aca40ecb758d0755f5_0
http://data-cuyahoga.opendata.arcgis.com/datasets/c4f8b92ef7b94e4882c5249f308e7fc3_0,Cuyahoga County School Districts,"School Districts in Cuyahoga County, Ohio",2017-03-16T18:14:22.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/c4f8b92ef7b94e4882c5249f308e7fc3_0,https://utility.arcgis.com/usrsvcs/servers/c4f8b92ef7b94e4882c5249f308e7fc3/rest/services/CUYAHOGA_BASE_TILED/SchoolDistricts_WGS84/MapServer/0,"-81.9711,41.2749,-81.2976,41.6326",http://data-cuyahoga.opendata.arcgis.com/datasets/c4f8b92ef7b94e4882c5249f308e7fc3_0
http://data-cuyahoga.opendata.arcgis.com/datasets/c1d9eb7ae04145489689fc2bc457169b_0,Cuyahoga County Council Districts,"County Council Districts for Cuyahoga County, Ohio",2017-03-16T18:09:24.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/c1d9eb7ae04145489689fc2bc457169b_0,https://utility.arcgis.com/usrsvcs/servers/c1d9eb7ae04145489689fc2bc457169b/rest/services/CUYAHOGA_BASE_TILED/CountyCouncilDistricts_WGS84/MapServer/0,"-81.9711,41.2751,-81.3747,41.6317",http://data-cuyahoga.opendata.arcgis.com/datasets/c1d9eb7ae04145489689fc2bc457169b_0
http://data-cuyahoga.opendata.arcgis.com/datasets/4100f1ac96c841aa88b7a6c5470ff3da_0,Cuyahoga County Survey Monuments,"Survey Monuments in Cuyahoga County with Documentation per Section, as maintained by the Department of Public Works.",2017-03-10T20:31:34.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/4100f1ac96c841aa88b7a6c5470ff3da_0,https://utility.arcgis.com/usrsvcs/servers/4100f1ac96c841aa88b7a6c5470ff3da/rest/services/CCDPW/SurveyMonuments_WGS84/MapServer/0,"-81.994,41.275,-81.3618,41.6315",http://data-cuyahoga.opendata.arcgis.com/datasets/4100f1ac96c841aa88b7a6c5470ff3da_0
http://data-cuyahoga.opendata.arcgis.com/datasets/77962fab2da24970928feda14109ddda_0,Land Use for Cuyahoga County,"Primary Land Use per Parcel for Cuyahoga County, OhioIt consists of areas of land use as recorded by the Cuyahoga County Fiscal Officer.
	
	Land Use By Type: areas grouped and symbolized by land use type",2017-03-15T19:25:31.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/77962fab2da24970928feda14109ddda_0,https://utility.arcgis.com/usrsvcs/servers/77962fab2da24970928feda14109ddda/rest/services/CUYAHOGA_BASE_TILED/Land_Use_WGS84/MapServer/0,"-81.9711,41.2751,-81.3747,41.6315",http://data-cuyahoga.opendata.arcgis.com/datasets/77962fab2da24970928feda14109ddda_0
http://data-cuyahoga.opendata.arcgis.com/datasets/fc2866bb284e420991ce7447832efeea_0,Combined Parcels - Cleveland Only,Tax Parcels with CAMA Real Property characteristics within Cuyahoga County.  Point parcels have been converted to polygons for a single parcel featureclass. This layer contains only parcels in Cleveland. Last updated 6/1/2018.,2018-08-11T19:05:35.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/fc2866bb284e420991ce7447832efeea_0,https://utility.arcgis.com/usrsvcs/servers/fc2866bb284e420991ce7447832efeea/rest/services/CUYAHOGA_BASE/Open_Data_Combined_Parcels_FGDB_WGS84/MapServer/0,"-81.9717,41.2713,-81.3712,41.6349",http://data-cuyahoga.opendata.arcgis.com/datasets/fc2866bb284e420991ce7447832efeea_0
http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_1,Streams - Metroparks/CEGIS,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_1,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/1,"-82.1813,41.0898,-81.0999,41.7651",http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_1
http://data-cuyahoga.opendata.arcgis.com/datasets/a49ad4b47563479db510f25da89f41b4_0,LBRS Sites in Cuyahoga County,Addressable Sites in Cuyahoga County,2017-03-16T18:32:40.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/a49ad4b47563479db510f25da89f41b4_0,https://utility.arcgis.com/usrsvcs/servers/a49ad4b47563479db510f25da89f41b4/rest/services/LBRS/LBRS_Sites_WGS84/MapServer/0,"-81.975,41.273,-81.3705,41.6296",http://data-cuyahoga.opendata.arcgis.com/datasets/a49ad4b47563479db510f25da89f41b4_0
http://data-cuyahoga.opendata.arcgis.com/datasets/d10d3811b4734bc5bd7d63925db1973a_0,Zoning for Cuyahoga County,"Primary Zoning for Cuyahoga County, Ohio.It consists of zoning areas as recorded and maintained by the Cuyahoga County Fiscal Officer.
	
	Zoning By Type: areas grouped and symbolized by zoning type",2017-03-15T19:21:21.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/d10d3811b4734bc5bd7d63925db1973a_0,https://utility.arcgis.com/usrsvcs/servers/d10d3811b4734bc5bd7d63925db1973a/rest/services/CUYAHOGA_BASE_TILED/Zoning_WGS84/MapServer/0,"-81.9711,41.275,-81.3747,41.6315",http://data-cuyahoga.opendata.arcgis.com/datasets/d10d3811b4734bc5bd7d63925db1973a_0
http://data-cuyahoga.opendata.arcgis.com/datasets/24971a8e34fb4fa69be6abcc1a1cb2de_0,CCPC - UTC ROW Existing,Exisiting Tree Canopy By ROW for Cuyahoga County,2017-03-01T16:40:14.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/24971a8e34fb4fa69be6abcc1a1cb2de_0,https://utility.arcgis.com/usrsvcs/servers/24971a8e34fb4fa69be6abcc1a1cb2de/rest/services/CCPC/UTC_ROW_Existing_WGS84/MapServer/0,"-81.9711,41.2751,-81.3748,41.6295",http://data-cuyahoga.opendata.arcgis.com/datasets/24971a8e34fb4fa69be6abcc1a1cb2de_0
http://data-cuyahoga.opendata.arcgis.com/datasets/f7451fee0b034b189f6c46877fec5c5b_0,2006 Buildings,2006 Footprints for major buildings in Cuyahoga County using aerial imagery from Spring 2006.,2017-03-01T15:57:02.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/f7451fee0b034b189f6c46877fec5c5b_0,https://utility.arcgis.com/usrsvcs/servers/f7451fee0b034b189f6c46877fec5c5b/rest/services/CCDPW/Buildings_2006_WGS84/MapServer/0,"-81.9724,41.2731,-81.3729,41.6267",http://data-cuyahoga.opendata.arcgis.com/datasets/f7451fee0b034b189f6c46877fec5c5b_0
http://data-cuyahoga.opendata.arcgis.com/datasets/3cbb2dacfeb94fb781f113ace64a941d_0,CCPC - UTC Parcel Possible,Possible Tree Canopy By Parcel for Cuyahoga County,2017-03-01T16:39:01.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/3cbb2dacfeb94fb781f113ace64a941d_0,https://utility.arcgis.com/usrsvcs/servers/3cbb2dacfeb94fb781f113ace64a941d/rest/services/CCPC/UTC_Parcel_Possible_WGS84/MapServer/0,"-81.9711,41.2751,-81.3747,41.6315",http://data-cuyahoga.opendata.arcgis.com/datasets/3cbb2dacfeb94fb781f113ace64a941d_0
http://data-cuyahoga.opendata.arcgis.com/datasets/69c67ae736814e67a3f88c602413c746_0,2013 Buildings,"2013 footprints for buildings in Cuyahoga County, Ohio created using imagery from Spring 2013.",2017-03-01T15:58:43.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/69c67ae736814e67a3f88c602413c746_0,https://utility.arcgis.com/usrsvcs/servers/69c67ae736814e67a3f88c602413c746/rest/services/CCDPW/Buildings_2013_WGS84/MapServer/0,"-81.9712,41.2753,-81.3745,41.6306",http://data-cuyahoga.opendata.arcgis.com/datasets/69c67ae736814e67a3f88c602413c746_0
http://data-cuyahoga.opendata.arcgis.com/datasets/2aac912ec660423ab767df1aef6fb473_1,Combined Parcels - Non-Cleveland Only,Tax Parcels with CAMA Real Property characteristics within Cuyahoga County. Point parcels have been converted to polygons for a single parcel featureclass. This layer contains only parcels NOT in Cleveland. Last updated 6/1/2018.,2018-08-11T19:09:23.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/2aac912ec660423ab767df1aef6fb473_1,https://utility.arcgis.com/usrsvcs/servers/2aac912ec660423ab767df1aef6fb473/rest/services/CUYAHOGA_BASE/Open_Data_Combined_Parcels_FGDB_WGS84/MapServer/1,"-81.9717,41.2713,-81.3712,41.6349",http://data-cuyahoga.opendata.arcgis.com/datasets/2aac912ec660423ab767df1aef6fb473_1
http://data-cuyahoga.opendata.arcgis.com/datasets/8af056ca0e654b3cbee6a68841ec905a_0,Cuyahoga County Municipalities,"Municipalites of Cuyahoga County, Ohio",2017-03-16T18:12:02.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/8af056ca0e654b3cbee6a68841ec905a_0,https://utility.arcgis.com/usrsvcs/servers/8af056ca0e654b3cbee6a68841ec905a/rest/services/CUYAHOGA_BASE_TILED/Municipalities_WGS84/MapServer/0,"-81.9711,41.275,-81.3747,41.6326",http://data-cuyahoga.opendata.arcgis.com/datasets/8af056ca0e654b3cbee6a68841ec905a_0
http://data-cuyahoga.opendata.arcgis.com/datasets/d1b313de8f1d4362a34c4018d90a06a2_0,CCPC - UTC ROW Possible,Possible Tree Canopy By ROW for Cuyahoga County,2017-03-01T16:41:36.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/d1b313de8f1d4362a34c4018d90a06a2_0,https://utility.arcgis.com/usrsvcs/servers/d1b313de8f1d4362a34c4018d90a06a2/rest/services/CCPC/UTC_ROW_Possible_WGS84/MapServer/0,"-81.9711,41.2751,-81.3748,41.6295",http://data-cuyahoga.opendata.arcgis.com/datasets/d1b313de8f1d4362a34c4018d90a06a2_0
http://data-cuyahoga.opendata.arcgis.com/datasets/cc1a21677a964140961a28f23502f7f3_0,Foreclosure Filings for Cuyahoga County,"Foreclosure Filings in Cuyahoga County, symbolized by year (2006-2016)
Data obtained through the Cuyahoga County Clerk of Courts.",2017-03-15T20:22:32.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/cc1a21677a964140961a28f23502f7f3_0,https://utility.arcgis.com/usrsvcs/servers/cc1a21677a964140961a28f23502f7f3/rest/services/CUYAHOGA_BASE/Foreclosure_Filings_WGS84/MapServer/0,"-81.9704,41.2752,-81.3752,41.6316",http://data-cuyahoga.opendata.arcgis.com/datasets/cc1a21677a964140961a28f23502f7f3_0
http://data-cuyahoga.opendata.arcgis.com/datasets/e2d730cca3c84f7aa41204d1ec6e61d5_0,LBRS Streets in Cuyahoga County,LBRS Named Streets in Cuyahoga County,2017-03-16T18:35:07.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/e2d730cca3c84f7aa41204d1ec6e61d5_0,https://utility.arcgis.com/usrsvcs/servers/e2d730cca3c84f7aa41204d1ec6e61d5/rest/services/LBRS/LBRS_Streets_WGS84/MapServer/0,"-81.9753,41.2719,-81.3696,41.6295",http://data-cuyahoga.opendata.arcgis.com/datasets/e2d730cca3c84f7aa41204d1ec6e61d5_0
http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_9,100 Year Flood Plain,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_9,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/9,"-82.1813,41.0898,-81.0999,41.7651",http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_9
http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_2,Stream Labels and Underground Features - NHD,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_2,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/2,"-82.1813,41.0898,-81.0999,41.7651",http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_2
http://data-cuyahoga.opendata.arcgis.com/datasets/4817da5cc0dc4365a95282c38d9115c9_5,CSI Pipe,Sewer Infrastructure maintained by the Cuyahoga County Department of Public Works and made public with approval of the owner of the infrastructure.,2017-03-15T19:02:35.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/4817da5cc0dc4365a95282c38d9115c9_5,https://utility.arcgis.com/usrsvcs/servers/4817da5cc0dc4365a95282c38d9115c9/rest/services/CCDPW/Public_Sewer_Infrastructure_WGS84/MapServer/5,"-81.9701,41.2775,-81.4039,41.5888",http://data-cuyahoga.opendata.arcgis.com/datasets/4817da5cc0dc4365a95282c38d9115c9_5
http://data-cuyahoga.opendata.arcgis.com/datasets/cd230ce8ad2c463daf7e4bd1e1ca094a_0,2016 Buildings,"2016 footprints for buildings in Cuyahoga County, Ohio created using Spring 2016 aerial imagery.",2017-03-01T15:59:54.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/cd230ce8ad2c463daf7e4bd1e1ca094a_0,https://utility.arcgis.com/usrsvcs/servers/cd230ce8ad2c463daf7e4bd1e1ca094a/rest/services/CCDPW/Buildings_2016_WGS84/MapServer/0,"-81.9718,41.2753,-81.3745,41.6306",http://data-cuyahoga.opendata.arcgis.com/datasets/cd230ce8ad2c463daf7e4bd1e1ca094a_0
http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_1,Easements,"Legal Recorded Features of Cuyahoga County that includes various types of legal documents:Filing Areas: subdivisions, vacations, dedications, splits, consolidations, etc.Easements: recorded property easements",2017-03-15T20:09:42.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_1,https://utility.arcgis.com/usrsvcs/servers/abb0ee68569f4f8985b29f0a35a29b64/rest/services/CUYAHOGA_BASE/FilingAreas_WGS84/MapServer/1,"-81.9708,41.2751,-81.3748,41.6317",http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_1
http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_0,Filing Area,"Legal Recorded Features of Cuyahoga County that includes various types of legal documents:Filing Areas: subdivisions, vacations, dedications, splits, consolidations, etc.Easements: recorded property easements",2017-03-15T20:09:42.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_0,https://utility.arcgis.com/usrsvcs/servers/abb0ee68569f4f8985b29f0a35a29b64/rest/services/CUYAHOGA_BASE/FilingAreas_WGS84/MapServer/0,"-81.9708,41.2751,-81.3748,41.6317",http://data-cuyahoga.opendata.arcgis.com/datasets/abb0ee68569f4f8985b29f0a35a29b64_0
http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_4,NHD Rivers,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_4,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/4,"-82.1813,41.0898,-81.0999,41.7651",http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_4
http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_6,Wetland: National Wetlands Inventory,"Cuyahoga County Planning Commission's Greenprint GIS features: Trails, Water Features, Wetlands, Open Space, Activity Nodes, Conservation Areas, Riparian, Watersheds",2017-03-29T19:23:13.000Z,http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_6,https://utility.arcgis.com/usrsvcs/servers/7f805f34eb824474bd874bdfac196fc3/rest/services/CCPC/Greenprint_WGS84/MapServer/6,"-82.1813,41.0898,-81.0999,41.7651",http://data-cuyahoga.opendata.arcgis.com/datasets/7f805f34eb824474bd874bdfac196fc3_6
