publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"Lake County, Illinois","[u'DSM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital elevation model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Contours', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/880326c3e0204cbfb6e2ee2dc8601b57,DSM - Township 46N Range 11E,"The Digital Surface Model (DSM) is a 3-foot pixel resolution raster in GeoTIFF format. This was created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. Merrick and Co. MARS (ver. 8.0.4, build 8185) software was used to create the GeoTIFF images.The DSMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM) as well as digital surface models (DSM). The use of LiDAR significantly reduces the cost for developing this information.The DSMs are intended to correspond to the orthometric heights of the surface of the county including above ground features such as buildings, vegetation cover, utility structures, vehicles ... etc. DSM data are used by county agencies and others to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. Elevation data and models are used in several different ways including:Visualization representations of the elevation data. Examples include:-	A hillshaded or shaded relief image-	An image representing slope-	An image representing aspectAnalysis of the elevation data and analytical products which can be generated. Examples include:-	Viewshed calculations for visibility and line-of-sight analysis-	Areas of highest Solar energy potential-	Uses in disaster management-	Industrial planning-	Calculation of cartographic contours-	Calculation of profiles along straight lines or line segmentsThese data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:29:31.000Z,2018-11-10T02:14:59.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/880326c3e0204cbfb6e2ee2dc8601b57,https://s3.amazonaws.com/lakecountygis-public/topography/dsm4611.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/880326c3e0204cbfb6e2ee2dc8601b57
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/2c2fa17bd0bf4b398648766c863f19d7,Contours - Township 46N Range 10E (shp),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:09:02.000Z,2018-11-12T18:42:21.015Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2c2fa17bd0bf4b398648766c863f19d7,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_shp_4610.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2c2fa17bd0bf4b398648766c863f19d7
"Lake County, Illinois","[u'DTM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital Terrain Model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/6e025f46b175402d90f7bbc197f4e71e,DTM - Township 45N Range 11E,"The Digital Terrain Model (DTM) is a 3.28 foot pixel resolution raster in GeoTIFF format upsampled to 2.5 feet to preserve detail. This was created using the ground (class = 2) lidar points and incorporating the breaklines.The DTMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth to determine ground elevation. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM). The use of LiDAR significantly reduces the cost for developing this information.The DTMs are intended to correspond to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). DTM data is used by county agencies to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. This dataset was compiled to meet the American Society for Photogrammetry and Remote Sensing (ASPRS) Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:37:15.000Z,2018-11-12T18:42:18.191Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6e025f46b175402d90f7bbc197f4e71e,https://s3.amazonaws.com/lakecountygis-public/topography/dtm4511.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/6e025f46b175402d90f7bbc197f4e71e
"Lake County, Illinois","[u'DTM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital Terrain Model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/3a69c625759f4919b2cc80862be154f3,DTM - Township 45N Range 9E,"The Digital Terrain Model (DTM) is a 3.28 foot pixel resolution raster in GeoTIFF format upsampled to 2.5 feet to preserve detail. This was created using the ground (class = 2) lidar points and incorporating the breaklines.The DTMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth to determine ground elevation. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM). The use of LiDAR significantly reduces the cost for developing this information.The DTMs are intended to correspond to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). DTM data is used by county agencies to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. This dataset was compiled to meet the American Society for Photogrammetry and Remote Sensing (ASPRS) Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:35:48.000Z,2018-11-12T18:42:12.969Z,http://data-lakecountyil.opendata.arcgis.com/datasets/3a69c625759f4919b2cc80862be154f3,https://s3.amazonaws.com/lakecountygis-public/topography/dtm4509.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/3a69c625759f4919b2cc80862be154f3
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Individual District Map', u'Special Service Areas']",http://data-lakecountyil.opendata.arcgis.com/datasets/22793213082446369324608be731e98c,North Barrington Special Service Area 15,North Barrington Special Service Area 15,2018-08-15T17:25:13.000Z,2018-11-09T20:12:01.011Z,http://data-lakecountyil.opendata.arcgis.com/datasets/22793213082446369324608be731e98c,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/NorthBarringtonSpecialServiceArea15.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/22793213082446369324608be731e98c
"Lake County, Illinois","[u'Solar', u'energy', u'power', u'green infrastructure']",http://data-lakecountyil.opendata.arcgis.com/datasets/a504353c8d0140d1b2c8db45e20def8e,Solar Potential Model -Township 44N Range 12E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:35:40.000Z,2018-11-12T18:42:20.427Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a504353c8d0140d1b2c8db45e20def8e,https://s3.amazonaws.com/lakecountygis-public/topography/solar4412.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a504353c8d0140d1b2c8db45e20def8e
"Lake County, Illinois","[u'DSM', u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Digital elevation model', u'Surface model', u'Triangulated irregular network', u'TIN', u'Digital Surface Model', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Contours', u'Bare earth', u'Hydro flattened', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/a023d8e37da74005840620f28bdd8a78,DSM - Township 44N Range 9E,"The Digital Surface Model (DSM) is a 3-foot pixel resolution raster in GeoTIFF format. This was created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. Merrick and Co. MARS (ver. 8.0.4, build 8185) software was used to create the GeoTIFF images.The DSMs were developed using LiDAR data. LiDAR is an acronym for LIght Detection And Ranging. Light detection and ranging is the science of using a laser to measure distances to specific points. A specially equipped airplane with positioning tools and LiDAR technology was used to measure the distance to the surface of the earth. The classified points were developed using data collected in April to May 2007. The LiDAR points, specialized software, and technology provide the ability to create a high precision three-dimensional digital elevation and/or terrain models (DEM/DTM) as well as digital surface models (DSM). The use of LiDAR significantly reduces the cost for developing this information.The DSMs are intended to correspond to the orthometric heights of the surface of the county including above ground features such as buildings, vegetation cover, utility structures, vehicles ... etc. DSM data are used by county agencies and others to study drainage issues such as flooding and erosion; contour generation; slope and aspect; and hill shade images. Elevation data and models are used in several different ways including:Visualization representations of the elevation data. Examples include:-	A hillshaded or shaded relief image-	An image representing slope-	An image representing aspectAnalysis of the elevation data and analytical products which can be generated. Examples include:-	Viewshed calculations for visibility and line-of-sight analysis-	Areas of highest Solar energy potential-	Uses in disaster management-	Industrial planning-	Calculation of cartographic contours-	Calculation of profiles along straight lines or line segmentsThese data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T15:21:08.000Z,2018-11-10T02:14:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a023d8e37da74005840620f28bdd8a78,https://s3.amazonaws.com/lakecountygis-public/topography/dsm4409.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a023d8e37da74005840620f28bdd8a78
"Lake County, Illinois","[u'Solar', u'energy', u'power', u'green infrastructure']",http://data-lakecountyil.opendata.arcgis.com/datasets/c2e3280780fc4160b6a433405be1cd76,Solar Potential Model -Township 43N Range 12E and 13E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:32:21.000Z,2018-11-10T02:15:38.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c2e3280780fc4160b6a433405be1cd76,https://s3.amazonaws.com/lakecountygis-public/topography/solar4312.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/c2e3280780fc4160b6a433405be1cd76
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/e07cba3e5760440b9aebe5b16e0e333f,LiDAR Point Cloud - Township 44N Range 11E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T16:01:03.000Z,2018-11-12T18:42:15.150Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e07cba3e5760440b9aebe5b16e0e333f,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4411.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/e07cba3e5760440b9aebe5b16e0e333f
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'PoliticalElection Map', u'Election Precincts']",http://data-lakecountyil.opendata.arcgis.com/datasets/a708311fe14c4fe2bd4384d4aa4b8fb7,Election Precinct 345,Election Precinct 345,2018-08-15T17:03:02.000Z,2018-11-10T02:19:37.467Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a708311fe14c4fe2bd4384d4aa4b8fb7,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/345.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/a708311fe14c4fe2bd4384d4aa4b8fb7
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/6b9783dc475c425595828b77a9a9c544,Contours - Township 43N Range 11E (dwg),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:07:41.000Z,2018-11-12T18:42:21.427Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6b9783dc475c425595828b77a9a9c544,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_shp_4311.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/6b9783dc475c425595828b77a9a9c544
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/da738e67af5b4901b4ac9aca5449d980,LiDAR Point Cloud - Township 46N Range 10E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T16:23:04.000Z,2018-11-12T18:42:16.692Z,http://data-lakecountyil.opendata.arcgis.com/datasets/da738e67af5b4901b4ac9aca5449d980,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4610.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/da738e67af5b4901b4ac9aca5449d980
"Lake County, Illinois","[u'Countours', u'Topography', u'Surface model', u'Triangulated irregular network', u'TIN', u'Terrain', u'3D', u'Elevation', u'Contours', u'Lake County  Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/2907787f01904e17b1c2c6e67ee27bff,Contours - Township 45N Range 11E (dwg),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:11:39.000Z,2018-11-06T21:30:58.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/2907787f01904e17b1c2c6e67ee27bff,https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dgn_4511.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/2907787f01904e17b1c2c6e67ee27bff
"Lake County, Illinois","[u'Solar', u'energy', u'power', u'green infrastructure']",http://data-lakecountyil.opendata.arcgis.com/datasets/4cc7fcc2c9274ee4b145280298ec5a64,Solar Potential Model -Township 44N Range 11E,"The Solar Radiation Potential Model (SRPM) was derived from the Lake County 2007 Digital Surface Model (DSM). The DSM is a 3-foot pixel resolution raster in GeoTIFF format, created using all points (excluding NOISE) from our 2007 LiDAR data without incorporating the breaklines. The SRPM was created using the ArcGIS 'Area Solar Radiation' geoprocessing tool. Due to the number of variables and parameters, the default values of the geoprocessing tool were used.The solar radiation analysis tools in the ArcGIS Spatial Analyst extension enables one to map and analyze the effects of the sun over a geographic area for specific time periods. It accounts for atmospheric effects, site latitude and elevation, steepness (slope) and compass direction (aspect), daily and seasonal shifts of the sun angle, and effects of shadows cast by surrounding topography. The resultant outputs can be easily integrated with other GIS data and can help model physical and biological processes as they are affected by the sun.These data are derived from other data sources, no accuracy measurements or tests were conducted. Primary use and intent for these data are for visualizations and topographic analysis. This dataset does not take the place of an on-site survey for design, construction or regulatory purposes.",2018-02-07T16:35:12.000Z,2018-11-12T18:42:13.678Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4cc7fcc2c9274ee4b145280298ec5a64,https://s3.amazonaws.com/lakecountygis-public/topography/solar4411.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/4cc7fcc2c9274ee4b145280298ec5a64
"Lake County, Illinois","[u'Orthophotography', u'Orthophoto', u'Orthoimagery', u'Digital orthophoto', u'Digital orthorectified imagery', u'Digital orthoimagery', u'High resolution orthoimagery', u'Imagery', u'Aerial photography', u'Satellite imagery', u'Air imagery', u'Historic aerial imagery', u'Color aerial imagery', u'Air Photo', u'2002']",http://data-lakecountyil.opendata.arcgis.com/datasets/3ec331418bf24816bba049f2efa73aed,1939 Lake County Aerial - NW Quarter,"This two foot pixel resolution black and white aerial photography was flown on various dates in July and August 1939. They were scanned in 2001, and georeferenced in 2002. This data should NOT be used at a scale larger than 1 inch = 400 feet. Due to the lack of sufficient camera calibration information, errors will increase towards the margin of each underlying photo, although this effect has been minimized by cropping individual photos to make this mosaic. Since these photos were scanned from paper prints, local distortions (from the media stretching and/or shrinking) may be present as well as pen marks and fading. Caution should be used in interpreting features in this photography with reference to current conditions. In particular, many roads and road intersections have been realigned in the more than 60 years since this photography was taken. This historic aerial photography was captured in digital form as the result of a cooperative project between the Illinois State Geological Survey and the Geographic Information Systems (GIS) and Mapping Division of the Lake County Department of Information Technology. It is part of a statewide program to preserve the oldest known extensive aerial photography for future generations. The original photography was performed by the U.S. Department of Agriculture as part of a nation-wide program for use in agricultural assessment. Since the original negatives became unstable and were destroyed by the National Archives in the 1980's, only paper prints remain. A set of paper prints representing the best available quality was assembled from the collections of several agencies.",2018-02-01T19:57:48.000Z,2018-11-08T15:53:14.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/3ec331418bf24816bba049f2efa73aed,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty1939AerialsNW.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/3ec331418bf24816bba049f2efa73aed
"Lake County, Illinois","[u'Lake County Illinois', u'PDF', u'Printed Maps', u'Township Map', u'Cuba Township']",http://data-lakecountyil.opendata.arcgis.com/datasets/7d6302feec004c75b0f49aba691b9fc0,Cuba Township Fire,Cuba Township Fire,2018-08-15T17:35:03.000Z,2018-11-10T02:19:40.112Z,http://data-lakecountyil.opendata.arcgis.com/datasets/7d6302feec004c75b0f49aba691b9fc0,https://maps.lakecountyil.gov/Output/TownshipMaps/ccubafire.pdf,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/7d6302feec004c75b0f49aba691b9fc0
"Lake County, Illinois","[u'LiDAR', u'Light Detection And Ranging', u'Topography', u'Laser', u'Breaklines', u'Point cloud', u'LAS', u'3D', u'Elevation', u'Lake County Illinois']",http://data-lakecountyil.opendata.arcgis.com/datasets/315e91954b4046988c2c3fccd867e19a,LiDAR Point Cloud - Township 46N Range 12E (laz),"Industry standard .las LiDAR (Light Detection And Ranging) classified points. This LiDAR data was collected using Leica's ALS50 Phase I sensor. The raw data was verified in Merrick and Company's LiDAR software (MARS) for complete coverage of the project area, and boresighted to align the flightlines. Raw data files were parsed into manageable client-specific tiles. These tiles were then processed through automated filtering that separates the data into different classification groups: unclassified points, ground points, breakline proximity points, noise points and water. The data was next taken into MARS to reclassify the erroneous points that may remain in the LiDAR point cloud after auto-filter.The horizontal datum used is the North American 1983 HARN. The vertical datum is the North American Vertical Datum of 1988. The projection is Illinois State Plane, Eastern Zone, using US Survey Feet as units.In order to reduce the download times of these files we have compressed them with?LASzip. A free decoder is available from the website?http://www.laszip.org.",2018-02-07T16:28:23.000Z,2018-11-10T02:16:15.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/315e91954b4046988c2c3fccd867e19a,https://s3.amazonaws.com/lakecountygis-public/topography/pointcloud4612.zip,"-180.0,-90.0,180.0,90.0",http://data-lakecountyil.opendata.arcgis.com/datasets/315e91954b4046988c2c3fccd867e19a
