identifier,title,description,issued,landingPage,webService,spatial
http://public-iowadot.opendata.arcgis.com/datasets/228463018dd44c71bd0037ca8a31a899_1,Highways,Iowa Highway Five Year Improvement Program with amendments. Created in June 2018.?,2018-07-06T14:35:44.000Z,http://public-iowadot.opendata.arcgis.com/datasets/228463018dd44c71bd0037ca8a31a899_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/5_Year_Program_View/FeatureServer/1,"-96.60355621380364,40.39155179001819,-90.16171692988885,43.500414925889714",http://public-iowadot.opendata.arcgis.com/datasets/228463018dd44c71bd0037ca8a31a899_1
http://public-iowadot.opendata.arcgis.com/datasets/a1a606272ce54ae5bad280b0b0ab1236_1,PLSS Section Boundaries,"The Public Land Survey System (PLSS) is a way of subdividing and describing land in the United States. The PLSS typically divides land into 6-mile-square townships. Each township is identified with a township and range designation. Township designations indicate the location north or south of the baseline, and range designations indicate the location east or west of the Principal Meridian. Townships are subdivided into 36 one-mile- square sections, which are displayed on this map. NOTE: Sections are only visible when zoomed into a portion of the state. Warning: This dataset may not reflect legal boundary.",2016-10-11T14:54:54.000Z,http://public-iowadot.opendata.arcgis.com/datasets/a1a606272ce54ae5bad280b0b0ab1236_1,https://gis.iowadot.gov/public/rest/services/Cadastre/PLSS_Boundary/FeatureServer/1,"-96.6778,40.3464,-90.0599,43.5412",http://public-iowadot.opendata.arcgis.com/datasets/a1a606272ce54ae5bad280b0b0ab1236_1
http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_0,Pavement Raw Collection Data 2015,RAW Pavement Management Information System data collection points for 2015. Pavement distress data collected on Iowa Primary and Interstate routes. The data is collected by a 3rd party vendor using forward and downward facing imagery. ?Data fields are subject to change in future REST services. Raw data collection points are only visible inside county wide scale.,2016-07-28T15:09:50.000Z,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_0,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement_Raw_Data/FeatureServer/0,"-95.9037,40.3572,-90.1335,42.6719",http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_0
http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_4,PMIS 2014,"The Pavement Management Information Systems (PMIS) from 2011 through 2017 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2016-07-26T19:54:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_4,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/4,"-98.0603,39.0151,-88.6958,44.7899",http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_4
http://public-iowadot.opendata.arcgis.com/datasets/e4d0fe6c92b5419d8d30b3293068d283_8,Five-Year Program: 2020 Highways,"The Program contains the primary and interstate highway construction related investments planned for fiscal year (FY) 2020. To view the Program, visit the?Iowa DOT?s Program Management?website.?In general, contracts awarded during a fiscal year are constructed during the corresponding calendar year. This serves as the long range program for the primary road system and the annual accomplishment program as required by Iowa Code 307A.2(12).?Created in June 2017.",2015-12-09T02:52:16.000Z,http://public-iowadot.opendata.arcgis.com/datasets/e4d0fe6c92b5419d8d30b3293068d283_8,https://gis.iowadot.gov/public/rest/services/Program_Management/5_Year_Program/FeatureServer/8,"-96.522,40.5853,-90.0996,43.5005",http://public-iowadot.opendata.arcgis.com/datasets/e4d0fe6c92b5419d8d30b3293068d283_8
http://public-iowadot.opendata.arcgis.com/datasets/17c7595da44c46eab2c1a0ed5389e735_41,Alternative Service Locations - Pet Exercise,Iowa Department of Transportation statewide rest area data. This layer displays alternative service locations that have a pet exercise area.,2016-08-19T21:19:46.000Z,http://public-iowadot.opendata.arcgis.com/datasets/17c7595da44c46eab2c1a0ed5389e735_41,https://gis.iowadot.gov/public/rest/services/Facilities/IaDOT_Statewide_Rest_Area/MapServer/41,"-96.5211,40.5779,-90.2839,43.4474",http://public-iowadot.opendata.arcgis.com/datasets/17c7595da44c46eab2c1a0ed5389e735_41
http://public-iowadot.opendata.arcgis.com/datasets/d512bf82e82c4fcdac6d461177966792_17,AADT Turning Traffic 1998,"Iowa turning traffic data (AADT) for intersections on the primary, secondary and municipal roadway systems for 1998. The state is divided into 4 quadrants and each quadrant is counted every 4 years.?The?Turning Movements?application?includes all AADT Turning Traffic data for years 1998-2015 and can be found on the Iowa DOT Interactive Map Portal.",2016-09-29T19:11:03.000Z,http://public-iowadot.opendata.arcgis.com/datasets/d512bf82e82c4fcdac6d461177966792_17,https://gis.iowadot.gov/public/rest/services/Traffic/AADT_Turning_Traffic/FeatureServer/17,"-96.4976,40.3615,-90.1116,43.2096",http://public-iowadot.opendata.arcgis.com/datasets/d512bf82e82c4fcdac6d461177966792_17
http://public-iowadot.opendata.arcgis.com/datasets/602b534885744761a1dc7a684231fbff_2,Traffic Volume - Estimated,"This thematic map displays the most recent estimated Annual Average Daily Traffic (AADT) volume information for all non-primary centerline segments in the state of Iowa. This includes Passenger Vehicle AADT, Single Unit Truck AADT and Combination Truck AADT.",2016-06-15T21:04:54.000Z,http://public-iowadot.opendata.arcgis.com/datasets/602b534885744761a1dc7a684231fbff_2,https://gis.iowadot.gov/public/rest/services/Traffic/Traffic/FeatureServer/2,"-96.6431,40.3589,-90.0877,43.5206",http://public-iowadot.opendata.arcgis.com/datasets/602b534885744761a1dc7a684231fbff_2
http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_1,Stops,"This REST service shows all bus routes and stops that have been shared on?www.iowa-gtfs.com. For GTFS attribute information, view?https://developers.google.com/transit/gtfs/reference/",2018-04-30T15:16:52.000Z,http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_1,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/IowaGTFS_View/FeatureServer/1,"-96.49759600453619,41.27838631445924,-90.17667900000002,43.16955900251484",http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_1
http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_0,Routes,"This REST service shows all bus routes and stops that have been shared on?www.iowa-gtfs.com. For GTFS attribute information, view?https://developers.google.com/transit/gtfs/reference/",2018-04-30T15:16:52.000Z,http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/IowaGTFS_View/FeatureServer/0,"-96.49759600453619,41.27838631445924,-90.17667900000002,43.16955900251484",http://public-iowadot.opendata.arcgis.com/datasets/7222eb942cfa4df0b764298e2f18598f_0
http://public-iowadot.opendata.arcgis.com/datasets/8fbdea512f8b4387849cfca682fe70dc_0,Traffic Cameras,"Iowa Department of Transportation's Intelligent Transportation System (ITS) CCTV Cameras. Includes location of cameras, static image URL, and motion video URL where available. This data gets updated every 10 minutes.",2018-06-07T14:19:46.000Z,http://public-iowadot.opendata.arcgis.com/datasets/8fbdea512f8b4387849cfca682fe70dc_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Traffic_Cameras_View/FeatureServer/0,"-96.947,40.259,-89.981,43.751",http://public-iowadot.opendata.arcgis.com/datasets/8fbdea512f8b4387849cfca682fe70dc_0
http://public-iowadot.opendata.arcgis.com/datasets/8d99e8baf300447ab0e88dbeefdbdd58_0,Crash Data,"Point features depicting last 10 years of crash data and data that is related to general crash information. Contains crash-wide data for each crash such as date, time, weather conditions, severity and other information.?Data compiled in this format for the Traffic Safety Data and Analysis website (www.iowadot.gov/tsda)Data is updated monthly.",2016-07-12T18:12:59.000Z,http://public-iowadot.opendata.arcgis.com/datasets/8d99e8baf300447ab0e88dbeefdbdd58_0,https://gis.iowadot.gov/public/rest/services/Traffic_Safety/Crash_Data/FeatureServer/0,"-96.8082,40.2302,-90.0867,43.5407",http://public-iowadot.opendata.arcgis.com/datasets/8d99e8baf300447ab0e88dbeefdbdd58_0
http://public-iowadot.opendata.arcgis.com/datasets/a08be5dc4a81477ab513d50b4422eaf2_8,"Right Of Way - Temporary Easement ? State, City, County, Utilities, Railroad","Temporary Easements acquired from State, City, County, Utilities, or Railroad to be used for DOT web mapping applications.",2017-05-19T19:01:59.000Z,http://public-iowadot.opendata.arcgis.com/datasets/a08be5dc4a81477ab513d50b4422eaf2_8,https://gis.iowadot.gov/public/rest/services/Right_of_Way/Right_Of_Way_Boundaries/FeatureServer/8,"-96.251,40.8403,-91.0648,43.2092",http://public-iowadot.opendata.arcgis.com/datasets/a08be5dc4a81477ab513d50b4422eaf2_8
http://public-iowadot.opendata.arcgis.com/datasets/6ac288dcb9754de2897c338f9c66351b_0,Enriched Regional Transit Areas,Feature layer generated from running the Enrich layer solution from ESRI. ,2018-08-14T16:35:42.000Z,http://public-iowadot.opendata.arcgis.com/datasets/6ac288dcb9754de2897c338f9c66351b_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Enriched_Regional_Transit_Areas/FeatureServer/0,"-96.63953977186212,40.37557404254829,-90.1402352220095,43.5010807508287",http://public-iowadot.opendata.arcgis.com/datasets/6ac288dcb9754de2897c338f9c66351b_0
http://public-iowadot.opendata.arcgis.com/datasets/5890f29ff02c4dd286db20613890e16f_5,AADT Turning Traffic 2010,"Iowa turning traffic data (AADT) for intersections on the primary, secondary and municipal roadway systems for 2010. The state is divided into 4 quadrants and each quadrant is counted every 4 years.The?Turning Movements?application?includes all AADT Turning Traffic data for years 1998-2015 and can be found on the Iowa DOT Interactive Map Portal.",2016-09-29T18:46:41.000Z,http://public-iowadot.opendata.arcgis.com/datasets/5890f29ff02c4dd286db20613890e16f_5,https://gis.iowadot.gov/public/rest/services/Traffic/AADT_Turning_Traffic/FeatureServer/5,"-96.5057,40.3635,-90.0949,43.5165",http://public-iowadot.opendata.arcgis.com/datasets/5890f29ff02c4dd286db20613890e16f_5
http://public-iowadot.opendata.arcgis.com/datasets/c26c4e138f474eb1af7b25df5b8729ee_1,Abandoned Rail Lines,This layer depicts abandoned rail lines in Iowa.,2017-03-24T20:09:09.000Z,http://public-iowadot.opendata.arcgis.com/datasets/c26c4e138f474eb1af7b25df5b8729ee_1,https://gis.iowadot.gov/public/rest/services/Rail/Rail_Lines/FeatureServer/1,"-96.5952,40.3576,-90.0862,43.5322",http://public-iowadot.opendata.arcgis.com/datasets/c26c4e138f474eb1af7b25df5b8729ee_1
http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_5,PMIS 2013,"The Pavement Management Information Systems (PMIS) from 2011 through 2017 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2016-07-26T19:54:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_5,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/5,"-98.0603,39.0151,-88.6958,44.7899",http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_5
http://public-iowadot.opendata.arcgis.com/datasets/6d9287e53fe944598d87b46f2c9ed45a_2,Airport Part 77 Surfaces - Approach (Precision),The approach surface is longitudinally centered on the extended runway centerline and extends outward and upward from each end of the primary surface.?Not all airports have precision approach surfaces.,2016-06-16T15:58:37.000Z,http://public-iowadot.opendata.arcgis.com/datasets/6d9287e53fe944598d87b46f2c9ed45a_2,https://gis.iowadot.gov/public/rest/services/Aviation/Airport_Part77_Surfaces/FeatureServer/2,"-96.5856,40.4289,-90.2602,43.2844",http://public-iowadot.opendata.arcgis.com/datasets/6d9287e53fe944598d87b46f2c9ed45a_2
http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_3,PMIS 2015,"The Pavement Management Information Systems (PMIS) from 2011 through 2017 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2016-07-26T19:54:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_3,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/3,"-98.0603,39.0151,-88.6958,44.7899",http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_3
http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_2,PMIS 2016,"The Pavement Management Information Systems (PMIS) from 2011 through 2017 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2016-07-26T19:54:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_2,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/2,"-98.0603,39.0151,-88.6958,44.7899",http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_2
http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_1,PMIS 2017,"The Pavement Management Information Systems (PMIS) from 2011 through 2017 contains various levels of data on the pavement condition and history of Iowa Interstate and Primary routes. The data was collected by a 3rd party vendor and processed by the Iowa Department of Transportation. Starting in 2013, the data is reported in English Units instead of Metric Units.",2016-07-26T19:54:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_1,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement/FeatureServer/1,"-98.0603,39.0151,-88.6958,44.7899",http://public-iowadot.opendata.arcgis.com/datasets/48bfff7ffbfa4555bed8c374e44c9300_1
http://public-iowadot.opendata.arcgis.com/datasets/54990fc734534c9c856c9df5568d2440_0,Traffic Volume - Primary Roads,"This thematic map displays the most recent counted Annual Average Daily Traffic (AADT) volume information for all primary centerline segments in the state of Iowa. This includes Passenger Vehicle AADT, Single Unit Truck AADT and Combination Truck AADT.",2016-06-15T20:58:55.000Z,http://public-iowadot.opendata.arcgis.com/datasets/54990fc734534c9c856c9df5568d2440_0,https://gis.iowadot.gov/public/rest/services/Traffic/Traffic/FeatureServer/0,"-96.6695,40.3572,-90.0866,43.5389",http://public-iowadot.opendata.arcgis.com/datasets/54990fc734534c9c856c9df5568d2440_0
http://public-iowadot.opendata.arcgis.com/datasets/f01302ca6f864faba6170a5d6e6e2678,Historic 511 Iowa Road Conditions,Iowa Winter Road Conditions. Conditions have been archived every 30 minutes during the winter season (October 15 to April 15). Data archived by Iowa DOT GIS team on behalf of the Office of Traffic Operations. Current archived winter seasons are 2015-2016 and 2016-2017.,2017-12-08T21:49:29.000Z,http://public-iowadot.opendata.arcgis.com/datasets/f01302ca6f864faba6170a5d6e6e2678,https://iowadot.gov/gis/data/winterroadconditions/,"-180.0,-90.0,180.0,90.0",http://public-iowadot.opendata.arcgis.com/datasets/f01302ca6f864faba6170a5d6e6e2678
http://public-iowadot.opendata.arcgis.com/datasets/35c70d42078b4656acee5a2ba982b946_2,Steel Beam Guardrails,Inventory of Steel Beam Guardrails in State of Iowa.?,2016-11-23T17:39:12.000Z,http://public-iowadot.opendata.arcgis.com/datasets/35c70d42078b4656acee5a2ba982b946_2,https://gis.iowadot.gov/public/rest/services/Maintenance/Traffic_Barriers/MapServer/2,"-96.6673,40.3591,-90.0939,43.5134",http://public-iowadot.opendata.arcgis.com/datasets/35c70d42078b4656acee5a2ba982b946_2
http://public-iowadot.opendata.arcgis.com/datasets/d28041a7c6b547d4b19c302a83c14f61_33,Alternative Service Locations - Family Restroom,Iowa Department of Transportation statewide rest area data. This layer displays alternative service locations that have family restrooms.,2016-08-19T21:01:16.000Z,http://public-iowadot.opendata.arcgis.com/datasets/d28041a7c6b547d4b19c302a83c14f61_33,https://gis.iowadot.gov/public/rest/services/Facilities/IaDOT_Statewide_Rest_Area/MapServer/33,"-96.5211,40.5779,-90.2839,43.4474",http://public-iowadot.opendata.arcgis.com/datasets/d28041a7c6b547d4b19c302a83c14f61_33
http://public-iowadot.opendata.arcgis.com/datasets/a6719295aec5425a8141f4e3a3d874ac_0,I-80 PEL Overhead Structure Rankings,Overhead structure priority rankings as part of the Interstate 80 Planning and Environmental Linkage (PEL) study being conducted by the Office of Location and Environment.,2016-06-16T22:21:26.000Z,http://public-iowadot.opendata.arcgis.com/datasets/a6719295aec5425a8141f4e3a3d874ac_0,https://services.arcgis.com/8lRhdTsQyJpO52F1/ArcGIS/rest/services/OverheadStructures_Rankings/FeatureServer/0,"-96.0169,40.5257,-90.2607,43.5052",http://public-iowadot.opendata.arcgis.com/datasets/a6719295aec5425a8141f4e3a3d874ac_0
http://public-iowadot.opendata.arcgis.com/datasets/7ddde46d987242b3860bf7f5d4a1b382_9,City Traffic Crash Statistics (SICL),"Crash history by city. Identifies number of crashes and injuries on a city by city basis going back to 2001.?The Iowa DOT's Office of Traffic and Safety has updated a list of the top 1000 intersection safety improvement candidate locations (SICL) in Iowa. This list is supplemental to Iowa DOT's primary focus, Iowa's 5 Percent Safety Report. To develop this list, all crashes in Iowa are used to determine an initial cut of intersections that meet the criteria of at least one crash. The intersections identified are then ranked according to the number of crashes, the severity of the crashes, and the rate at which crashes occur. To read more details regarding Iowa's SICL, see Iowa SICL method.?The Iowa DOT utilizes crash reports filed by city police departments, county sheriffs, the Iowa State Patrol and individual drivers in determining the listings. The locations identified are eligible for funding assistance to develop safety improvements under the Iowa Traffic Safety Fund Program. Grant applications for funding are competitive and subject to comparison with the 5 percent severe safety needs list. The Iowa DOT will select proposals that provide the greatest safety return on the dollars invested. Proposals must be submitted to the Iowa DOT by June 15th each year to qualify for funding the following year. The Iowa Transportation Commission will consider and approve funding for selected locations during November and December. For more detail, please see:?http://www.iowadot.gov/crashanalysis/top200.htm.",2016-06-17T14:10:52.000Z,http://public-iowadot.opendata.arcgis.com/datasets/7ddde46d987242b3860bf7f5d4a1b382_9,https://gis.iowadot.gov/public/rest/services/Traffic_Safety/SICL/FeatureServer/9,"-96.6465,40.3501,-90.0787,43.5218",http://public-iowadot.opendata.arcgis.com/datasets/7ddde46d987242b3860bf7f5d4a1b382_9
http://public-iowadot.opendata.arcgis.com/datasets/dd1a6d7155f242ce91f8f7fe2e6a066e_11,Truck Parking Locations - Weigh Station,Iowa Department of Transportation statewide rest area data. This layer displays truck parking locations with weigh stations.,2016-08-19T20:24:23.000Z,http://public-iowadot.opendata.arcgis.com/datasets/dd1a6d7155f242ce91f8f7fe2e6a066e_11,https://gis.iowadot.gov/public/rest/services/Facilities/IaDOT_Statewide_Rest_Area/MapServer/11,"-96.345,40.6965,-91.0322,43.4041",http://public-iowadot.opendata.arcgis.com/datasets/dd1a6d7155f242ce91f8f7fe2e6a066e_11
http://public-iowadot.opendata.arcgis.com/datasets/0beab03cede54a1cb673dfbc24cdf3d0_0,UTM Zone Boundary,UTM Zones within the State of Iowa. This data has been modified by Iowa DOT and may not reflect actual boundary.,2016-06-15T16:23:29.000Z,http://public-iowadot.opendata.arcgis.com/datasets/0beab03cede54a1cb673dfbc24cdf3d0_0,https://gis.iowadot.gov/public/rest/services/Cadastre/UTM_Zone_Boundary/FeatureServer/0,"-96.6779,40.3463,-90.06,43.5411",http://public-iowadot.opendata.arcgis.com/datasets/0beab03cede54a1cb673dfbc24cdf3d0_0
http://public-iowadot.opendata.arcgis.com/datasets/d48017e8074f4334b6831af02b4186ef_1,Culverts,Data collected by Iowa DOT Field Staff from their inventory and inspection of culverts and bridgelets on the Iowa DOT Primary Road Network. This includes culverts within the Right of Way even if they run under secondary roads or driveway access points. This data is updated weekly and is not complete.,2017-02-17T14:12:45.000Z,http://public-iowadot.opendata.arcgis.com/datasets/d48017e8074f4334b6831af02b4186ef_1,https://gis.iowadot.gov/public/rest/services/Maintenance/Culverts/FeatureServer/1,"-96.6508,40.3602,-90.0938,43.5382",http://public-iowadot.opendata.arcgis.com/datasets/d48017e8074f4334b6831af02b4186ef_1
http://public-iowadot.opendata.arcgis.com/datasets/957280e232a94bb0a5f481b730a9739b_0,Adopt-A-Highway Status: Adopted,This layer displays all of the currently adopted Iowa Highway segments as related to the Adopt-A-Highway program. These layers were developed for utilization by the Electronic Permitting System (EPS) at the Iowa Department of Transportation.?This layer is updated every hour at the top of the hour.,2016-06-17T15:57:13.000Z,http://public-iowadot.opendata.arcgis.com/datasets/957280e232a94bb0a5f481b730a9739b_0,https://gis.iowadot.gov/public/rest/services/Maintenance/Adopt_A_Highway_Availability/FeatureServer/0,"-96.5768,40.3721,-90.1175,43.5117",http://public-iowadot.opendata.arcgis.com/datasets/957280e232a94bb0a5f481b730a9739b_0
