identifier,title,description,issued,modified,landingPage,webService,spatial
http://opendata.minneapolismn.gov/datasets/b5d2dc0952594afcabcd0f84bceef1d8_0,Public 311 2014,"For questions about this data please contact?311OpenData@minneapolismn.govThe
 data provided are public-facing service requests that were taken by 311
 contact center agents, or through online and mobile applications, and 
entered the Lagan CRM system during 2016. The two main identifiers of 
data, with which users of the open data should converse with 311, are 
the Case ID and the Type Name field. Type name is the common used title 
for a service request among city staff, 311, and the community at large.Attribute DescriptionsCase ID - Gives a unique identifying number associated with each case.?Subject
 - This is the top level hierarchy definition of a service request. It 
is most closely associated with a department designation.?Enquiry Type ID - An additional identification number .Reason
 - This is the 2nd level classification of a service request and 
reflects a program name or a division assigned to perform the service 
request.?Type - This is 
the 3rd level classification describing what the service request 
specifically is for. It is the most common designation description used 
in the city.?Title - Similar to the Type column, this describes more details about the incident.?Open
 Date Time - This is the date and time stamp when the department, 
program, or division assigned to complete the task in a service request 
starts working that service request.?Case
 Status - If case status = 0, it means the case is closed. If case 
status = 1, the case is still considered open. All cases with a case 
status of 1 should not have a closed date.Closed Date Time - The date a resolving department, division or program completed the service request.?XCoord
  YCoord - This is the coordinate the city provides of where the 
service request occurred in the WGS 84 web Mercator auxilliary sphere 
coordinate system.Service Request Definition ListAbandoned Vehicle ??a
 vehicle parked in a public right of way (street) that appears to have 
been left by its owner in excess of 72 consecutive hours or lacking 
vital component parts (City Ordinance 478.250).Abandoned Vehicle ? Open311?? vehicle reported abandoned via the Minneapolis Mobile Application.Abandoned/Illegally Parked Bicycle ??This is a report of an abandoned (or missing parts) bike by owner or someone elseAir Pollution Complaint ??air contaminants, fumes, or other offensive odors that occur outdoors and impacts the environment.Animal Complaint ? Livability ??nuisance conditions such as barking dog, stray petsAnimal Complaint ? Public Health ? abandoned, mistreated or uncared for animal, excessive feces in yard causing health risks.Barricade Pickup/Placement ??request for City staff to deploy or remove barricades from city street and or sidewalks.Bicycle Lane Issue??
 complaint for users of bike paths to report off-street bike path trail 
issues such as pavement, lighting, fencing, signs, debris, overgrown 
vegetation, etc. phones or other nuisance conditions on city bicycle 
paths.Bridge Complaint ??structural issue that needs attentionChemical Spill?? chemical contaminant spilled in any non-authorized location in the city.Commercial Food Safety/Sanitation Complaint ??unclean or unhealthy conditions suspected at an eating establishmentDebris in the Street or Alley?? branches, appliances, or general objects that are blocking an alleyway or street.Debris Alley/Street ? Open 311?? Debris in street or alley reported via the Minneapolis Mobile Application.Emergency Pollution Complaint?same as land, air, water but emergency requiring contact with 911Exterior Nuisance Complaint ??nuisance conditions located on the exterior of a building, such as long grass, debris or trash, or long weeds.Exterior Nuisance ? Self Service?? nuisance conditions reportable on the 311 online applications on the websiteFence or Guardrail Maintenance?? report about a fence or guardrail along a city street that may be in disrepairFire Hydrant Snow Issue ??snow is impeding the normal operation of a fire hydrant?.needs to be shoveled out.General Street Complaint?? non-specific problem with a street that does not fit in any other type of street complaintGraffiti complaint/reporting?? tagger or gang graffiti on properties, public signs, or any surfaceGraffiti ? Open 311?? graffiti complaint made via Minneapolis Mobile ApplicationHydrant Issue?? hydrant out of service, leaking water, damaged, etcIllegal Dumping Complaint?? report of waste being disposed at a location other than where it was generated and there is proof of the dumpingLand Pollution Complaint?? contaminant suspected in land that may require environmental remediation to restoreLicensing Complaint?? complaints or concerns about a business either licensed by Minneapolis, or operating without a license.Newspaper Box Complaint ??newspaper
 boxes for community newspapers, shoppers, or even major dailies in a 
state of disrepair, or not used, or obstructing the public right of way.Noise Pollution Complaint?? excessive noise that disrupts peace and tranquility of neighborhoods.Parking Meter Citation Issue?report that a defective meter/pay station may have cause the vehicle owner to get a ticketParking Meter Problem?? parking meter in need of attention or maintenance?possibly malfunctioningParking Meter ? Open311?? parking meter problem reported via Minneapolis Mobile Application.Parking Ramp/Lot Issue?? problem with ramp such as lights out affecting safety, mechanical problems with equipment, cluttered or unsafe stairwells.Parking Violation Complaint?? someone parked in a no parking zone, fire lane, etc.Parking Violation ? Open311 ??parking violation made via Minneapolis Mobile ApplicationPermitted Work -?report of concerns about construction work being done on private property after a permit has been obtainedPothole?? report of pavement depression/defectPothole ? Open311?? pothole reported via Minneapolis Mobile ApplicationResidential Conditions Complaint??
 a structural problem with a residential property with 1-3 dwelling 
units, such as stairwell needing repair, or a chimney in disrepair, or a
 broken window.?Residential Conditions Complaint HOD (High Occupancy Dwelling) ??a
 conditions complaint for properties with 4 or more residential dwelling
 units, or a mixed commercial and residential building, or a commercial 
building complaint.Residential Conditions Complaint Tenant ??a
 complaint in which the tenant of a 1-3 unit residential dwelling unit 
is adversely affected by a condition in a property, such as nuisance 
conditions like pests, or heat issues, or malfunctioning equipment.Residential Conditions Complaint HOD Tenant -?this
 is a tenant complaint in a residential building with 4 or more units, a
 mixed commercial and residential building, or a commercial building 
complaint.Residential Disability Zone ??a vehicle parked in a zone reserved for disabled citizens illegally, or periodically can be reported here.Sand Barrell ??request to have a sand barrel placed at a location in the City of MinneapolisSewer Issues ??report of sewer issues such as missing grate,?odor, plugged basin, manhole cover issue, sewer backup, etc.Sidewalk Obstruction Complaint ??an object or overhanging bush or tree that prevents public right of way on the sidewalkSidewalk Snow  Ice Complaint ??sidewalk that has not been maintained after a snow event or in a melt refreeze cycle.Sidewalk Snow and Ice ? SS ??sidewalk snow and ice complaint that is reported on the 311 website.Sidewalk Snow  Ice ? Open311 ??sidewalk snow  ice report via Minneapolis Mobile ApplicationSidewalk Structural Complaint ??a sidewalk that is uneven, or fractured can be reported on this service request.Sidewalk Structural ? Open311?? a sidewalk structural complaint made via Minneapolis Mobile ApplicationSign Complaint?? a sign that is not permitted in the city, like a bandit sign for real estate purchasing companies, or other unwanted signs.Snow ? Illegal Dumping?? complaint about snow being shoveled and dumped back into the street or public right of way.Snow  Ice Complaint?? this is a snow and ice complaint in a city street or alleySpecial Sweep?? customer can request a street sweep of their street due to dirt or loose debris in the streetSpeed Wagon?? a request for a speed indicator to be deployed on a city right of way (street) to indicate vehicle speedsSports Equipment in Street?? items that create obstructions for right of way in streets like portable basketball hoops.Street Light ? New?? a request for the city to deploy a new street light in a given city street/alleyStreet Light Trouble?? street lights no longer working that need to be replacedStreet Light Trouble ? Open311 ??street light issues reported via Minneapolis Mobile ApplicationStreets Snow  Ice ? Open311?? snow and ice complaint via Minneapolis Mobile ApplicationTraffic Sign ? New ??request for a new traffic sign at an intersection, or somewhere in??or near the public right of wayTraffic Sign ? Removal?? request for an existing traffic sign to be removedTraffic Sign ? Repair ??request for a sign in some level of reported disrepair to be repaired or restored to fully functional conditionTraffic Sign Repair ? Open311?? sign repair requested via Minneapolis Mobile ApplicationTraffic Signal ? New/Modification?? a request for a new traffic light at an intersectionTraffic Signal Timing Issue??
 a problem with a light that causes delays or spillover traffic in other
 intersections due to poorly or disproportionate time given to one right
 of way over another.Traffic Signal Trouble?? signal has lights out or is malfunctioning in some wayTraffic Signal Trouble ? Open311 ??traffic signal trouble reported via Minneapolis Mobile ApplicationTrees Down?? report about a tree or tree branch that is obstruction the public right of wayUnpermitted Work??
 report that indicates concern that a citizen or contractor is 
performing work on properties that requires a city of Minneapolis permitUrgent Pollution Complaint ??land, air, water pollution complaints that need immediate attentionWater Main Break ??Report about water leaking or gushing from a main water pipeWater Pollution Complaint?? can report concerns about suspected water pollutionWater Quality Issues ??reports about water having color, or fishy taste, or some other concern about the quality of water.Water Service Issue ??report about frozen water pipes, leaks, low pressure, no water, etc.Zoning Ordinance Complaint?? complaints about zoning regulations",2018-03-01T15:10:19.000Z,2018-03-14T14:53:28.393Z,http://opendata.minneapolismn.gov/datasets/b5d2dc0952594afcabcd0f84bceef1d8_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Public_311_2014/FeatureServer/0,"-93.35418868972917,1.2990843979289743e-05,14.883470074295998,5.079612316248359",http://opendata.minneapolismn.gov/datasets/b5d2dc0952594afcabcd0f84bceef1d8_0
http://opendata.minneapolismn.gov/datasets/45800f8adcfe436d822c09d903b3b069_0,Fires Confirmed 2012,For questions about this data please contact?FireOpenData@minneapolismn.gov,2015-03-12T19:56:13.000Z,2015-12-02T17:03:22.895Z,http://opendata.minneapolismn.gov/datasets/45800f8adcfe436d822c09d903b3b069_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/FiresConfirmed2012/FeatureServer/0,"-93.36642199973144,44.8629050003014,-93.18601299986193,45.054350000057674",http://opendata.minneapolismn.gov/datasets/45800f8adcfe436d822c09d903b3b069_0
http://opendata.minneapolismn.gov/datasets/a35dcee707854e5194fa86056a0a665a_0,PW Planimetric Lines,"For questions about this
data please contact?PublicWorksOpenData@minneapolismn.gov
?

Attribute Overview:

Alley Edge, Creek Edge, River Edge, Lake Edge, Pond Edge,
Fence, Pool Edge, Sign Overhead, Wall, Bridge Edge, Curb and Gutter Edge, Curb
and Gutter Obscured, Driveway Private Edge, Pavement Edge , ?Unpaved Edge, Parking Lot Edge, Boulevard
Edge, Sidewalk Edge, Sidewalk Private Edge, Trail Edge, Woods Edge. ?

Fields:


 
  
  Field
  Name
  
  
  Field
  Type
  
  
  Field
  Description
  
 
 
  
  OBJECTID
  
  
  Object
  ID
  
  
  Unique
  ID
  
 
 
  
  PLAN_LN_REVD
  
  
  Date
  
  
  Graphic
  revision date
  
 
 
  
  SOURCE
  
  
  Text
  
  
  Source
  of data
  
 
 
  
  SOURCE_DATE
  
  
  Date
  
  
  Source
  date
  
 
 
  
  PLAN_LN_CREATED
  
  
  Date
  
  
  Graphic
  creation date
  
 
 
  
  SYMBOL_NAME
  
  
  Text
  
  
  Graphic
  symbol name
  
 
 
  
  Shape
  
  
  Geometry
  
  
  Geometry
  
 
 
  
  Shape.STLength()
  
  
  Double
  
  
  Graphic
  length
  
 
Symbol Name Attributes
 
 
 
  Symbol
  Name
  Definition
 
 
  ALLEY_EDGE
  Roadway Alley Edge
 
 
  BLVD_WALK_EDGE
  Sidewalk Boulevard
  Edge
 
 
  BRDG_EDGE
  Bridge Edge
 
 
  CREEK_EDGE
  Creek Edge
 
 
  CURB_GUTTER
  Curb and Gutter Edge
 
 
  CURB_OBSC
  Curb and Gutter
  Obscured
 
 
  DRIVE_EDGE_PVT
  Driveway Privage Edge
 
 
  FENCE
  Fence
 
 
  LAKE_EDGE
  Lake Edge
 
 
  POND_EDGE
  Pond Edge
 
 
  POOL_EDGE
  Pool Edge
 
 
  PRKG_LOT_EDGE
  Parking Lot Edge
 
 
  RIVE_EDGE
  River Edge
 
 
  ROAD_EDGE_PVMT
  Roadway Edge Pavement
 
 
  ROAD_EDGE_UPVD
  Roadway Edge Unpaved
 
 
  SWLK_EDGE
  Sidewalk Edge
 
 
  SWLK_EDGE_PVT
  Sidewalk Private Edge
 
 
  TRAIL_EDGE
  Trail Edge
 
 
  WALL
  Wall
 
 
  WOODS_EDGE
  Woods Edge
 ",2018-02-21T21:40:03.000Z,2018-02-21T22:06:15.307Z,http://opendata.minneapolismn.gov/datasets/a35dcee707854e5194fa86056a0a665a_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PW_Planimetric_Lines/FeatureServer/0,"-93.33155805421657,44.88825057666085,-93.18518016069753,45.05184178694021",http://opendata.minneapolismn.gov/datasets/a35dcee707854e5194fa86056a0a665a_0
http://opendata.minneapolismn.gov/datasets/7f88316841ce471faa33c89035fb69e8_0,Neighborhoods,"Feature layer showing the 87 neighborhoods that are within the City of 
Minneapolis.? Questions about this data, please email the?GIS office.",2018-05-10T20:52:15.000Z,2018-06-05T20:16:14.724Z,http://opendata.minneapolismn.gov/datasets/7f88316841ce471faa33c89035fb69e8_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/CoM_Neighborhoods/FeatureServer/0,"-93.32910837144946,44.89058850767777,-93.19432851939406,45.051246259602145",http://opendata.minneapolismn.gov/datasets/7f88316841ce471faa33c89035fb69e8_0
http://opendata.minneapolismn.gov/datasets/8baeeaebfd9d489d9ee6c9ae0fed3988_0,Fires Confirmed 2013,For questions about this data please contact?FireOpenData@minneapolismn.govConfirmed fires in the City of Minneapolis for the year 2013.,2014-12-10T21:18:52.000Z,2015-12-02T17:03:01.991Z,http://opendata.minneapolismn.gov/datasets/8baeeaebfd9d489d9ee6c9ae0fed3988_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2013/FeatureServer/0,"-93.40057799999992,44.86949800000005,-93.19934199999993,45.05112000000011",http://opendata.minneapolismn.gov/datasets/8baeeaebfd9d489d9ee6c9ae0fed3988_0
http://opendata.minneapolismn.gov/datasets/6ad67d5110a34e8eb63c4def6e02fb6b_0,Building Inspection Districts,"This layer displays the Building Inspection Districts from Construction 
Codes Services 
Division of the Community Planning  Economic Developement (CPED) 
Department. ?Questions regarding this layer should be directed to:Construction Code ServicesPublic Service Center250 S. 4th St., Suite 300Minneapolis, MN 55415311 or (612) 673-3000",2017-03-13T20:50:16.000Z,2018-07-13T07:04:36.055Z,http://opendata.minneapolismn.gov/datasets/6ad67d5110a34e8eb63c4def6e02fb6b_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Building_Inspection_Districts/FeatureServer/0,"-93.32910837188332,44.89058850804173,-93.19432851980172,45.051246260272634",http://opendata.minneapolismn.gov/datasets/6ad67d5110a34e8eb63c4def6e02fb6b_0
http://opendata.minneapolismn.gov/datasets/3838861508ef4fe2a3d2ceccf54d7474_0,Small Area Plans,"

For questions about this data please contact?CPEDOpenData@minneapolismn.gov

 

? 

Designated
land use features from the City's adopted comprehensive plan. ",2017-03-15T21:01:12.000Z,2018-07-13T07:11:31.016Z,http://opendata.minneapolismn.gov/datasets/3838861508ef4fe2a3d2ceccf54d7474_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Small_Area_Plans/FeatureServer/0,"-93.32913541882435,44.88981659846916,-93.19416204989382,45.05113814791353",http://opendata.minneapolismn.gov/datasets/3838861508ef4fe2a3d2ceccf54d7474_0
http://opendata.minneapolismn.gov/datasets/f780d0fe4edc44cd8c4c9e0a4d9efccd_0,Planning Primary Zoning,"This is a map service showing the latest Primary Zoning
information for the City of Minneapolis. ?Please refer to the City's?Zoning?Code?webpage for more details about
what each of the zoning codes mean and the type of uses allowed in each of the
designated areas. ?This information will be updated as changes are made to
the underlying data.",2018-03-27T13:43:20.000Z,2018-07-13T07:09:13.806Z,http://opendata.minneapolismn.gov/datasets/f780d0fe4edc44cd8c4c9e0a4d9efccd_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Planning_Primary_Zoning/FeatureServer/0,"-93.32905589636214,44.89062114629647,-93.19432851939406,45.05124736577345",http://opendata.minneapolismn.gov/datasets/f780d0fe4edc44cd8c4c9e0a4d9efccd_0
http://opendata.minneapolismn.gov/datasets/89f1a70c0cf24d7692e2d02fdf8f4e47_0,City Boundary,"If there are any issues with the data in this map, service, or shp file please contact the Minneapolis?GIS office.",2018-05-02T18:59:55.000Z,2018-05-04T18:46:59.794Z,http://opendata.minneapolismn.gov/datasets/89f1a70c0cf24d7692e2d02fdf8f4e47_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/msvcGIS_MinneapolisCityLimits/FeatureServer/0,"-93.32910836516126,44.890588507041336,-93.19432851939406,45.051246260236795",http://opendata.minneapolismn.gov/datasets/89f1a70c0cf24d7692e2d02fdf8f4e47_0
http://opendata.minneapolismn.gov/datasets/b8538f2b3fb443f99d2c30af86761971_0,Future LandUse,"For questions about this data please contact?CPEDOpenData@minneapolismn.govParcel level future land use guidance from City's adopted comprehensive plan. ??This dataset provides guidance for future land use and development, along with land use features.?Field DescriptionsRULEID is future land use classificationFLU is the abbreviation of the classification",2017-07-11T16:07:30.000Z,2018-01-05T16:40:41.508Z,http://opendata.minneapolismn.gov/datasets/b8538f2b3fb443f99d2c30af86761971_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/FutureLandUse/FeatureServer/0,"-93.32912437836299,44.89064824604668,-93.19483066057161,45.051022536941296",http://opendata.minneapolismn.gov/datasets/b8538f2b3fb443f99d2c30af86761971_0
http://opendata.minneapolismn.gov/datasets/2cd887d6fdd0466b8105ec60347e6645_0,Fires Reported 2014,For questions about this data please contact?FireOpenData@minneapolismn.govReported fires in the City of Minneapolis for 2014.,2015-03-18T21:06:02.000Z,2015-12-02T16:59:41.207Z,http://opendata.minneapolismn.gov/datasets/2cd887d6fdd0466b8105ec60347e6645_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/FiresReported2014/FeatureServer/0,"-93.42083299960971,44.862585000310105,-93.05896799993228,45.06081200028023",http://opendata.minneapolismn.gov/datasets/2cd887d6fdd0466b8105ec60347e6645_0
http://opendata.minneapolismn.gov/datasets/2113474edb914df9a3b4f1dde5c330df_0,Commercial Corridors,For questions about this data please contact?CPEDOpenData@minneapolismn.govDesignated land use features from the City's adopted comprehensive plan.,2014-12-04T22:12:09.000Z,2015-12-02T17:33:07.644Z,http://opendata.minneapolismn.gov/datasets/2113474edb914df9a3b4f1dde5c330df_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Commercial_Corridors/FeatureServer/0,"-93.32337001089697,44.88963509555348,-93.20179942664264,45.02399504264492",http://opendata.minneapolismn.gov/datasets/2113474edb914df9a3b4f1dde5c330df_0
http://opendata.minneapolismn.gov/datasets/5c607cf94314467f87e285526b72e4d6_0,Tree Inventory,Data extracted from the Davey Tree database on 5/1/2012. ?If there are any questions with the information represented in this service please contact the MPRB Forestry Division at?612-313-7710 or?email.,2012-05-02T15:22:34.000Z,2017-10-07T22:04:58.678Z,http://opendata.minneapolismn.gov/datasets/5c607cf94314467f87e285526b72e4d6_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Trees/FeatureServer/0,"-93.277,44.974,-93.244,44.997",http://opendata.minneapolismn.gov/datasets/5c607cf94314467f87e285526b72e4d6_0
http://opendata.minneapolismn.gov/datasets/818308c9079c4c0c89944b1fe0e600b1_0,Technology Outreach Survey,"For questions about this data please contact?ITOpenData@minneapolismn.gov2014 Minneapolis Community
Technology Survey Data

Thanks to the 3,015 residents for their participation,
the third year's results are in on a survey the City of Minneapolis conducted
to understand how Minneapolis residents use computers, mobile devices and the
Internet. Access to computers and the Internet, along with the skills to use
these tools is critical as technology becomes more and more a part of our daily
lives and is integrated in our economic, educational, health, and workforce
systems. ?The results will inform priorities for the City?s digital
inclusion initiatives, and help engage businesses, neighborhood and community
groups, public sector partners, and funders to more effectively address
community technology and economic development needs. In addition, the survey
provides data to measure changes in the community over time. 

The City of Minneapolis Information Technology
Department contracted with National Research Center, Inc. (NRC) to conduct a
survey of residents to inform the City?s efforts to overcome the digital equity
gap between individuals and groups in their access to and use and knowledge of
information and communication technologies. This is the third iteration of the
Minneapolis Community Technology Survey; the first was conducted in 2012 and
the second in 2013.Summary of Data Fields:Field 1 ? Overall percentage of
respondents who have lived in Minneapolis for 5 years or less by community and
user levelField 2 ? Overall percentage of
foreign-born respondents by community and user levelField 3 ? Overall percentage of respondents who rent their homes
by community and user levelField 4 ? Overall percentage of respondents who live in attached
homes by community and user levelField 5 ? Overall percentage of respondents living in households
with three or more people by community and user levelField 6 ? Overall percentage of respondents living in households
with children under the age of 18 by community and user levelField 7 ? Overall percentage of female respondents by community
and user levelField 8 ? Overall percentage of respondents aged 55 years or older
by community and user levelField 9 ? Overall percentage of respondents who are hispanic
and/or any race other than white by community and user levelField 10 ? Overall percentage of respondents who prefer to speak a
language other than English at home by community and user levelField 11 ? Overall percentage of respondents having annual
household incomes of less than $50,000 by community and user levelField 12 ? Overall percentage of respondents who do not work full-
or part-time by community and user level























Field 13 ? Overall percentage of respondents who do not have a
4-year degree by community and user level

Full data set (Raw data and data dictionary in Excel format)

The workbook has two tabs,
the first is the data dictionary that is needed to translate the data; the
second is the raw data.? 

?

See data summarized in a
variety of formats at: http://www.minneapolismn.gov/it/inclusion/WCMS1P-118865 

?

For additional details about
the survey, the survey questionnaire, methodology and more, see: http://www.minneapolismn.gov/it/inclusion/WCMS1P-118865 or contact: Elise Ebhardt, 612-673-2026, City of Minneapolis IT Department

?

See also: 2012 and 2013 survey results 

?

The City's IT Vision includes
a component for addressing the digital divide in Minneapolis: All City
residents, institutions and businesses will have the tools, skills and
motivation to gain value from the digital society. Our residents and businesses
need to be equipped to effectively compete with others around the world?to be
smarter, more creative, more knowledgeable, and more innovative. Leveraging
technology is a necessary ingredient of success.",2014-12-03T22:31:17.000Z,2015-12-02T19:52:30.119Z,http://opendata.minneapolismn.gov/datasets/818308c9079c4c0c89944b1fe0e600b1_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/OPENDATA_IT_OUTREACHSURVEY/FeatureServer/0,"-93.32913577147109,44.89047144731257,-93.19384889834365,45.05125116221025",http://opendata.minneapolismn.gov/datasets/818308c9079c4c0c89944b1fe0e600b1_0
http://opendata.minneapolismn.gov/datasets/e251c3fe668243719001237d7ac74420_0,NEIGHBORHOOD CRIME STATS,There is no description available.,2018-03-07T15:54:25.000Z,2018-07-05T15:13:39.566Z,http://opendata.minneapolismn.gov/datasets/e251c3fe668243719001237d7ac74420_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/NEIGHBORHOOD_CRIME_STATS/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://opendata.minneapolismn.gov/datasets/e251c3fe668243719001237d7ac74420_0
http://opendata.minneapolismn.gov/datasets/02bfab32c2ff40c1b5692f9ab816820f_0,Public Works Street Pavement Mgmt,"Describes a variety of factors for each street segment including its type, its condition, and when it was last resurfaced. The Public Works department prioritizes repaving based on several factors. For more questions about the pavement condition data, contact?PublicWorksOpenData@minneapolismn.gov
 
 
 
  FIELD
  NAME
  
 
 
  OFT
  
 
 
  STREET_O_NAME
  
 
 
  STREET_F_NAME
  
 
 
  STREET_T_NAME
  
 
 
  NETWORK
  
 
 
  BRANCH
  
 
 
  SECTION
  
 
 
  PAVEMENT
  
 
 
  BASE
  
 
 
  CONST_YR
  
 
 
  RENOVATION_YR
  
 
 
  SEALCOAT_YR
  
 
 
  SEALCOAT_COUNT
  
 
 
  OVERLAY_YR
  
 
 
  PCI
  
 
 
  PCI_BRANCH_AVG
  
 
 
  LENGTH
  
 
 
  COMMENTS
  
 
 
  COMMENTS_2
  
 
 
  INSPECTION_DATE
  
 
 
  REFNO_ALL
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 
 
  
  
 ",2015-06-03T18:12:09.000Z,2015-12-02T16:27:28.730Z,http://opendata.minneapolismn.gov/datasets/02bfab32c2ff40c1b5692f9ab816820f_0,https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/PWStreetPavementMgmt/FeatureServer/0,"-93.32915114203678,44.88684551391912,-93.19807286749705,45.05124833232471",http://opendata.minneapolismn.gov/datasets/02bfab32c2ff40c1b5692f9ab816820f_0
