identifier,title,description,issued,landingPage,webService,spatial
http://data-carrollco-md.opendata.arcgis.com/datasets/652eeffe286349a0961a1fe02f03aef0_0,RuralLegacyAreas CarrollCounty,Rural Legacy Areas for Carroll County Maryland,2016-06-24T12:35:28.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/652eeffe286349a0961a1fe02f03aef0_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/RuralLegacyAreas_CarrollCounty/FeatureServer/0,"-77.3105804371688,39.458957881054594,-76.78867852849878,39.720775719164195",http://data-carrollco-md.opendata.arcgis.com/datasets/652eeffe286349a0961a1fe02f03aef0_0
http://data-carrollco-md.opendata.arcgis.com/datasets/0e2ef17389dd469b8e2f441ba461a398_0,Zoning CarrollCounty,Zoning for Carroll County Maryland,2018-01-11T13:07:03.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/0e2ef17389dd469b8e2f441ba461a398_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/ZoningAGOL/FeatureServer/0,"-77.31172854234954,39.34799418148459,-76.7886784982871,39.72096464054541",http://data-carrollco-md.opendata.arcgis.com/datasets/0e2ef17389dd469b8e2f441ba461a398_0
http://data-carrollco-md.opendata.arcgis.com/datasets/f6927526930b41cbafeeaf379b7489a1_0,CommissionerDistricts,Carroll County Commissioner Districts,2014-10-24T19:26:29.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/f6927526930b41cbafeeaf379b7489a1_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/CommissionerDistricts/FeatureServer/0,"-77.31173054762492,39.34797294809237,-76.78729901278719,39.72097915980128",http://data-carrollco-md.opendata.arcgis.com/datasets/f6927526930b41cbafeeaf379b7489a1_0
http://data-carrollco-md.opendata.arcgis.com/datasets/dd7df940991d44b0b3041d2129616ddf_0,ElectionPrecincts,Election Precincts for Carroll County Maryland,2016-08-18T11:49:51.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/dd7df940991d44b0b3041d2129616ddf_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/ElectionPrecincts/FeatureServer/0,"-77.31173054762492,39.34797294809239,-76.78729901278719,39.72097915980128",http://data-carrollco-md.opendata.arcgis.com/datasets/dd7df940991d44b0b3041d2129616ddf_0
http://data-carrollco-md.opendata.arcgis.com/datasets/b41f41c9559a4f16827babd2af98f694_0,Streams,"Streams in Carroll County, Maryland",2016-07-26T19:10:03.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/b41f41c9559a4f16827babd2af98f694_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/Streams/FeatureServer/0,"-77.31085130471098,39.346777492343946,-76.78368834070508,39.72919340168613",http://data-carrollco-md.opendata.arcgis.com/datasets/b41f41c9559a4f16827babd2af98f694_0
http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_1,Residential Projects In Process,Carroll County Developments In Process,2016-08-01T19:56:59.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_1,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/DevelopmentsInProcess_CarrollCounty/FeatureServer/1,"-77.28852071848225,39.35440687919058,-76.80125902381766,39.71992796711484",http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_1
http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_0,Commercial Projects In Process,Carroll County Developments In Process,2016-08-01T19:56:59.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/DevelopmentsInProcess_CarrollCounty/FeatureServer/0,"-77.28852071848225,39.35440687919058,-76.80125902381766,39.71992796711484",http://data-carrollco-md.opendata.arcgis.com/datasets/cda5234757fa4350ad93a00f2841fc67_0
http://data-carrollco-md.opendata.arcgis.com/datasets/35b36577887442bb94aec27ec88ec563_0,GrowthAreas CarrollCounty,Growth Areas for Carroll County Maryland,2017-01-13T15:29:19.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/35b36577887442bb94aec27ec88ec563_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/GrowthAreas_CarrollCounty/FeatureServer/0,"-77.19554873737718,39.348227122088424,-76.83261744836904,39.68353442202222",http://data-carrollco-md.opendata.arcgis.com/datasets/35b36577887442bb94aec27ec88ec563_0
http://data-carrollco-md.opendata.arcgis.com/datasets/0bebfc4d6e294dab996fb42ee56bb1bf_0,ElectionDistricts,Election Districts for Carroll County Maryland,2016-08-18T11:44:14.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/0bebfc4d6e294dab996fb42ee56bb1bf_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/ElectionDistricts/FeatureServer/0,"-77.31173054762492,39.34797294809237,-76.78729901278719,39.72097915980128",http://data-carrollco-md.opendata.arcgis.com/datasets/0bebfc4d6e294dab996fb42ee56bb1bf_0
http://data-carrollco-md.opendata.arcgis.com/datasets/ececade19366454db0e53c6cad0e4a18_0,PriorityFundingArea CarrollCounty,"Priority Funding Areas for Carroll County, Maryland",2016-06-24T12:25:15.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/ececade19366454db0e53c6cad0e4a18_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/PriorityFundingArea_CarrollCounty/FeatureServer/0,"-77.19435255161812,39.350303133595865,-76.8326139328553,39.68353441614116",http://data-carrollco-md.opendata.arcgis.com/datasets/ececade19366454db0e53c6cad0e4a18_0
http://data-carrollco-md.opendata.arcgis.com/datasets/5a1715a200f24a7bab907af15180c22c_0,RuralVillages CarrollCounty,Rural Villages of Carroll County Maryland,2016-06-24T12:30:32.000Z,http://data-carrollco-md.opendata.arcgis.com/datasets/5a1715a200f24a7bab907af15180c22c_0,https://services.arcgis.com/Uf0DiYpD9NOFO5YH/arcgis/rest/services/RuralVillages_CarrollCounty/FeatureServer/0,"-77.27058549843754,39.35885856342112,-76.81873872546471,39.720557391049724",http://data-carrollco-md.opendata.arcgis.com/datasets/5a1715a200f24a7bab907af15180c22c_0
