identifier,title,description,issued,modified,landingPage,webService,spatial
http://data-phl.opendata.arcgis.com/datasets/eb0762619ec04266bad100439435219f_0,Parcel,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-20T21:07:29.000Z,2017-07-19T04:42:02.832Z,http://data-phl.opendata.arcgis.com/datasets/eb0762619ec04266bad100439435219f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Parcel/FeatureServer/0,"-75.28153921171153,39.87198736169368,-74.95399252053497,40.1364049721841",http://data-phl.opendata.arcgis.com/datasets/eb0762619ec04266bad100439435219f_0
http://data-phl.opendata.arcgis.com/datasets/ccdc0d022f4949a7b11333bd37231aef_0,Census Tracts 1990,"This layer is not created by the City of Philadelphia but is provided for mapping purposes. ?For further information about this layer, see the documentation on?Census.Gov.",2014-11-13T14:53:20.000Z,2016-12-23T16:04:07.696Z,http://data-phl.opendata.arcgis.com/datasets/ccdc0d022f4949a7b11333bd37231aef_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Census_Tracts_1990/FeatureServer/0,"-75.28415308536712,39.86904795556165,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/ccdc0d022f4949a7b11333bd37231aef_0
http://data-phl.opendata.arcgis.com/datasets/75caa1d4e8724a33b0eaac967271a9d4_0,HistoricStreams Poly,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-02-16T16:25:28.000Z,2017-07-19T04:41:06.573Z,http://data-phl.opendata.arcgis.com/datasets/75caa1d4e8724a33b0eaac967271a9d4_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/HistoricStreams_Poly/FeatureServer/0,"-75.27543026617735,39.84638835913709,-74.91650317245082,40.078076587208166",http://data-phl.opendata.arcgis.com/datasets/75caa1d4e8724a33b0eaac967271a9d4_0
http://data-phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0,Vacant Indicators Land,"CLICK HERE?to view metadata.
For questions or technical assistance please email maps@phila.gov.?",2016-11-08T18:46:32.000Z,2017-12-28T15:16:49.949Z,http://data-phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Vacant_Indicators_Land/FeatureServer/0,"-75.26563871344342,39.88882995756144,-74.96222163847285,40.1271529421832",http://data-phl.opendata.arcgis.com/datasets/c71d6fdda9c24be1bfb755147bb43691_0
http://data-phl.opendata.arcgis.com/datasets/84baed491de44f539889f2af178ad85c_0,PWD PARCELS,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-09-09T21:05:25.000Z,2017-11-01T14:29:27.298Z,http://data-phl.opendata.arcgis.com/datasets/84baed491de44f539889f2af178ad85c_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/PWD_PARCELS/FeatureServer/0,"-75.28395893467001,39.873214008695314,-74.95523596105431,40.13642199510773",http://data-phl.opendata.arcgis.com/datasets/84baed491de44f539889f2af178ad85c_0
http://data-phl.opendata.arcgis.com/datasets/b2c418f6e531486283f0c35a1104faee_0,Historic Streets Poly,CLICK HERE?to view metadata. For questions or technical assistance please email maps@phila.gov.?,2016-04-22T17:19:13.000Z,2017-10-27T15:25:10.786Z,http://data-phl.opendata.arcgis.com/datasets/b2c418f6e531486283f0c35a1104faee_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Historic_Streets_Poly/FeatureServer/0,"-75.25902151942162,39.91752527684775,-75.05918596294765,40.08663422598367",http://data-phl.opendata.arcgis.com/datasets/b2c418f6e531486283f0c35a1104faee_0
http://data-phl.opendata.arcgis.com/datasets/4246c34525bf41b8bb2ae1e3d12f7616_0,Street Light Routes,There is no description available.,2017-02-13T22:48:20.000Z,2017-10-27T17:17:15.569Z,http://data-phl.opendata.arcgis.com/datasets/4246c34525bf41b8bb2ae1e3d12f7616_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Street_Light_Routes/FeatureServer/0,"-75.28416926772178,39.86860118820498,-74.95404075675519,40.13647002117567",http://data-phl.opendata.arcgis.com/datasets/4246c34525bf41b8bb2ae1e3d12f7616_0
http://data-phl.opendata.arcgis.com/datasets/f8309c5b19e147cea5cb4d83f3d0d85f_0,WasteBaskets Big Belly,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-05-20T19:07:47.000Z,2017-07-19T04:40:59.818Z,http://data-phl.opendata.arcgis.com/datasets/f8309c5b19e147cea5cb4d83f3d0d85f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/WasteBaskets_Big_Belly/FeatureServer/0,"-75.2783144519748,39.913714756085696,-75.02575257166056,40.07561864239667",http://data-phl.opendata.arcgis.com/datasets/f8309c5b19e147cea5cb4d83f3d0d85f_0
http://data-phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0,Health Chi Takeout,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-08T19:55:18.000Z,2016-12-21T19:44:07.629Z,http://data-phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Health_Chi_Takeout/FeatureServer/0,"-75.25432176741775,39.9216032194653,-75.06779657520431,40.077654353139835",http://data-phl.opendata.arcgis.com/datasets/ad5d004628e440adbfa6e51f7aa5d461_0
http://data-phl.opendata.arcgis.com/datasets/95366b115d93443eae4cc6f498cb3ca3_0,CCD BOUNDARY,CLICK HERE??to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-20T18:51:49.000Z,2016-12-08T15:32:11.562Z,http://data-phl.opendata.arcgis.com/datasets/95366b115d93443eae4cc6f498cb3ca3_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/CCD_BOUNDARY/FeatureServer/0,"-75.1809824604591,39.944618996200326,-75.14923975047198,39.96258888955473",http://data-phl.opendata.arcgis.com/datasets/95366b115d93443eae4cc6f498cb3ca3_0
http://data-phl.opendata.arcgis.com/datasets/da8b20fb584f4dd58f28861c8f29311f_0,RainBarrel Installed,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-10-15T13:50:05.000Z,2017-04-04T17:31:17.711Z,http://data-phl.opendata.arcgis.com/datasets/da8b20fb584f4dd58f28861c8f29311f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/RainBarrel_Installed/FeatureServer/0,"-75.76175518452784,39.90394504982357,-74.78755782367304,40.39048294265633",http://data-phl.opendata.arcgis.com/datasets/da8b20fb584f4dd58f28861c8f29311f_0
http://data-phl.opendata.arcgis.com/datasets/a31f7d7469404e919517e038fc133a8e_0,Hydrographic Features Arc,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-05-08T14:37:52.000Z,2016-12-08T15:44:53.018Z,http://data-phl.opendata.arcgis.com/datasets/a31f7d7469404e919517e038fc133a8e_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Hydrographic_Features_Arc/FeatureServer/0,"-75.46867637929063,39.80406181143762,-74.89243398443276,40.237904126989925",http://data-phl.opendata.arcgis.com/datasets/a31f7d7469404e919517e038fc133a8e_0
http://data-phl.opendata.arcgis.com/datasets/474e6d9781a44135afa805fa985bc4ef_0,Tracks,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-03T12:45:29.000Z,2017-06-30T20:48:10.838Z,http://data-phl.opendata.arcgis.com/datasets/474e6d9781a44135afa805fa985bc4ef_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Tracks/FeatureServer/0,"-75.25051835788484,39.890644917928526,-75.02312593243053,40.073557747521015",http://data-phl.opendata.arcgis.com/datasets/474e6d9781a44135afa805fa985bc4ef_0
http://data-phl.opendata.arcgis.com/datasets/35f143034f324ccdaf3a1a8a4c0e8f5f_0,RW HIV Treatment Centers,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.,2015-05-05T18:36:06.000Z,2016-12-21T20:22:10.179Z,http://data-phl.opendata.arcgis.com/datasets/35f143034f324ccdaf3a1a8a4c0e8f5f_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/RW_HIV_Treatment_Centers/FeatureServer/0,"-75.22974262227633,39.92762950527024,-75.06128762221265,40.04836450544958",http://data-phl.opendata.arcgis.com/datasets/35f143034f324ccdaf3a1a8a4c0e8f5f_0
http://data-phl.opendata.arcgis.com/datasets/50328dce4d49429baa0122df6ea5f949_0,Historic sites PhilReg,CLICK HERE?to view metadata.For any questions or technical assistance please email maps@phila.gov.,2016-12-16T17:43:35.000Z,2017-08-29T21:34:34.913Z,http://data-phl.opendata.arcgis.com/datasets/50328dce4d49429baa0122df6ea5f949_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Historic_sites_PhilReg/FeatureServer/0,"-75.26226860002458,39.87274514130475,-74.96900582811985,40.12485083043341",http://data-phl.opendata.arcgis.com/datasets/50328dce4d49429baa0122df6ea5f949_0
http://data-phl.opendata.arcgis.com/datasets/40816e75554f4d74991aaeca81b5bd26_0,HistoricStreams Arc,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2016-02-16T15:14:57.000Z,2016-12-08T15:44:28.136Z,http://data-phl.opendata.arcgis.com/datasets/40816e75554f4d74991aaeca81b5bd26_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/HistoricStreams_Arc/FeatureServer/0,"-75.286771938407,39.849022725860564,-74.91710666500991,40.14320341502712",http://data-phl.opendata.arcgis.com/datasets/40816e75554f4d74991aaeca81b5bd26_0
http://data-phl.opendata.arcgis.com/datasets/aa70b3eedd4846f582a95ddf0239dd49_0,composite,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2017-01-11T18:47:02.000Z,2017-10-27T12:29:36.325Z,http://data-phl.opendata.arcgis.com/datasets/aa70b3eedd4846f582a95ddf0239dd49_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/composite/FeatureServer/0,"-75.28431845189026,39.86452956847224,-74.95401956319726,40.13698114631428",http://data-phl.opendata.arcgis.com/datasets/aa70b3eedd4846f582a95ddf0239dd49_0
http://data-phl.opendata.arcgis.com/datasets/5b83efe75e8949648a566329d750642a_0,Business Services Market Areas,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.?,2017-01-10T20:42:01.000Z,2017-01-10T20:42:11.803Z,http://data-phl.opendata.arcgis.com/datasets/5b83efe75e8949648a566329d750642a_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Business_Services_Market_Areas/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://data-phl.opendata.arcgis.com/datasets/5b83efe75e8949648a566329d750642a_0
http://data-phl.opendata.arcgis.com/datasets/1058f654b82244de9a5b12d12c58279b_0,Zoning Hydrology Line 2012,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-05-07T20:45:57.000Z,2017-07-19T04:40:59.481Z,http://data-phl.opendata.arcgis.com/datasets/1058f654b82244de9a5b12d12c58279b_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zoning_Hydrology_Line_2012/FeatureServer/0,"-75.29418505724172,39.862126642889834,-74.94277769294222,40.138892223475295",http://data-phl.opendata.arcgis.com/datasets/1058f654b82244de9a5b12d12c58279b_0
http://data-phl.opendata.arcgis.com/datasets/4f39b829b96d437da9231727d9c91fab_0,LI VIOLATIONS,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.?,2016-12-20T17:05:34.000Z,2017-12-25T14:36:58.026Z,http://data-phl.opendata.arcgis.com/datasets/4f39b829b96d437da9231727d9c91fab_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LI_VIOLATIONS/FeatureServer/0,"-75.27784261710586,39.877931243479914,-74.95754758970948,40.13604088177204",http://data-phl.opendata.arcgis.com/datasets/4f39b829b96d437da9231727d9c91fab_0
http://data-phl.opendata.arcgis.com/datasets/1d4e48c9b5534f19b61866f7ea270743_0,OUTFALLS,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-11-05T16:11:55.000Z,2017-11-28T15:17:43.000Z,http://data-phl.opendata.arcgis.com/datasets/1d4e48c9b5534f19b61866f7ea270743_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/OUTFALLS/FeatureServer/0,"-75.2840081474961,39.85784750722463,-74.95527377585995,40.13617922765039",http://data-phl.opendata.arcgis.com/datasets/1d4e48c9b5534f19b61866f7ea270743_0
http://data-phl.opendata.arcgis.com/datasets/df8dc18412494e5abbb021e2f33057b2_0,Hospitals,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-07-23T20:26:23.000Z,2016-12-21T20:35:16.552Z,http://data-phl.opendata.arcgis.com/datasets/df8dc18412494e5abbb021e2f33057b2_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Hospitals/FeatureServer/0,"-75.23134829362225,39.92320906055502,-74.98138122659647,40.07366360331139",http://data-phl.opendata.arcgis.com/datasets/df8dc18412494e5abbb021e2f33057b2_0
http://data-phl.opendata.arcgis.com/datasets/73e04569563546889df1bdc13360f88b_0,DISTRICTS BROAD,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-09-29T18:40:22.000Z,2016-12-08T15:41:41.054Z,http://data-phl.opendata.arcgis.com/datasets/73e04569563546889df1bdc13360f88b_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/DISTRICTS_BROAD/FeatureServer/0,"-75.28415308536712,39.86904795556165,-74.95404065551548,40.13646999082772",http://data-phl.opendata.arcgis.com/datasets/73e04569563546889df1bdc13360f88b_0
http://data-phl.opendata.arcgis.com/datasets/d85969469abc48f3abf371e9967df725_0,Cases,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-05-14T16:36:51.000Z,2017-12-28T13:19:02.928Z,http://data-phl.opendata.arcgis.com/datasets/d85969469abc48f3abf371e9967df725_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Cases/FeatureServer/0,"-75.27797973370625,39.87553916118188,-74.95701797294795,40.136013828071526",http://data-phl.opendata.arcgis.com/datasets/d85969469abc48f3abf371e9967df725_0
http://data-phl.opendata.arcgis.com/datasets/8bd00bf3435c41a288a557e3661953e8_0,HIGH INJURY NETWORK 2017,CLICK HERE?to view metadata. For questions or technical assistance please email?maps@phila.gov.,2017-10-25T21:37:52.000Z,2017-10-26T15:12:35.186Z,http://data-phl.opendata.arcgis.com/datasets/8bd00bf3435c41a288a557e3661953e8_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/HIGH_INJURY_NETWORK_2017/FeatureServer/0,"-75.27866476482488,39.88494913900567,-74.95727086149371,40.13311762221728",http://data-phl.opendata.arcgis.com/datasets/8bd00bf3435c41a288a557e3661953e8_0
http://data-phl.opendata.arcgis.com/datasets/8194497c9dec41b38c4bb9bb34ea52ff_0,WMoF TrafficBox,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2015-08-19T13:42:40.000Z,2016-12-08T15:36:13.489Z,http://data-phl.opendata.arcgis.com/datasets/8194497c9dec41b38c4bb9bb34ea52ff_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/WMoF_TrafficBox/FeatureServer/0,"-75.199775268877,39.9404904535267,-75.1367101816226,39.9755808821719",http://data-phl.opendata.arcgis.com/datasets/8194497c9dec41b38c4bb9bb34ea52ff_0
http://data-phl.opendata.arcgis.com/datasets/118f9dbcdbe74122a21654d602ed2e09_0,LI CLEAN SEAL,CLICK HERE?to view metadata. ?For any questions or technical assistance please email maps@phila.gov.,2016-12-16T17:28:09.000Z,2017-12-29T14:35:26.514Z,http://data-phl.opendata.arcgis.com/datasets/118f9dbcdbe74122a21654d602ed2e09_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/LI_CLEAN_SEAL/FeatureServer/0,"-75.27327760274379,39.89499132699309,-74.96302827243518,40.13456332423254",http://data-phl.opendata.arcgis.com/datasets/118f9dbcdbe74122a21654d602ed2e09_0
http://data-phl.opendata.arcgis.com/datasets/955eb7bc845d4b16ade05924fb235cf2_0,Correctional Pts,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-20T18:16:13.000Z,2017-07-19T04:40:59.955Z,http://data-phl.opendata.arcgis.com/datasets/955eb7bc845d4b16ade05924fb235cf2_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Correctional_Pts/FeatureServer/0,"-75.19813020968779,39.94401003773439,-75.01355928510904,40.03651898455317",http://data-phl.opendata.arcgis.com/datasets/955eb7bc845d4b16ade05924fb235cf2_0
http://data-phl.opendata.arcgis.com/datasets/0bdb0b5f13774c03abf8dc2f1aa01693_0,Zoning BaseDistricts,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-05-06T20:23:06.000Z,2017-12-28T15:22:05.127Z,http://data-phl.opendata.arcgis.com/datasets/0bdb0b5f13774c03abf8dc2f1aa01693_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Zoning_BaseDistricts/FeatureServer/0,"-75.28395706287547,39.87231155118537,-74.9541047047247,40.136394499643",http://data-phl.opendata.arcgis.com/datasets/0bdb0b5f13774c03abf8dc2f1aa01693_0
http://data-phl.opendata.arcgis.com/datasets/597f8928d56e4137b9e48296b30e18b1_0,Leaf Collection Areas Arc,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-06-04T14:50:26.000Z,2017-10-27T15:59:34.074Z,http://data-phl.opendata.arcgis.com/datasets/597f8928d56e4137b9e48296b30e18b1_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Leaf_Collection_Areas_Arc/FeatureServer/0,"-75.26803192463088,39.915088823679966,-74.9735728889972,40.136943120555905",http://data-phl.opendata.arcgis.com/datasets/597f8928d56e4137b9e48296b30e18b1_0
http://data-phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0,Courts,"CLICK HERE?to view metadata. For any questions or technical assistance
please email?maps@phila.gov.",2015-05-20T19:56:06.000Z,2016-12-08T15:34:30.654Z,http://data-phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Courts/FeatureServer/0,"-75.17118366821192,39.95103050736872,-75.15183364290799,39.961400013462416",http://data-phl.opendata.arcgis.com/datasets/66f1ce835bb94d51913c5ccd69d0e868_0
http://data-phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0,Council Districts 2016,"CLICK HERE?to view metadata.
For any questions or technical assistance please email?maps@phila.gov.",2014-11-05T19:16:30.000Z,2016-12-08T15:34:25.461Z,http://data-phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Council_Districts_2016/FeatureServer/0,"-75.28415308536712,39.869047955561655,-74.95404065551548,40.13646999082771",http://data-phl.opendata.arcgis.com/datasets/9298c2f3fa3241fbb176ff1e84d33360_0
http://data-phl.opendata.arcgis.com/datasets/3a343ac2a3ac4624a015c32c468a2d17_0,CAR PED STOPS,CLICK HERE?to view metadata. For any questions or technical assistance please email maps@phila.gov.,2016-12-23T15:54:02.000Z,2017-12-28T13:15:30.717Z,http://data-phl.opendata.arcgis.com/datasets/3a343ac2a3ac4624a015c32c468a2d17_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/CAR_PED_STOPS/FeatureServer/0,"-75.2852500082536,39.87524558655648,-74.94688679424556,40.13763957616816",http://data-phl.opendata.arcgis.com/datasets/3a343ac2a3ac4624a015c32c468a2d17_0
http://data-phl.opendata.arcgis.com/datasets/e43ca65a9b1d4ffe85141cc8687edc7e_0,APPEALS ZBA,CLICK HERE?to view metadata. For any questions or technical assistance please email?maps@phila.gov.,2015-09-04T19:57:29.000Z,2016-12-17T01:12:07.926Z,http://data-phl.opendata.arcgis.com/datasets/e43ca65a9b1d4ffe85141cc8687edc7e_0,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/APPEALS_ZBA/FeatureServer/0,"-75.27768782239475,39.88357100410756,-74.95910557517124,40.13571844523048",http://data-phl.opendata.arcgis.com/datasets/e43ca65a9b1d4ffe85141cc8687edc7e_0
