publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'public service', u'mar2018', u'meal', u'food', u'health', u'washington dc', u'dc', u'dcgis', u'care', u'group meal', u'market', u'grocery']",http://opendata.dc.gov/datasets/9a2df4a51ce646819d0dedfecb7f466a_57,Healthy Corner Stores,"Represents corner stores currently participating in DC Central Kitchen's (DCCK) Healthy Corners program. These corner stores sell fresh, healthy produce options.Layer compiled by the Office of Planning based on DCCK's list of stores. For the most up-to-date listing, visit DCCK's site at?https://dccentralkitchen.org/healthy-corners/. Fields include:Store: Name of corner store.Address: Address of corner store.Last updated in October 2017.",2018-03-19T16:33:45.000Z,2018-03-26T15:19:49.080Z,http://opendata.dc.gov/datasets/9a2df4a51ce646819d0dedfecb7f466a_57,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/57,"-77.032076,38.825864,-76.925217,38.97504"
"City of Washington, DC","[u'DC', u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'feb2016', u'January 2009  June 2015', u'moving', u'moving violations', u'MPD', u'odtest', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'ppsa', u'transportation', u'violations', u'Vision Zero', u'vision zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/3aaacd157831498ebbc2ee06e3907009_8,Moving Violations Issued in September 2011,"Moving citation locations in the District of Columbia. The Vision Zerodata contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-02-12T20:06:18.000Z,2018-03-26T17:15:29.808Z,http://opendata.dc.gov/datasets/3aaacd157831498ebbc2ee06e3907009_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2011/MapServer/8,"-77.1118,38.8174,-76.9108,38.988"
"City of Washington, DC","[u'trash', u'clean', u'dc', u'dc gis', u'washington', u'dpw', u'environment', u'Public Service']",http://opendata.dc.gov/datasets/7c6443b23d364689be9b34324e6c677d_28,Trash Pickup Days,"The?Department of Public Works?(DPW) collects trash from single-family homes and apartment buildings with three or fewer living units. Once-a-week collections occur in Wards 3, 4, 5, 7 and 8 and parts of Wards 1?and 2. Twice-a-week collections occur in Wards 2 and 6 and parts of Ward 1. DPW does not collect from mixed-use residential/commercial buildings or residential buildings with four or more units. Apartment buildings with four or more units, mixed-use residential/commercial buildings and commercial properties must contract for their own trash/recycling collection services.For complete details for trash pickup visit?http://dpw.dc.gov?and search trash.",2015-12-09T20:01:49.000Z,2018-03-29T15:52:08.603Z,http://opendata.dc.gov/datasets/7c6443b23d364689be9b34324e6c677d_28,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/28,"-77.1144,38.8191,-76.9094,38.9959"
"City of Washington, DC","[u'public service', u'dc', u'dcgis', u'washington dc', u'DC Office of Planning', u'DC Food Policy', u'Local Food Production', u'Commercial Kitchen', u'Food Startup', u'Food Incubator', u'mar2018', u'grocery', u'market']",http://opendata.dc.gov/datasets/f8c419560b3a4e658da7a5996c2db541_60,Commercial Kitchen Food Incubator Space,"Points in this layer represent commercial kitchen/food incubator spaces and related businesses in Washington, DC. Some of these spaces contain only commercial kitchen space, while others contain only retail space (generally reserved for products produced in related commercial kitchen spaces); others are a mix, and may also include event or restaurant space. This layer was compiled based on Office of Planning research. Fields include:Name: Name of the business.Type1 (and 2/3): Use type for the space. Can be: Kitchen (commercial kitchen space for rent to food startup businesses); Events (space may be used for private or public parties and events); Retail (space is used to sell products, generally produced at a related commercial kitchen space); or, Incubator (this business uses their space to help develop other food businesses through training and other activities).Address: Location of the business.Web_Site: Main URL.Last updated February 2018.",2018-03-19T15:59:40.000Z,2018-03-26T15:13:18.453Z,http://opendata.dc.gov/datasets/f8c419560b3a4e658da7a5996c2db541_60,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/60,"-77.023798,38.897191,-76.968849,38.934783"
"City of Washington, DC","[u'public service', u'mar2018', u'meal', u'food', u'health', u'washington dc', u'dc', u'dcgis', u'care', u'group meal', u'market', u'grocery', u'poverty']",http://opendata.dc.gov/datasets/9b4355a8e1e345ea8350b77516163dd4_61,Low Food Access Areas,"Polygons in this layer represent low food access areas of the District of Columbia which are estimated to be more than a 10-minute walk from the nearest full-service grocery store. These have been merged with Census poverty data to estimate how much of the population within these areas is food insecure (below 185% of the federal poverty line in addition to living in a low food access area). Office of Planning GIS followed several steps to create this layer, including: transit analysis, to eliminate areas of the District within a 10-minute walk of a grocery store; non-residential analysis, to eliminate areas of the District which do not contain residents and cannot classify as low food access areas (such as parks and the National Mall); and Census tract division, to estimate population and poverty rates within the newly created polygon boundaries. Fields contained in this layer include:Intermediary calculation fields for the aforementioned analysis.PartPop2: The total population estimated to live within the low food access area polygon (derived from Census tract population, assuming even distribution across the polygon after removing non-residential areas, followed by the removal of population living within a grocery store radius.)PrtOver185: The portion of PartPop2 which is estimated to have household income above 185% of the federal poverty line (the food secure population)PrtUnd185: The portion of PartPop2 which is estimated to have household income below 185% of the federal poverty line (the food insecure population)PercentUnd185: A calculated field showing PrtUnd185 as a percent of PartPop2. This is the percent of the population in the polygon which is food insecure (both living in a low food access area and below 185% of the federal poverty line).?Note that the polygon representing Joint Base Anacostia-Bolling was removed from this analysis. While technically classifying as a low food access area based on the OP Grocery Stores layer (since the JBAB Commissary, which only serves military members, is not included in that layer), it is recognized that those who do live on the base have access to the commissary for grocery needs.Last updated November 2017.",2018-03-19T16:37:09.000Z,2018-03-22T19:16:58.000Z,http://opendata.dc.gov/datasets/9b4355a8e1e345ea8350b77516163dd4_61,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/61,"-77.115984,38.803127,-76.909262,38.995809"
"City of Washington, DC","[u'public service', u'mar2018', u'meal', u'food', u'health', u'washington dc', u'dc', u'dcgis', u'care', u'group meal', u'market']",http://opendata.dc.gov/datasets/693e023ace4f46818edbf0aa7d6a60d3_56,Joyful Food Market,"Represents schools at which Martha's Table and Capital Area Food Bank run the Joyful Food Markets program. These are elementary schools in Wards 7  8.Compiled by the Office of Planning based on Martha's Table's public list of schools. Since Martha's Table is in the process of expanding the program, visit?http://marthastable.org/programs/foodaccessprograms/?for the most up-to-date list. Fields include:School: School at which the Joyful Food Markets program is active.Address: Address of school.Last updated in November 2017.",2018-03-19T16:35:41.000Z,2018-03-22T19:03:39.000Z,http://opendata.dc.gov/datasets/693e023ace4f46818edbf0aa7d6a60d3_56,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/56,"-77.008494,38.826939,-76.919916,38.905436"
"City of Washington, DC","[u'public service', u'mar2018', u'farmers', u'health', u'food', u'grocery', u'dpw', u'washington dc', u'dc', u'dcgis', u'waste']",http://opendata.dc.gov/datasets/e7b2cf859b584a899ca3a3fe67095695_59,Food Waste Drop Off,"The locations of farmer's markets participating in the Department of Public Works' (DPW) Food Waste Drop-Off program. District residents may drop off food waste at these locations during the designated hours, which will then be converted to compost. DPW seeks to host one drop-off location for each ward, although this is subject to change from year to year and based on the seasonality of farmers' markets.Layer was compiled by the Office of Planning based on DPW's public listing of dropoff sites. Due to the frequent changing of these locations for farmers' market seasonal openings and closings, check DPW's website at?https://dpw.dc.gov/foodwastedropoff?for the most up-to-date locations.This dataset contains the following information about each location:Ward: The ward served by the drop-off location.MarketName: Name of the farmers' market hosting the drop-off.Address: Address of the farmers' market hosting the drop-off.SeasonOpen: Date on which the host farmers' market opens for the season.SeasonClose: Date on which the host farmers' market closes for the season.DropDay: Day on which residents may visit the host farmers' market to drop off food waste.DropTimes: Hours during which the drop-off will be open on the Drop Day.Last updated in November 2017.",2018-03-19T16:28:55.000Z,2018-03-22T18:41:31.000Z,http://opendata.dc.gov/datasets/e7b2cf859b584a899ca3a3fe67095695_59,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/59,"-77.068653,38.842423,-76.948944,38.956218"
"City of Washington, DC","[u'apr2018', u'Clean Team', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'dslbd', u'landscaping', u'public services', u'trash', u'Washington']",http://opendata.dc.gov/datasets/73d63d86f4184c2893bfbbc1651dd33c_30,Clean Team Service Areas,"Clean Team Service Areas. The dataset contains areas and attributes for Clean Team service areas, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the Department of Small and Local Business Development identified the sites. DSLBD's commercial Clean Team Program services include:Removal of litter, graffiti, illegal posters and stickers, weeds, snow, and iceRecycling glass, aluminum and plastic items collected from sidewalks and guttersMaintenance of street trees through mulching, weeding and watering.Landscaping of planters, hanging baskets and tree boxes located in service areasTracking and reporting public space defects via 311",2018-03-29T18:07:35.000Z,2018-04-02T18:12:45.896Z,http://opendata.dc.gov/datasets/73d63d86f4184c2893bfbbc1651dd33c_30,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Business_and_Economic_Development_WebMercator/MapServer/30,"-77.0858,38.8212,-76.9107,38.9847"
"City of Washington, DC","[u'Cadastral', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Land', u'land', u'land boundary', u'location', u'Lot', u'otr', u'parcel', u'Property', u'record', u'reservation', u'Square', u'tax', u'vector', u'vpm', u'Washington', u'Washington DC', u'Lbdnychange', u'mar2018']",http://opendata.dc.gov/datasets/a9ba5c32c24b433599e03af6d3b0cb7c_69,Land Boundary Changes - 2018,"This layer is derived from the Common Ownership Lots and represents property transactions as they?ve occurred since the implementation of the Vector Property Mapping program in September 2006. A property transaction entails new geometry (split/combination of Lot(s) or property type conversion (from Air Rights, Record, or Tax Lots to Condo lots). The layer contains locations and attributes of archived features (inactive lots ? dead lots) and corresponds with OTR's Public Extract files (ITSPE). The data was created as part of the DC Geographic Information System (DC GIS) for the DC Office of the Chief Technology Officer (OCTO) and participating DC government agencies (Office of the Surveyor (OS)  Real Property Tax Administration (RPTA)). The creation of this layer is automated. It occurs weekly for the current calendar year and geometry updated when a transaction occurs.? All DC spatial data is stored and exported in Maryland State Plane coordinates NAD 83 meters.",2018-03-16T17:41:46.000Z,2018-03-16T17:44:36.000Z,http://opendata.dc.gov/datasets/a9ba5c32c24b433599e03af6d3b0cb7c_69,http://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/69,"-77.1194,38.8016,-76.9093,38.996"
"City of Washington, DC","[u'environment', u'Office of Planning', u'DC Food Policy', u'CSA', u'Community Supported Agriculture', u'CSA Pickup', u'dc', u'dcgis', u'washington dc', u'mar2018', u'farm', u'agriculture']",http://opendata.dc.gov/datasets/afea47d953ae4b7d89730b34bcd4367c_53,Commercial Supported Agriculture,"Points in this layer represent pickup locations for Community Supported Agriculture (CSA) programs serving the District of Columbia. These locations were compiled through Office of Planning research in consultation with the Metropolitan Washington Council of Governments (MWCOG). OP also tracks home delivery services, although these are not mappable; meal kit services are deliberately excluded.Fields include:CSA: Name of the CSA program.PickupAddress: Address of the pickup location. In some cases these are approximations, or the intersection is given (generally based on address given by CSA program operators).FarmCity: The city in which the primary farm supplying the CSA, or the CSA's base of operations, is located.FarmState: The state in which the primary farm supplying the CSA, or the CSA's base of operations, is located.Phone: Phone number of the CSA program operator.Web_Site: Web URL linking to description of the CSA program.Last updated in October 2017.",2018-03-19T16:14:41.000Z,2018-03-22T17:17:18.000Z,http://opendata.dc.gov/datasets/afea47d953ae4b7d89730b34bcd4367c_53,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/53,"-77.099766,38.843517,-76.926015,38.980729"
"City of Washington, DC","[u'DC', u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'feb2016', u'January 2009  June 2015', u'moving', u'moving violations', u'MPD', u'odtest', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'ppsa', u'transportation', u'violations', u'Vision Zero', u'vision zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/64e2710c9db049a68376abfb13ffef8e_5,Moving Violations Issued in June 2012,"Moving citation locations in the District of Columbia. The Vision Zerodata contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD)and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle'seTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO)geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2016-03-11T17:55:41.000Z,2018-03-13T13:45:31.000Z,http://opendata.dc.gov/datasets/64e2710c9db049a68376abfb13ffef8e_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2012/MapServer/5,"-77.1072,38.8174,-76.9133,38.9857"
"City of Washington, DC","[u'environment', u'DC', u'DC GIS', u'District of Columbia', u'Community', u'society', u'Garden', u'Washington', u'DC', u'planning', u'mar2018', u'food', u'market', u'grocery', u'agriculture', u'urban']",http://opendata.dc.gov/datasets/4a28f83e5d624bd6986b2b534a5d4dc9_55,Urban Agriculture Areas,"Represents urban agriculture sites in the District of Columbia. These are distinguished from community gardens in that they are generally not intended for the public to use the space for their own growing activities, and in that many have a commercial focus. Polygons were drawn by the Office of Planning based on ESRI satellite basemap imagery compared against the Urban Agriculture points layer. Note that, because many locations are small (or indoors) and could not be located through this satellite view, and because acreage as calculated by these polygons differs, sometimes significantly, from producers' self-reported acreage (indicating the presence of other, less visible growing space, or out-of-date satellite imagery), this layer should not be considered complete and should be used for internal purposes only. Fields include:Company: Company or organization in charge of the site.GrowingAddress: Address at which growing and food production operations take place.Status: Type of organization (for-profit or non-profit).Acreage: Number of acres under cultivation at site. In most cases, numbers are as they were self-reported by growers in mid-2016.Last updated in December 2017.",2018-03-19T16:39:12.000Z,2018-03-26T15:11:16.025Z,http://opendata.dc.gov/datasets/4a28f83e5d624bd6986b2b534a5d4dc9_55,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/55,"-77.06364,38.835963,-76.913789,38.972021"
