identifier,title,description,issued,landingPage,webService,spatial
http://maps-semcog.opendata.arcgis.com/datasets/f31cdc347adf439ebed77a8f47720d12_0,Watersheds,Created from USGS 7.5 minute Topographic Quadrangles. MIRIS digital base maps used as control reference. Identifies watershed boundaries and the direction of the water flow.,2018-08-21T12:02:15.000Z,http://maps-semcog.opendata.arcgis.com/datasets/f31cdc347adf439ebed77a8f47720d12_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Watersheds/FeatureServer/0,"-84.15825075860018,41.723765505781,-82.41863313440868,43.16879426529532",http://maps-semcog.opendata.arcgis.com/datasets/f31cdc347adf439ebed77a8f47720d12_0
http://maps-semcog.opendata.arcgis.com/datasets/9d6dfc0d0693455584711ffbfc7add4e_0,Land Use,There is no description available.,2018-08-16T18:14:36.000Z,http://maps-semcog.opendata.arcgis.com/datasets/9d6dfc0d0693455584711ffbfc7add4e_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Land_Use/FeatureServer/0,"-84.15810422630933,41.72354924377085,-82.41834691409117,43.16893798180273",http://maps-semcog.opendata.arcgis.com/datasets/9d6dfc0d0693455584711ffbfc7add4e_0
http://maps-semcog.opendata.arcgis.com/datasets/11941f347a5d40d39dcb4f7db57a6ead_0,Detroit People Mover Route,Detroit People Mover Route originally obtained from the Detroit Data Collaborative.,2018-10-02T15:42:57.000Z,http://maps-semcog.opendata.arcgis.com/datasets/11941f347a5d40d39dcb4f7db57a6ead_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Detroit_People_Mover_Route/FeatureServer/0,"-83.05279950183396,42.32456355143988,-83.03949452182151,42.33631714087456",http://maps-semcog.opendata.arcgis.com/datasets/11941f347a5d40d39dcb4f7db57a6ead_0
http://maps-semcog.opendata.arcgis.com/datasets/b5fe41b6f5384f6bacf83a746121796c_0,Buildings Oakland,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T11:55:42.000Z,http://maps-semcog.opendata.arcgis.com/datasets/b5fe41b6f5384f6bacf83a746121796c_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Oakland/FeatureServer/0,"-83.68930763167783,42.431649007435844,-83.08364904826583,42.88832763059977",http://maps-semcog.opendata.arcgis.com/datasets/b5fe41b6f5384f6bacf83a746121796c_0
http://maps-semcog.opendata.arcgis.com/datasets/2e0e6b2e1a944313a9766612746d27bf_0,2016 Crash Locations,"Mappable traffic crashes in Southeast Michigan, 2017.",2018-08-20T12:59:57.000Z,http://maps-semcog.opendata.arcgis.com/datasets/2e0e6b2e1a944313a9766612746d27bf_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Crash2016/FeatureServer/0,"-84.15280613524014,41.727095923774655,-82.42022046021067,43.16823829140646",http://maps-semcog.opendata.arcgis.com/datasets/2e0e6b2e1a944313a9766612746d27bf_0
http://maps-semcog.opendata.arcgis.com/datasets/df2a961b49de45029ce578497c73de47_0,2010 Traffic Analysis Zones,The 2010 Traffic Analysis Zones (TAZs) for Southeast Michigan were created using the Michigan Geographic Framework (MGF) Census geography.   Attribute data was obtained from the U.S. Census Bureau.,2018-08-21T13:24:43.000Z,http://maps-semcog.opendata.arcgis.com/datasets/df2a961b49de45029ce578497c73de47_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/2010_TAZ/FeatureServer/0,"-84.15818784419093,41.72355511910637,-82.41837165638904,43.168954305534115",http://maps-semcog.opendata.arcgis.com/datasets/df2a961b49de45029ce578497c73de47_0
http://maps-semcog.opendata.arcgis.com/datasets/9896245ca10e44b892fe613e28b54a68_0,Bicycle Network,"This data, built off of Michigan Geographic Framework-Version 12b, uses the road network to identify roadways with existing or planned bicycle and/or pedestrian facilities in Southeast Michigan. This data also adds new line work to the Michigan Geographic Framework to help identify shared use pathways that are not within road right-of-way (commonly referred to as trails).Furthermore it identifies existing and planned bike routes (local, county, regional, state, or national) and bicycle friendly roadways which may not have bicycle/pedestrian facilities or official hike-bike routes; but, due to a combination of low traffic volumes and low posted speed, are none-the-less more comfortable to travel on.",2018-08-16T17:40:41.000Z,http://maps-semcog.opendata.arcgis.com/datasets/9896245ca10e44b892fe613e28b54a68_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/BicycleNetwork/FeatureServer/0,"-84.15818753067889,41.723549450946344,-82.41837005199794,43.16886065842614",http://maps-semcog.opendata.arcgis.com/datasets/9896245ca10e44b892fe613e28b54a68_0
http://maps-semcog.opendata.arcgis.com/datasets/1ca6458345d345a0a49cf5620307ab24_0,2010 Census Block Groups,"2010 MGF Census Geography: 2010 Census polygons (tracts and block groups) extracted from version 17 of the Michigan Geographic Framework, but modified by SEMCOG to extend only to the region's shoreline.",2018-08-21T14:37:32.000Z,http://maps-semcog.opendata.arcgis.com/datasets/1ca6458345d345a0a49cf5620307ab24_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/2010CensusBlockGroups/FeatureServer/0,"-84.15818788102185,41.72354924377085,-82.41837165638904,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/1ca6458345d345a0a49cf5620307ab24_0
http://maps-semcog.opendata.arcgis.com/datasets/f530b4a8ae59443ba6b6f6733b89c6ed_0,Adjusted Census Urban Boundary,"2010 Adjusted Census Urban Area/Boundary (ACUA/ACUB): 2010 Adjusted Census Urban Area polygons extracted from version 17 of the Michigan Geographic Framework. Areas include Ann Arbor, MI; Chelsea, MI; Detroit, MI (part); Flint, MI (part); Goodrich, MI (part); Holly, MI; Milan, MI; Monroe, MI; Port Huron, MI (part); Richmond, MI; South Lyon--Howell, MI; and Toledo, OH--MI (part). The ACUB is the official urban/rural dividing line for transportation purposes.",2018-08-21T15:29:53.000Z,http://maps-semcog.opendata.arcgis.com/datasets/f530b4a8ae59443ba6b6f6733b89c6ed_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Adjusted_Census_Urban_Boundary/FeatureServer/0,"-84.0417046559586,41.724182029672995,-82.41604890591509,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/f530b4a8ae59443ba6b6f6733b89c6ed_0
http://maps-semcog.opendata.arcgis.com/datasets/0bbcec5257f6460187f5b2283710ab9f_0,Truck Routes,"This feature class contains Michigan Geographic Framework v.10 roads that are designed for heavy truck travel in Southeast Michigan. These roads are either all-season (higher weight limits during seasonal load limit periods) State roads, all-season County roads, or intermodal connectors. This feature class does not contain city roads. This feature class does not contain roads with heavy truck traffic that have seasonal load limits.",2018-08-21T18:40:00.000Z,http://maps-semcog.opendata.arcgis.com/datasets/0bbcec5257f6460187f5b2283710ab9f_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Truck_Routes/FeatureServer/0,"-84.14925301801708,41.724182029672995,-82.42418810771655,43.1688609951875",http://maps-semcog.opendata.arcgis.com/datasets/0bbcec5257f6460187f5b2283710ab9f_0
http://maps-semcog.opendata.arcgis.com/datasets/ee9ac3ce95874e438ffc931837d8fe67_0,Airports,"This layer contains information on airports in the Southeast Michigan region (Livingston County, Macomb County, Monroe County, Oakland County, St. Clair County, Washtenaw County, Wayne County) and surrounding area.",2018-09-11T19:26:38.000Z,http://maps-semcog.opendata.arcgis.com/datasets/ee9ac3ce95874e438ffc931837d8fe67_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Airport/FeatureServer/0,"-84.06504716841067,41.739909537422804,-82.52354929344581,43.1107754502022",http://maps-semcog.opendata.arcgis.com/datasets/ee9ac3ce95874e438ffc931837d8fe67_0
http://maps-semcog.opendata.arcgis.com/datasets/c158a016a081423c99219682b44f74c8_0,Buildings Detroit,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T00:24:29.000Z,http://maps-semcog.opendata.arcgis.com/datasets/c158a016a081423c99219682b44f74c8_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Detroit/FeatureServer/0,"-83.28756076703351,42.255681418291985,-82.91098553477838,42.450105913403604",http://maps-semcog.opendata.arcgis.com/datasets/c158a016a081423c99219682b44f74c8_0
http://maps-semcog.opendata.arcgis.com/datasets/16a63c75ebe447938f726ce5cad8578f_0,Buildings Washtenaw,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T12:23:50.000Z,http://maps-semcog.opendata.arcgis.com/datasets/16a63c75ebe447938f726ce5cad8578f_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Washtenaw/FeatureServer/0,"-84.13371342753142,42.07170522196543,-83.53980068027695,42.43489722097566",http://maps-semcog.opendata.arcgis.com/datasets/16a63c75ebe447938f726ce5cad8578f_0
http://maps-semcog.opendata.arcgis.com/datasets/44d8eaa255b24eeb8ff23373e7b76c64_0,CountyNoShore,"Cartography: Cartographic line features extracted from version 17 of the Michigan Geographic Framework, with the exception of the international boundary and the Lake Erie portion of the Michigan/Ohio boundary (which were carried over from previous versions of this feature class and/or manually edited).",2018-08-22T19:14:57.000Z,http://maps-semcog.opendata.arcgis.com/datasets/44d8eaa255b24eeb8ff23373e7b76c64_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/CountyNoShore/FeatureServer/0,"-84.15818788102185,41.72354924377085,-82.50316154028754,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/44d8eaa255b24eeb8ff23373e7b76c64_0
http://maps-semcog.opendata.arcgis.com/datasets/95c66238c5e447ea9709e91cdb9ca66b_0,Buildings Monroe,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T11:48:40.000Z,http://maps-semcog.opendata.arcgis.com/datasets/95c66238c5e447ea9709e91cdb9ca66b_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Monroe/FeatureServer/0,"-83.77343914928774,41.725305770838894,-83.19438968328087,42.09414339313573",http://maps-semcog.opendata.arcgis.com/datasets/95c66238c5e447ea9709e91cdb9ca66b_0
http://maps-semcog.opendata.arcgis.com/datasets/a36a9f67e8f64a16aee641ac5bf87d6c_0,Traffic Volume,"SEMCOG Annual Average Daily Traffic (AADT) for each federal-aid eligible road. AADT values are derived from traffic counts and may be observed, interpolated or default values.",2018-09-11T20:02:10.000Z,http://maps-semcog.opendata.arcgis.com/datasets/a36a9f67e8f64a16aee641ac5bf87d6c_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Traffic_Volume/FeatureServer/0,"-84.1534752678374,41.724182029672995,-82.42008834138858,43.1688609951875",http://maps-semcog.opendata.arcgis.com/datasets/a36a9f67e8f64a16aee641ac5bf87d6c_0
http://maps-semcog.opendata.arcgis.com/datasets/f4cd0b1cacb34338a0a2aa7d494c0f04_0,2000 Census Blocks,2000?Census?Blocks,2015-10-05T18:53:50.000Z,http://maps-semcog.opendata.arcgis.com/datasets/f4cd0b1cacb34338a0a2aa7d494c0f04_0,https://arcgisserver.semcog.org/arcgis/rest/services/OpenData/2000CensusBlocks/MapServer/0,"-84.161655,41.70893,-82.412548,43.183855",http://maps-semcog.opendata.arcgis.com/datasets/f4cd0b1cacb34338a0a2aa7d494c0f04_0
http://maps-semcog.opendata.arcgis.com/datasets/c4612a72d7854d948e103d139c27b662_0,2000 Census Block Groups,2000 Census Block Groups,2015-10-05T18:51:40.000Z,http://maps-semcog.opendata.arcgis.com/datasets/c4612a72d7854d948e103d139c27b662_0,https://arcgisserver.semcog.org/arcgis/rest/services/OpenData/2000CensusBlockGroup/MapServer/0,"-84.161655,41.70893,-82.412548,43.183855",http://maps-semcog.opendata.arcgis.com/datasets/c4612a72d7854d948e103d139c27b662_0
http://maps-semcog.opendata.arcgis.com/datasets/3755d2d08a2d413eba7a23f58293a110_0,Sewer Service Area 2005,"This feature layer depicts areas that area currently sewered, as well as, planned for sewered in the future.",2018-09-11T19:02:17.000Z,http://maps-semcog.opendata.arcgis.com/datasets/3755d2d08a2d413eba7a23f58293a110_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Sewer_Service_Area_2005/FeatureServer/0,"-84.13201753314081,41.72409941233734,-82.4183464811032,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/3755d2d08a2d413eba7a23f58293a110_0
http://maps-semcog.opendata.arcgis.com/datasets/389e35fb79e4467f8ce8d76edd4c1cf4_0,Pavement Condition,"The road condition data is collected annually from late Spring to late Fall using Roadsoft. The data is exported from Roadsoft, migrated to the MGF, then joined to historical data for the region.",2018-09-10T19:41:33.000Z,http://maps-semcog.opendata.arcgis.com/datasets/389e35fb79e4467f8ce8d76edd4c1cf4_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Pavement_Condition/FeatureServer/0,"-84.15818788102185,41.72354924377085,-82.41999431742273,43.1688609951875",http://maps-semcog.opendata.arcgis.com/datasets/389e35fb79e4467f8ce8d76edd4c1cf4_0
http://maps-semcog.opendata.arcgis.com/datasets/7585b473b79b489c938d1518f1b20cf3_0,Buildings Macomb,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T01:28:18.000Z,http://maps-semcog.opendata.arcgis.com/datasets/7585b473b79b489c938d1518f1b20cf3_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Macomb/FeatureServer/0,"-83.10283933816723,42.44748334027573,-82.70689814955857,42.89713314340103",http://maps-semcog.opendata.arcgis.com/datasets/7585b473b79b489c938d1518f1b20cf3_0
http://maps-semcog.opendata.arcgis.com/datasets/ef5a4149750a40329123cacec7c582c0_0,2010 Census Tracts,"2010 MGF Census Geography: 2010 Census polygons (tracts and block groups) extracted from version 17 of the Michigan Geographic Framework, but modified by SEMCOG to extend only to the region's shoreline.",2018-08-21T14:35:29.000Z,http://maps-semcog.opendata.arcgis.com/datasets/ef5a4149750a40329123cacec7c582c0_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/2010CensusTracts/FeatureServer/0,"-84.15818788102185,41.72354924377085,-82.41837165638904,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/ef5a4149750a40329123cacec7c582c0_0
http://maps-semcog.opendata.arcgis.com/datasets/fb182ae2a5b348ec89433b64b339453b_0,Buildings StClair,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T12:10:15.000Z,http://maps-semcog.opendata.arcgis.com/datasets/fb182ae2a5b348ec89433b64b339453b_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_StClair/FeatureServer/0,"-82.99585648893631,42.53714725440834,-82.41860432723415,43.1689900748993",http://maps-semcog.opendata.arcgis.com/datasets/fb182ae2a5b348ec89433b64b339453b_0
http://maps-semcog.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_42,MDOT Cargo Ports,"MDOT?s Cargo Ports layer includes location and in/outbound tonnage for each cargo port. The data is used for the state long range plan, freight planning, economic analysis studies, and for various requests from local agencies. Please see the?MDOT Metadata Form?for additional information.?Update Cycle: Data is upgraded about every 9 months and is subject to the Army Corp of Engineers (ACOE) data release.Data Quality: Cargo ports are contacted by MDOT for updates if they are not in the ACOE data.Coverage: This inventory contains all cargo port locations and tonnage except for tonnage from the cargo port in Brevort that does not report tonnage data.Contact: Jesse Gwilliams,?gwilliamsj@michigan.gov",2015-06-17T19:45:23.000Z,http://maps-semcog.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_42,http://gisago.mcgi.state.mi.us/arcgis/rest/services/MDOT/mdot_opendata/MapServer/42,"-89.633,41.8338,-82.0918,47.1772",http://maps-semcog.opendata.arcgis.com/datasets/a1924d4046834f3dbe9499d0e7df7b62_42
http://maps-semcog.opendata.arcgis.com/datasets/d7104c4af1134790b8c5c067079564a5_0,2015 Crash Locations,"Mappable traffic crashes in Southeast Michigan, 2017.",2018-08-20T13:04:12.000Z,http://maps-semcog.opendata.arcgis.com/datasets/d7104c4af1134790b8c5c067079564a5_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Crash2015/FeatureServer/0,"-84.14829592955718,41.72676666618278,-82.42030116126256,43.16885782543746",http://maps-semcog.opendata.arcgis.com/datasets/d7104c4af1134790b8c5c067079564a5_0
http://maps-semcog.opendata.arcgis.com/datasets/95b17abff5a64a9096639c24e59c5b88_0,Buildings Wayne,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T12:27:57.000Z,http://maps-semcog.opendata.arcgis.com/datasets/95b17abff5a64a9096639c24e59c5b88_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Wayne/FeatureServer/0,"-83.55111723671305,42.03896615160194,-82.87025526672119,42.451301906888666",http://maps-semcog.opendata.arcgis.com/datasets/95b17abff5a64a9096639c24e59c5b88_0
http://maps-semcog.opendata.arcgis.com/datasets/52580b51342e42058262a4f9cbcbbc3a_0,Community Boundaries,"Minor Civil Divisions (MCDs): Communities (cities, villages, and townships) extracted from version 17 of the Michigan Geographic Framework, but modified by SEMCOG to extend only to the region's shoreline.",2018-08-21T12:55:31.000Z,http://maps-semcog.opendata.arcgis.com/datasets/52580b51342e42058262a4f9cbcbbc3a_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/CommunityBoundary/FeatureServer/0,"-84.15818788102185,41.72354924377085,-82.41837165638904,43.1689594820855",http://maps-semcog.opendata.arcgis.com/datasets/52580b51342e42058262a4f9cbcbbc3a_0
http://maps-semcog.opendata.arcgis.com/datasets/b1d5fcffaede4a078fd5480c8f5b580a_0,2013 Crash Locations,"Mappable traffic crashes in Southeast Michigan, 2017.",2018-08-20T14:50:14.000Z,http://maps-semcog.opendata.arcgis.com/datasets/b1d5fcffaede4a078fd5480c8f5b580a_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Crash2013/FeatureServer/0,"-84.14887992971325,41.72594124335033,-82.42202034986673,43.16883236653312",http://maps-semcog.opendata.arcgis.com/datasets/b1d5fcffaede4a078fd5480c8f5b580a_0
http://maps-semcog.opendata.arcgis.com/datasets/8b6a47df85034ee09b31fae552cbe535_0,Buildings Livingston,"SEMCOG?s buildings data layer represents the digital footprint of each building in Southeast Michigan, as of April 2010, along with associated attributes of each building. The building footprints were originally compiled using heads-up digitizing of 2010 aerial photography, and then attributed with additional information on their location and physical characteristics using a variety of sources.",2018-08-20T00:38:56.000Z,http://maps-semcog.opendata.arcgis.com/datasets/8b6a47df85034ee09b31fae552cbe535_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Buildings_Livingston/FeatureServer/0,"-84.1569102745669,42.424010832476135,-83.66521416807242,42.782918266001246",http://maps-semcog.opendata.arcgis.com/datasets/8b6a47df85034ee09b31fae552cbe535_0
http://maps-semcog.opendata.arcgis.com/datasets/f9f99464b4cf4918855db914cec82e94_0,Park Attributes,"This data table can be joined to the Parks dataset available in SEMCOG's open data portal, using the NAME and PARK_NAME fields.? ",2018-07-31T15:36:48.000Z,http://maps-semcog.opendata.arcgis.com/datasets/f9f99464b4cf4918855db914cec82e94_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/ParkData/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://maps-semcog.opendata.arcgis.com/datasets/f9f99464b4cf4918855db914cec82e94_0
http://maps-semcog.opendata.arcgis.com/datasets/af41c161248b4048a0596ed460d25ef2_0,Detroit Neighborhoods,Detroit Neighborhoods,2018-08-23T14:58:59.000Z,http://maps-semcog.opendata.arcgis.com/datasets/af41c161248b4048a0596ed460d25ef2_0,https://services1.arcgis.com/xUx8EjNc6egUPYWh/arcgis/rest/services/Detroit_Neighborhoods/FeatureServer/0,"-83.28812873136349,42.25491276826069,-82.91050425068681,42.45038148079132",http://maps-semcog.opendata.arcgis.com/datasets/af41c161248b4048a0596ed460d25ef2_0
