identifier,title,description,issued,landingPage,webService,spatial
http://data-evanston.opendata.arcgis.com/datasets/541ac4d09fc54ed9b6f535b8495ec07b_9,Recycling collection days,City of Evanston Public Works picks up recycling on a four day cycle.,2016-10-31T21:59:20.000Z,http://data-evanston.opendata.arcgis.com/datasets/541ac4d09fc54ed9b6f535b8495ec07b_9,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/9,"-87.7329,42.0189,-87.6645,42.072",http://data-evanston.opendata.arcgis.com/datasets/541ac4d09fc54ed9b6f535b8495ec07b_9
http://data-evanston.opendata.arcgis.com/datasets/d9de609789c94f85b52c2b62b9a35f8e_3,Traffic circles,Traffic circles are a traffic calming device employed by the City of Evanston along with speed humps.,2016-11-08T16:13:42.000Z,http://data-evanston.opendata.arcgis.com/datasets/d9de609789c94f85b52c2b62b9a35f8e_3,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData4Transportation/MapServer/3,"-87.7071,42.0231,-87.6914,42.0465",http://data-evanston.opendata.arcgis.com/datasets/d9de609789c94f85b52c2b62b9a35f8e_3
http://data-evanston.opendata.arcgis.com/datasets/08649f065fa74232b7e95840951d5745_16,Census 2010 Tracts,The 18 tracts from the 2010 Census within the City of Evanston.,2017-04-24T21:08:17.000Z,http://data-evanston.opendata.arcgis.com/datasets/08649f065fa74232b7e95840951d5745_16,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/16,"-180.0,-90.0,180.0,90.0",http://data-evanston.opendata.arcgis.com/datasets/08649f065fa74232b7e95840951d5745_16
http://data-evanston.opendata.arcgis.com/datasets/85300857111b44838c930675e6a15b2d_3,Problem Solving Team (PST) beats,"As a part of the?Field Operations Division, the Problem Solving Team's 
(PST) uniformed officers provide motorized patrol along with highly 
visible foot and bike patrol in neighborhoods. PST officers serve as a 
community policing mechanism by making personal contacts with area 
residents and merchants as well as providing a broad spectrum of 
proactive and preventive community services (attending neighborhood 
meetings/block club development, security surveys, etc.).",2016-10-31T20:29:22.000Z,http://data-evanston.opendata.arcgis.com/datasets/85300857111b44838c930675e6a15b2d_3,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/3,"-87.7346,42.0184,-87.663,42.0727",http://data-evanston.opendata.arcgis.com/datasets/85300857111b44838c930675e6a15b2d_3
http://data-evanston.opendata.arcgis.com/datasets/b7645e67b4b24c689c86c725de38e66c_7,Overhead Bridges,Bridges over roadways in the City of Evanston along with clearance heights and height types.,2017-04-24T20:20:38.000Z,http://data-evanston.opendata.arcgis.com/datasets/b7645e67b4b24c689c86c725de38e66c_7,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData4Transportation/MapServer/7,"-87.7006,42.0194,-87.6728,42.0663",http://data-evanston.opendata.arcgis.com/datasets/b7645e67b4b24c689c86c725de38e66c_7
http://data-evanston.opendata.arcgis.com/datasets/e7cfb3c1fb9848a2996b4e62a924ae01_5,Buildings,"There are approximately 27,000 different structures in the City of Evanston ranging from buildings to garages to decks  patios to swimming pools. This layer consists of the footprints of the different sections of these structures. Large buildings with multiple levels are broken down into sections by number of stories.",2016-07-13T20:40:50.000Z,http://data-evanston.opendata.arcgis.com/datasets/e7cfb3c1fb9848a2996b4e62a924ae01_5,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/5,"-87.7329,42.0192,-87.6676,42.072",http://data-evanston.opendata.arcgis.com/datasets/e7cfb3c1fb9848a2996b4e62a924ae01_5
http://data-evanston.opendata.arcgis.com/datasets/5c93d52c04f540bfa7a7b514d18f2961_0,The City of Evanston,"The City of Evanston is approximately 7.8 square miles and bounded by Lake Michigan to the east, Chicago to the south, Skokie to the west, and Wilmette to the north.",2016-07-13T20:30:42.000Z,http://data-evanston.opendata.arcgis.com/datasets/5c93d52c04f540bfa7a7b514d18f2961_0,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/0,"-87.7329,42.0189,-87.6645,42.072",http://data-evanston.opendata.arcgis.com/datasets/5c93d52c04f540bfa7a7b514d18f2961_0
http://data-evanston.opendata.arcgis.com/datasets/d3dded16273a4c04afe5a2ff49e46eb1_10,Zoning overlay districts,"The Zoning Code is located in Title 6 of the Municipal City Code. The Zoning Code promotes the public health, safety, comfort, convenience, general welfare, objectives and policies of the comprehensive general plan. As adopted and amended by the Evanston City Council, the Zoning Code establishes and regulates buildings and building setbacks along streets, alleys, property lines, use of lot areas, parking and loading, and the areas of open space between and among surrounding buildings.",2017-04-21T22:07:36.000Z,http://data-evanston.opendata.arcgis.com/datasets/d3dded16273a4c04afe5a2ff49e46eb1_10,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/10,"-87.7303,42.0225,-87.6773,42.0691",http://data-evanston.opendata.arcgis.com/datasets/d3dded16273a4c04afe5a2ff49e46eb1_10
http://data-evanston.opendata.arcgis.com/datasets/3ecf7b73beff4021afe71f36dbe1f3ae_14,CDBG Target Area,"Each year, the City of Evanston receives approximately $2 million in federal Community Development Block Grant (CDBG) funds as an entitlement community of the U.S. Department of Housing and Urban Development (HUD). For more information see the City of Evanston's?web page?on the CDBG program.",2017-04-24T20:58:37.000Z,http://data-evanston.opendata.arcgis.com/datasets/3ecf7b73beff4021afe71f36dbe1f3ae_14,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/14,"-180.0,-90.0,180.0,90.0",http://data-evanston.opendata.arcgis.com/datasets/3ecf7b73beff4021afe71f36dbe1f3ae_14
http://data-evanston.opendata.arcgis.com/datasets/67f50563495242d1a8ac227e7e360089_2,Police patrol beats,Evanston Police Department divides the City of Evanston into eight patrol beats.,2016-10-31T20:23:40.000Z,http://data-evanston.opendata.arcgis.com/datasets/67f50563495242d1a8ac227e7e360089_2,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/2,"-87.7334,42.0184,-87.6642,42.0725",http://data-evanston.opendata.arcgis.com/datasets/67f50563495242d1a8ac227e7e360089_2
http://data-evanston.opendata.arcgis.com/datasets/6d0b7733d4ee475ca8028b876ba6e605_4,Addresses,"The City of Evanston has just over 17,000 primary site addresses. This data does not include sub-units such as apartments, condominiums, or suites.",2016-07-13T20:39:37.000Z,http://data-evanston.opendata.arcgis.com/datasets/6d0b7733d4ee475ca8028b876ba6e605_4,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/4,"-87.7327,42.0193,-87.6677,42.0719",http://data-evanston.opendata.arcgis.com/datasets/6d0b7733d4ee475ca8028b876ba6e605_4
http://data-evanston.opendata.arcgis.com/datasets/94c9dda3771d4d9392795944a42d215e_7,Beaches,"The City of Evanston maintains 6 beaches along the beautiful shore of Lake Michigan, one of which is dedicated for use by dogs.",2016-07-14T16:36:11.000Z,http://data-evanston.opendata.arcgis.com/datasets/94c9dda3771d4d9392795944a42d215e_7,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/7,"-87.6761,42.0267,-87.6663,42.0659",http://data-evanston.opendata.arcgis.com/datasets/94c9dda3771d4d9392795944a42d215e_7
http://data-evanston.opendata.arcgis.com/datasets/93026d7b66ed44028c768ee06353b789_1,Water bodies,"This layer shows bodies of water in and around the City of Evanston. The chief among these is Lake Michigan to the east with 4.25 miles of shoreline. The data also includes 3 miles of the North Shore Channel, the 14.2 acre Northwestern Lagoon, and various other ponds.",2016-07-13T20:33:53.000Z,http://data-evanston.opendata.arcgis.com/datasets/93026d7b66ed44028c768ee06353b789_1,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/1,"-87.7292,42.0229,-87.662,42.072",http://data-evanston.opendata.arcgis.com/datasets/93026d7b66ed44028c768ee06353b789_1
http://data-evanston.opendata.arcgis.com/datasets/92e0d59269b5434b90b42dde44dfe685_0,Streets and alleys,"The City of Evanston has just over 1 square mile of street and alleys covering its surface which comes to about 13.5% of total land area. This layer shows the areas covered by streets and alleys, both paved and unpaved.",2016-11-08T15:04:26.000Z,http://data-evanston.opendata.arcgis.com/datasets/92e0d59269b5434b90b42dde44dfe685_0,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData3Planimetric/MapServer/0,"-87.7329,42.0188,-87.6647,42.0721",http://data-evanston.opendata.arcgis.com/datasets/92e0d59269b5434b90b42dde44dfe685_0
http://data-evanston.opendata.arcgis.com/datasets/134b8c9bcf0d497bb3608f479b81b0b6_15,Census 2010 Block Groups,Block groups from the 2010 Census.,2017-04-24T21:05:00.000Z,http://data-evanston.opendata.arcgis.com/datasets/134b8c9bcf0d497bb3608f479b81b0b6_15,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/15,"-180.0,-90.0,180.0,90.0",http://data-evanston.opendata.arcgis.com/datasets/134b8c9bcf0d497bb3608f479b81b0b6_15
http://data-evanston.opendata.arcgis.com/datasets/0260827579fa42d5b61357fde4800ae7_2,Driveways,This layer shows driveway edges within the City of Evanston.,2016-11-08T15:31:11.000Z,http://data-evanston.opendata.arcgis.com/datasets/0260827579fa42d5b61357fde4800ae7_2,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData3Planimetric/MapServer/2,"-87.7329,42.019,-87.6658,42.072",http://data-evanston.opendata.arcgis.com/datasets/0260827579fa42d5b61357fde4800ae7_2
http://data-evanston.opendata.arcgis.com/datasets/845a3acb3dc0442a80b219691889f992_8,Trees,"The City of Evanston has inventoried and maintains over 34,000 trees located on City property and in the parkways.

The data provided on trees located within the City of
Evanston was collected in 2014.? Maintenance and tree preservation efforts
are an ongoing part of the City operations, thus the data contained herein does
not represent current figures.",2016-12-06T21:31:29.000Z,http://data-evanston.opendata.arcgis.com/datasets/845a3acb3dc0442a80b219691889f992_8,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/8,"-87.7328,42.0191,-87.6646,42.072",http://data-evanston.opendata.arcgis.com/datasets/845a3acb3dc0442a80b219691889f992_8
http://data-evanston.opendata.arcgis.com/datasets/f80ecc7e97a941d7b4a433767a46598e_6,Temporary school one-way streets,The City of Evanston designates some streets around schools as temporary one-ways at certain times to facilitate safer pick-ups and drop-offs.,2016-11-08T16:39:48.000Z,http://data-evanston.opendata.arcgis.com/datasets/f80ecc7e97a941d7b4a433767a46598e_6,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData4Transportation/MapServer/6,"-87.7277,42.0194,-87.6681,42.069",http://data-evanston.opendata.arcgis.com/datasets/f80ecc7e97a941d7b4a433767a46598e_6
http://data-evanston.opendata.arcgis.com/datasets/0126bcc9076d48538c4db9142db8b51e_4,Traffic signal intersections,The City of Evanston has just under 120 intersections controlled by traffic signals.,2016-11-08T16:26:32.000Z,http://data-evanston.opendata.arcgis.com/datasets/0126bcc9076d48538c4db9142db8b51e_4,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData4Transportation/MapServer/4,"-87.7317,42.0189,-87.6702,42.0692",http://data-evanston.opendata.arcgis.com/datasets/0126bcc9076d48538c4db9142db8b51e_4
http://data-evanston.opendata.arcgis.com/datasets/84e6b9c6e36a426bb4dd8e9b2cfce5e6_12,TOD area parcels,"A Transit Oriented Development (TOD) area is a development pattern created around a transit station that is characterized by higher density, mixed uses, pedestrian environment, reduced parking, and a direct and convenient access to the transit station. The initial boundaries and zones of each TOD area are described in Appendix A to Ordinance 60-O-15.",2017-04-21T21:57:52.000Z,http://data-evanston.opendata.arcgis.com/datasets/84e6b9c6e36a426bb4dd8e9b2cfce5e6_12,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/12,"-87.7329,42.0189,-87.6646,42.072",http://data-evanston.opendata.arcgis.com/datasets/84e6b9c6e36a426bb4dd8e9b2cfce5e6_12
http://data-evanston.opendata.arcgis.com/datasets/a2181e20e2e5402abe71d1175897b439_6,Tax Increment Financing (TIF) districts,"The City of Evanston has designated certain areas of the city as Tax Increment Financing, or TIF, districts. TIF Districts are established in compliance with State of Illinois 
statutes. The mechanism is designed to assist financially desirable 
developments that but for the financial assistance would not be able to 
achieve.",2016-10-31T21:33:20.000Z,http://data-evanston.opendata.arcgis.com/datasets/a2181e20e2e5402abe71d1175897b439_6,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/6,"-87.7091,42.0191,-87.6732,42.056",http://data-evanston.opendata.arcgis.com/datasets/a2181e20e2e5402abe71d1175897b439_6
http://data-evanston.opendata.arcgis.com/datasets/695ee46f8a31462d8d5c49afbe716e17_7,Special Service Areas (SSAs),"A Special Service Area (SSA) is defined by Illinois State Statute as a 
contiguous area within a municipality or county in which special 
services are provided in addition to those services provided generally 
throughout the municipality or county. Special services include things 
like landscaping, advertising, public art, and extra garbage 
collections. The special services are paid from revenues collected from 
taxes levied or imposed upon property within that area.",2016-10-31T21:40:01.000Z,http://data-evanston.opendata.arcgis.com/datasets/695ee46f8a31462d8d5c49afbe716e17_7,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/7,"-87.6884,42.0295,-87.6775,42.0523",http://data-evanston.opendata.arcgis.com/datasets/695ee46f8a31462d8d5c49afbe716e17_7
http://data-evanston.opendata.arcgis.com/datasets/b36769fafbf744248f3bdbd1f50b9551_1,Sidewalks,This layer shows the edges of paved sidewalks throughout the City of Evanston.,2016-11-08T15:24:27.000Z,http://data-evanston.opendata.arcgis.com/datasets/b36769fafbf744248f3bdbd1f50b9551_1,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData3Planimetric/MapServer/1,"-87.7329,42.0188,-87.6647,42.072",http://data-evanston.opendata.arcgis.com/datasets/b36769fafbf744248f3bdbd1f50b9551_1
http://data-evanston.opendata.arcgis.com/datasets/4ae13473454b439da5a82f863efc0096_17,City Property,"City of Evanston tax parcels with PIN, landuse, and a link to the Cook County Property Tax Portal.",2017-06-09T21:32:23.000Z,http://data-evanston.opendata.arcgis.com/datasets/4ae13473454b439da5a82f863efc0096_17,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/17,"-87.7313,42.0189,-87.6666,42.0692",http://data-evanston.opendata.arcgis.com/datasets/4ae13473454b439da5a82f863efc0096_17
http://data-evanston.opendata.arcgis.com/datasets/4ccfb697e22542578194ac0efaa09112_2,Street centerlines,"The City of Evanston has approximately 147 miles of street centerlines within its borders. These centerlines are coded with address ranges for use in geocoding and also includes honorary street names, speed limits, and ownership data. McCormick Blvd, while in Skokie, is included with this data as it serves as an important N-S thoroughfare.",2016-07-13T20:36:09.000Z,http://data-evanston.opendata.arcgis.com/datasets/4ccfb697e22542578194ac0efaa09112_2,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/2,"-87.7329,42.0188,-87.6648,42.072",http://data-evanston.opendata.arcgis.com/datasets/4ccfb697e22542578194ac0efaa09112_2
http://data-evanston.opendata.arcgis.com/datasets/43ce1fe17d3745f3adbdbf39f6aac20f_2,Speed humps,Speed humps are a traffic calming device employed by the City of Evanston along with traffic circles.,2016-11-08T16:06:30.000Z,http://data-evanston.opendata.arcgis.com/datasets/43ce1fe17d3745f3adbdbf39f6aac20f_2,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData4Transportation/MapServer/2,"-87.7318,42.0197,-87.6724,42.0674",http://data-evanston.opendata.arcgis.com/datasets/43ce1fe17d3745f3adbdbf39f6aac20f_2
http://data-evanston.opendata.arcgis.com/datasets/d638981fff6d402db87d2f825f498919_6,Parks,"The City of Evanston maintains 76 of its own parks spread over 
273 acres. This parks layer also includes 10 Ridgeville Park District 
parks, 2 Lighthouse Park District Parks, 1 Cook County Forest Preserve 
(Perkins Woods) and the portion of the Canal Shores Golf Course within 
the City of Evanston as well as 2 parks just 
over the city's western boundary which we jointly operate with the 
Village of Skokie.
      .",2016-07-14T16:16:34.000Z,http://data-evanston.opendata.arcgis.com/datasets/d638981fff6d402db87d2f825f498919_6,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData/MapServer/6,"-87.7287,42.0207,-87.6644,42.0698",http://data-evanston.opendata.arcgis.com/datasets/d638981fff6d402db87d2f825f498919_6
http://data-evanston.opendata.arcgis.com/datasets/ce546d99bb074a4e821e407c18db4cf3_4,Local historic districts,"The City of Evanston's local historic districts consist of the Northeast, Ridge, and Lakeshore historic districts.",2016-10-31T20:54:48.000Z,http://data-evanston.opendata.arcgis.com/datasets/ce546d99bb074a4e821e407c18db4cf3_4,https://maps.cityofevanston.org/arcgis/rest/services/OpenData/ArcGISOpenData2Administrative/MapServer/4,"-87.6946,42.0272,-87.6675,42.0708",http://data-evanston.opendata.arcgis.com/datasets/ce546d99bb074a4e821e407c18db4cf3_4
