identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'Morgan', u'County', u'GEOhioContacts']",http://ogrip-geohio.opendata.arcgis.com/datasets/15d30678d5d04c0f86c102adf6d3a452,Morgan County Contact Information,Click link above for contact information.?,2016-01-07T16:15:30.000Z,2016-01-07T16:15:57.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/15d30678d5d04c0f86c102adf6d3a452,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=39,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Transfer', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/ca74ec582c5d4c9293f8be6e08ba56fd_0,Parcel Transfer Update 11-04-2018,"This dataset contains parcel transfers in Stark County, Ohio between 10/25/2018 and 11/01/2018. Information about former owner and city, village, or township are also included.",2018-11-04T09:23:46.000Z,2018-11-04T09:23:56.303Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ca74ec582c5d4c9293f8be6e08ba56fd_0,https://opendata.arcgis.com/datasets/ca74ec582c5d4c9293f8be6e08ba56fd_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Transfer', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/9dabfb2756fe427ca9730da06328560b_0,Parcel Transfer Update 11-18-2018,"This dataset contains parcel transfers in Stark County, Ohio between 11/08/2018 and 11/15/2018. Information about former owner and city, village, or township are also included.",2018-11-18T09:22:53.000Z,2018-11-18T09:23:05.752Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9dabfb2756fe427ca9730da06328560b_0,https://opendata.arcgis.com/datasets/9dabfb2756fe427ca9730da06328560b_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Analysis Result', u'Find Existing Locations', u'USA Census BlockGroup Areas']",http://ogrip-geohio.opendata.arcgis.com/datasets/80559e1c8c724184ba9f38d608b936fe_0,USA Census BlockGroup Areas within 25 miles of Ohio,Feature layer generated from running the Find Existing Locations solutions for  USA Census BlockGroup Areas.Expression  USA Census BlockGroup Areas within a distance of 25 Miles from COUNTY ,2018-07-03T20:46:06.000Z,2018-12-03T20:42:25.356Z,http://ogrip-geohio.opendata.arcgis.com/datasets/80559e1c8c724184ba9f38d608b936fe_0,https://services6.arcgis.com/zxOMWqh0yAD6mMsJ/arcgis/rest/services/USA_Census_BlockGroup_Areas_within_25_miles_of_Ohio/FeatureServer/0,"-85.3684490487081,39.23256501188621,-79.87482805853631,42.09397407715363",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Transfer', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/25b51329b4dd4700be76cdf6493c1f89_0,Parcel Transfer Update 11-11-2018,"This dataset contains parcel transfers in Stark County, Ohio between 11/01/2018 and 11/08/2018. Information about former owner and city, village, or township are also included.",2018-11-11T09:23:00.000Z,2018-11-11T09:23:18.641Z,http://ogrip-geohio.opendata.arcgis.com/datasets/25b51329b4dd4700be76cdf6493c1f89_0,https://opendata.arcgis.com/datasets/25b51329b4dd4700be76cdf6493c1f89_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Split', u'Combine', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/92e3d7e03ddb4254a92605acf258b12b_0,Parcel Split-Combine Update 11-18-2018,"This dataset contains parcel splits/combines in Stark County, Ohio between 11/08/2018 and 11/15/2018. Information about old and new parcel number and city, village, or township are also included.",2018-11-18T09:22:49.000Z,2018-11-18T09:23:00.521Z,http://ogrip-geohio.opendata.arcgis.com/datasets/92e3d7e03ddb4254a92605acf258b12b_0,https://opendata.arcgis.com/datasets/92e3d7e03ddb4254a92605acf258b12b_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Miami', u'County', u'GEOhioContacts']",http://ogrip-geohio.opendata.arcgis.com/datasets/9682675ab49e492cbbc9cfd2cf26c8cd,Miami County Contact Information,Click link above for contact information.?,2016-01-07T16:13:14.000Z,2016-01-07T16:13:42.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9682675ab49e492cbbc9cfd2cf26c8cd,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=70,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Transfer', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/7ef0851f516a4527bfc1724672b4241f_0,Parcel Transfer Update 11-25-2018,"This dataset contains parcel transfers in Stark County, Ohio between 11/15/2018 and 11/22/2018. Information about former owner and city, village, or township are also included.",2018-11-25T09:22:43.000Z,2018-11-25T09:22:57.256Z,http://ogrip-geohio.opendata.arcgis.com/datasets/7ef0851f516a4527bfc1724672b4241f_0,https://opendata.arcgis.com/datasets/7ef0851f516a4527bfc1724672b4241f_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Medina', u'GEOhioContacts', u'County']",http://ogrip-geohio.opendata.arcgis.com/datasets/4802186562d640a69aa6325c46883c42,Medina County Contact Information,Click link above for contact information.?,2016-01-07T16:11:25.000Z,2016-01-07T16:12:17.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/4802186562d640a69aa6325c46883c42,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=51,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Split', u'Combine', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/b5336e77e8eb4a328105b648d7afb25f_0,Parcel Split-Combine Update 11-11-2018,"This dataset contains parcel splits/combines in Stark County, Ohio between 11/01/2018 and 11/08/2018. Information about old and new parcel number and city, village, or township are also included.",2018-11-11T09:22:56.000Z,2018-11-11T09:23:08.208Z,http://ogrip-geohio.opendata.arcgis.com/datasets/b5336e77e8eb4a328105b648d7afb25f_0,https://opendata.arcgis.com/datasets/b5336e77e8eb4a328105b648d7afb25f_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
