identifier,title,description,issued,modified,landingPage,webService,spatial
"Oakland County, Michigan","[u'ortho', u'imagery']",http://accessoakland.oakgov.com/datasets/b48018feac6940449ed4a582240ae795,OC Ortho TC2010 Basemap,There is no description available.,2013-08-09T19:12:24.000Z,2014-10-09T15:08:13.000Z,http://accessoakland.oakgov.com/datasets/b48018feac6940449ed4a582240ae795,https://www.arcgis.com/home/webmap/viewer.html?webmap=b48018feac6940449ed4a582240ae795,"-84.0177,42.4021,-82.8697,42.9765",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'imagery', u'2014']",http://accessoakland.oakgov.com/datasets/c649cf76300b4615b15e7e41d116c876,OC Ortho TC2014 Basemap,There is no description available.,2015-12-09T18:53:03.000Z,2015-12-09T19:30:43.000Z,http://accessoakland.oakgov.com/datasets/c649cf76300b4615b15e7e41d116c876,https://www.arcgis.com/home/webmap/viewer.html?webmap=c649cf76300b4615b15e7e41d116c876,"-83.9599,42.4041,-82.6622,42.9824",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'1974 imagery', u'Basemap service']",http://accessoakland.oakgov.com/datasets/aa7a67ae097d4742bd354c4c744c4870,OC Ortho BW1974 Basemap,There is no description available.,2014-02-04T19:15:04.000Z,2014-10-09T15:01:42.000Z,http://accessoakland.oakgov.com/datasets/aa7a67ae097d4742bd354c4c744c4870,https://www.arcgis.com/home/webmap/viewer.html?webmap=aa7a67ae097d4742bd354c4c744c4870,"-83.9463,42.4048,-82.8441,42.908",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'1997 Imagery', u'Basemap service']",http://accessoakland.oakgov.com/datasets/4c98be5a534344598318c6747b590908,OC Ortho BW1997 Basemap,There is no description available.,2014-02-04T19:16:22.000Z,2014-10-09T15:03:16.000Z,http://accessoakland.oakgov.com/datasets/4c98be5a534344598318c6747b590908,https://www.arcgis.com/home/webmap/viewer.html?webmap=4c98be5a534344598318c6747b590908,"-83.7556,42.5674,-83.1692,42.8545",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'2000 CIR imagery', u'Basemap service']",http://accessoakland.oakgov.com/datasets/f4ed686c932547749dd65ba4c022a103,OC Ortho CIR2000 Basemap,There is no description available.,2014-02-04T19:35:04.000Z,2018-12-17T17:58:18.780Z,http://accessoakland.oakgov.com/datasets/f4ed686c932547749dd65ba4c022a103,https://www.arcgis.com/home/webmap/viewer.html?webmap=f4ed686c932547749dd65ba4c022a103,"-83.9463,42.4048,-82.8441,42.908",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan",[u'imagery'],http://accessoakland.oakgov.com/datasets/79ee9f627dd747f59372d2c730537abd,OC Ortho TC2012 Basemap,There is no description available.,2013-08-09T18:57:06.000Z,2015-03-06T19:54:37.000Z,http://accessoakland.oakgov.com/datasets/79ee9f627dd747f59372d2c730537abd,https://www.arcgis.com/home/webmap/viewer.html?webmap=79ee9f627dd747f59372d2c730537abd,"-83.9232,42.4384,-82.9619,42.934",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'2002 true color imagery', u'Basemap service']",http://accessoakland.oakgov.com/datasets/d2b38398cf9a4272936424d5820d618e,OC Ortho TC2002 Basemap,There is no description available.,2014-02-04T19:36:17.000Z,2018-12-17T17:58:20.671Z,http://accessoakland.oakgov.com/datasets/d2b38398cf9a4272936424d5820d618e,https://www.arcgis.com/home/webmap/viewer.html?webmap=d2b38398cf9a4272936424d5820d618e,"-84.208,41.9298,-82.0071,42.9414",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
"Oakland County, Michigan","[u'2000 Imagery', u'Basemap service']",http://accessoakland.oakgov.com/datasets/322c40ae07c5451f82172efb5ae0ec51,OC Ortho BW2000 Basemap,There is no description available.,2014-02-04T19:17:29.000Z,2014-10-09T15:03:45.000Z,http://accessoakland.oakgov.com/datasets/322c40ae07c5451f82172efb5ae0ec51,https://www.arcgis.com/home/webmap/viewer.html?webmap=322c40ae07c5451f82172efb5ae0ec51,"-83.9463,42.4048,-82.8441,42.908",06b-125,Michigan State,Counties Geospatial Data,"{u'name': u'Oakland County, Michigan'}","Oakland County, Michigan, United States|Michigan, United States"
identifier,title,description,issued,modified,landingPage,webService,spatial
City of South Bend,"[u'public safety', u'police']",http://data-southbend.opendata.arcgis.com/datasets/2636929ba1b945b28965af3762da4af2_1,Part I Crimes Annual Totals,"*Note that the agency reporting definition of rape changed in 2013, so figures before and after the change may not be comparable.",2018-11-09T21:40:50.000Z,2018-11-09T21:53:02.000Z,http://data-southbend.opendata.arcgis.com/datasets/2636929ba1b945b28965af3762da4af2_1,https://gis.southbendin.gov/arcgis/rest/services/OpenData/Part_I_Crimes_Annual_Totals/MapServer/1,"-180.0,-90.0,180.0,90.0",09c-01,Purdue,Municipalities Geospatial Data,{u'name': u'City of South Bend'},"South Bend, Indiana, United States|Ohio, United States"
identifier,title,description,issued,modified,landingPage,webService,spatial
Map Portal,"[u'Cadastral', u'Parcels']",http://openramsey-ramseygis.opendata.arcgis.com/datasets/3115ff609037465796604556843420be_33,Parcels,"Attributed Parcel Polygons have boundaries that represent property descriptions (legal descriptions) and land ownership. The attribute fields are based on ones provided in Ramsey County Users Group shapefiles, ParPts and OnLineCore, and MetroGIS Parcel Datasets. These fields are populated from a compilation of records and information from various state, county and city offices, and other sources. This data is joined to Ramsey Countys Parcel data using a property identification number (PIN) which is assigned to both polygons and points and is the primary link to county tax and assessment data.?In 1986, parcels were digitized from hand drawn 1:2400 half and 1:1200 quarter section maps. In 1995, the parcel data layer was converted to ArcINFO format and held in the ArcStorm data base. Parcels were converted in 2005 to an ESRI ArcGIS GeoDatabase. In 2013, Attributes, which were previously joined only to Parcel Points, were added to Parcel Polygons.?Parcel Points are used to represent the one-to-many relationship that Common Interest Communities (CIC), Apartment Ownerships or Condominiums, as well as Manufactured Homes and Apartment Units have with the Parcel Polygons. Polygons associated with CICs, Apartment Ownerships and Condominiums use the smallest Parcel Point PIN as their PIN and have attribute data limited information that is not unit specific (e.g., tax payer name and address information, tax and estimated market values are omitted). There are a few cases where polygons exist but there is no associated point, these include common areas associated with a CIC, parks or water; no official PIN exists for these polygons and there is no attribute data.",2014-12-01T18:34:09.000Z,2018-12-20T06:03:52.145Z,http://openramsey-ramseygis.opendata.arcgis.com/datasets/3115ff609037465796604556843420be_33,https://maps.co.ramsey.mn.us/arcgis/rest/services/MapRamsey/MapRamseyOperationalLayersAll/MapServer/33,"-93.2284,44.8873,-92.9827,45.1245",05b-123,Minnesota,Counties Geospatial Data,{u'name': u'Map Portal'},"Ramsey County, Minnesota, United States|Minnesota, United States"
identifier,title,description,issued,modified,landingPage,webService,spatial
City of Indianapolis and Marion County - IndyGIS,"[u'OAP', u'Audit', u'Audit Reports', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/8f92303d977d48a984cf56eac69d0213,2012 Audit Reports,The Office of Audit and Performance evaluates City-County operations to promote accountability and high performing government for the citizens of Indianapolis-Marion County.,2018-12-11T15:36:24.000Z,2018-12-11T18:15:36.990Z,http://data1-indygis.opendata.arcgis.com/datasets/8f92303d977d48a984cf56eac69d0213,https://xmaps.indy.gov/ODP/Download/OAP/AuditReports/2012 Audit Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Bid Results', u'Bids', u'Bids and Quotes', u'OFM', u'Nonspatial']",http://data1-indygis.opendata.arcgis.com/datasets/d65c3da0b21246cc927036f251b791b2,2017 Bid Results,"The bid tabulations listed below reflect grand totals only of the valid bids received. They may not reflect any added or deducted alternatives. Evaluations will be made by the project manager or his representative for correct price extensions, meeting specifications, etc. Once those specifications are completed, the department?s governing board or commission will award the bid to the lowest, responsive, responsible bidder meeting the bid?s specifications. The bids listed may only be the top three responsive bids. Please click on the bid number below to review the results from that particular bid.",2018-12-04T15:36:09.000Z,2018-12-04T15:37:43.716Z,http://data1-indygis.opendata.arcgis.com/datasets/d65c3da0b21246cc927036f251b791b2,https://xmaps.indy.gov/ODP/Download/OFM/BidResults/2017 Bid Results.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'DiscloseIndy', u'bud', u'Adopted Budget']",http://data1-indygis.opendata.arcgis.com/datasets/388ebd4ebd274e439a15139f0da0acfd,2014 Adopted Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:46:43.000Z,2018-12-11T20:17:12.105Z,http://data1-indygis.opendata.arcgis.com/datasets/388ebd4ebd274e439a15139f0da0acfd,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Adopted/2014 Adopted Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Budget', u'Adopted Budget', u'OFM', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/1e30023714e646589414125e6e53d1c3,2018 Adopted Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:52:49.000Z,2018-12-11T20:16:50.789Z,http://data1-indygis.opendata.arcgis.com/datasets/1e30023714e646589414125e6e53d1c3,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Adopted/2018 Adopted Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/1063fae0dbc847a282590284d9eee998,2006 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:23:18.000Z,2018-12-11T20:17:39.841Z,http://data1-indygis.opendata.arcgis.com/datasets/1063fae0dbc847a282590284d9eee998,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2006 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Indy Election Results', u'Marion County Election Results', u'2016 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/69fc0ba63cac48818db71fc564400efb,2016 Primary Election Results,"2016 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-11-15T21:44:39.000Z,2018-11-16T19:25:40.969Z,http://data1-indygis.opendata.arcgis.com/datasets/69fc0ba63cac48818db71fc564400efb,https://xmaps.indy.gov/ODP/Download/Elections/2016PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'2011 Election Results', u'Political', u'Indy Election Results']",http://data1-indygis.opendata.arcgis.com/datasets/79aca30b70004f0eb232ab8766e4b342,2011 Primary Election Results,"2011 General Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-11-15T20:46:48.000Z,2018-11-16T19:25:39.528Z,http://data1-indygis.opendata.arcgis.com/datasets/79aca30b70004f0eb232ab8766e4b342,https://xmaps.indy.gov/ODP/Download/Elections/2011PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Marion County Election Results', u'Indy Election Results', u'2012 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/fe6170d7e1234f44921129c66c2565f7,2012 Primary Election Results,"2012 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-11-15T21:07:48.000Z,2018-11-16T19:25:41.720Z,http://data1-indygis.opendata.arcgis.com/datasets/fe6170d7e1234f44921129c66c2565f7,https://xmaps.indy.gov/ODP/Download/Elections/2012PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results Archive', u'Election Results', u'Marion County Election Results', u'Indy Election Results', u'2014 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/d30059d443724825a1f3f481f7d140dc,2014 Primary Election Results,"2014 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-11-15T21:22:14.000Z,2018-11-16T19:25:39.833Z,http://data1-indygis.opendata.arcgis.com/datasets/d30059d443724825a1f3f481f7d140dc,https://xmaps.indy.gov/ODP/Download/Elections/2014PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'DMD', u'Neighborhood Investment Analysis', u'Market Value Analysis', u'Zoning', u'Planning', u'Building Blocks']",http://data1-indygis.opendata.arcgis.com/datasets/3979013db55f43f2927e2240468fd442_11,Neighborhood Investment Analysis,DMD Neighborhood Investment Analysis or Market Value Analysis (MVA). Data projection: NAD 1983 StatePlane Indiana East FIPS 1301 (US Feet),2018-11-30T18:41:32.000Z,2018-12-06T19:37:41.000Z,http://data1-indygis.opendata.arcgis.com/datasets/3979013db55f43f2927e2240468fd442_11,http://xmaps.indy.gov/arcgis/rest/services/OpenData/OpenData_PlanningZoning/MapServer/11,"-86.3292,39.6322,-85.9362,39.9278",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/3561e984075f47ec9509e5d8f1c13635,2012 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:31:00.000Z,2018-12-11T20:17:12.200Z,http://data1-indygis.opendata.arcgis.com/datasets/3561e984075f47ec9509e5d8f1c13635,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2012 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OAP', u'Audit', u'Audit Reports', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/8834b9840ddd4dcf975d81b84ea6334d,2017 Audit Reports,The Office of Audit and Performance evaluates City-County operations to promote accountability and high performing government for the citizens of Indianapolis-Marion County.,2018-12-11T15:43:44.000Z,2018-12-11T18:15:35.841Z,http://data1-indygis.opendata.arcgis.com/datasets/8834b9840ddd4dcf975d81b84ea6334d,https://xmaps.indy.gov/ODP/Download/OAP/AuditReports/2017 Audit Reports.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'DiscloseIndy', u'Budget', u'Monthly Budget Tracking']",http://data1-indygis.opendata.arcgis.com/datasets/fb6c471db2db4dc6a9ce408516c9b525,2017 Monthly Budget Tracking - Jan-Nov,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T20:04:15.000Z,2018-12-11T20:16:50.539Z,http://data1-indygis.opendata.arcgis.com/datasets/fb6c471db2db4dc6a9ce408516c9b525,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Monthly/2017 Monthly Budget Tracking - Jan-Nov.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Precinct Maps', u'Current Precinct Maps', u'Warren Township', u'Maps']",http://data1-indygis.opendata.arcgis.com/datasets/5e1f19f460304360885330a37199ca85,Warren Township Precinct Maps,Map includes streets labeled over thematically displayed precincts. Map shows overlap with surrounding precincts and townships in pdf and zipped format.,2018-12-18T15:18:31.000Z,2018-12-18T15:35:15.000Z,http://data1-indygis.opendata.arcgis.com/datasets/5e1f19f460304360885330a37199ca85,https://xmaps.indy.gov/ODP/Download/MapLibrary/Warren Township.zip,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'Election Results', u'Election Results Archive', u'Indy Election Results', u'Marion County Election Results', u'2015 Election Results', u'Political']",http://data1-indygis.opendata.arcgis.com/datasets/8048809fe09740bfa7d54a46d5f96755,2015 Primary Election Results,"2015 Primary Election Results

Contest and precinct results are presented here in an
     Excel document. Marion County reduced its number of precincts from 917
     to 590 in December 2007. Therefore, the precinct results for those
     elections occurring after December 2007 are not comparable with those
     elections?occurring before December 2007. Marion County increased the number of precincts from
     590 to 600 in December 2011. Therefore, the precinct results for those
     elections occurring after December 2011 are not comparable with those
     election occurring between December 2007 through December 2011.",2018-11-15T21:32:06.000Z,2018-11-16T19:25:40.207Z,http://data1-indygis.opendata.arcgis.com/datasets/8048809fe09740bfa7d54a46d5f96755,https://xmaps.indy.gov/ODP/Download/Elections/2015PrimaryElectionResults.xls,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
City of Indianapolis and Marion County - IndyGIS,"[u'OFM', u'Budget', u'Proposed Budget', u'DiscloseIndy']",http://data1-indygis.opendata.arcgis.com/datasets/0f50d45009974702b4b8a8e0ad60d4d3,2016 Proposed Budget,"A budget is a long-term plan to ensure a financially sound and stable municipality. Administrators outline the expected revenues and expenditures for a variety of services, putting together a new budget annually.",2018-12-11T19:36:56.000Z,2018-12-11T20:17:12.161Z,http://data1-indygis.opendata.arcgis.com/datasets/0f50d45009974702b4b8a8e0ad60d4d3,https://xmaps.indy.gov/ODP/Download/OFM/Budget/Proposed/2016 Proposed Budget.pdf,"-180.0,-90.0,180.0,90.0",01c-02,Indiana,Municipalities Geospatial Data,{u'name': u'City of Indianapolis and Marion County - IndyGIS'},"City of Indianapolis, Indiana, United States|Indiana, United States"
