publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'Vinton', u'Ohio', u'LBRS', u'Centerlines', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/8790700176444a2bbe08861a05cdc7fe_4,Vinton Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-29T21:53:51.000Z,2018-10-26T16:00:38.350Z,http://ogrip-geohio.opendata.arcgis.com/datasets/8790700176444a2bbe08861a05cdc7fe_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Vinton_LBRS/FeatureServer/4,"-82.7707,39.0194,-82.2515,39.4134",http://ogrip-geohio.opendata.arcgis.com/datasets/8790700176444a2bbe08861a05cdc7fe_4
Ohio Geographically Referenced Information Program,"[u'Pickaway', u'LBRS', u'Ohio', u'Intersections', u'Trans', u'Transportation', u'Pickaway County']",http://ogrip-geohio.opendata.arcgis.com/datasets/d8e17d9acc09469b905428c353317537_1,Pickaway Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-29T18:48:40.000Z,2018-10-26T16:32:05.936Z,http://ogrip-geohio.opendata.arcgis.com/datasets/d8e17d9acc09469b905428c353317537_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Pickaway_LBRS/FeatureServer/1,"-83.2999,39.4631,-82.7164,39.828",http://ogrip-geohio.opendata.arcgis.com/datasets/d8e17d9acc09469b905428c353317537_1
Ohio Geographically Referenced Information Program,"[u'Darke', u'Landmarks', u'Ohio', u'LBRS', u'Trans', u'Transportation', u'Darke County']",http://ogrip-geohio.opendata.arcgis.com/datasets/9c6f6112f5b94a1aaf013fe846041a59_2,Darke Landmarks LBRS,The State of Ohio Location Based Response System?landmarks?depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data?collected by field observation of existing address locations at the time of collection.View Full Metadata,2015-01-01T01:02:26.000Z,2018-10-26T16:47:14.669Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9c6f6112f5b94a1aaf013fe846041a59_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Darke_LBRS/FeatureServer/2,"-84.8118,39.9167,-84.4232,40.3591",http://ogrip-geohio.opendata.arcgis.com/datasets/9c6f6112f5b94a1aaf013fe846041a59_2
Ohio Geographically Referenced Information Program,"[u'Ohio', u'Transportation', u'LBRS', u'Ashtabula', u'Addresses']",http://ogrip-geohio.opendata.arcgis.com/datasets/9a3a106fee05467e84f9728e85386d1f_0,Ashtabula Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-29T16:16:05.000Z,2018-10-26T14:37:22.803Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9a3a106fee05467e84f9728e85386d1f_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Ashtabula_LBRS/FeatureServer/0,"-81.0102,41.4947,-80.5066,41.9759",http://ogrip-geohio.opendata.arcgis.com/datasets/9a3a106fee05467e84f9728e85386d1f_0
Ohio Geographically Referenced Information Program,"[u'Harrison', u'Ohio', u'LBRS', u'Centerlines', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/659a9978770f4c258b199bb5cd648651_1,Harrison Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-09T15:15:41.000Z,2018-10-26T14:45:42.039Z,http://ogrip-geohio.opendata.arcgis.com/datasets/659a9978770f4c258b199bb5cd648651_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Harrison_LBRS/FeatureServer/1,"-81.3397,40.1595,-80.8655,40.4346",http://ogrip-geohio.opendata.arcgis.com/datasets/659a9978770f4c258b199bb5cd648651_1
Ohio Geographically Referenced Information Program,"[u'Ohio', u'Columbiana', u'LBRS', u'Addresses', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/2581476835b148b2aa64e23daa91c86f_0,Columbiana Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-31T16:04:57.000Z,2018-10-26T14:38:49.613Z,http://ogrip-geohio.opendata.arcgis.com/datasets/2581476835b148b2aa64e23daa91c86f_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Columbiana_LBRS/FeatureServer/0,"-81.0931,40.583,-80.5121,40.933",http://ogrip-geohio.opendata.arcgis.com/datasets/2581476835b148b2aa64e23daa91c86f_0
Ohio Geographically Referenced Information Program,"[u'Harrison', u'LBRS', u'Addresses', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/a78e37eb962848eaa3975b23fae9a6ba_0,Harrison Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-09T15:13:31.000Z,2018-10-26T15:17:48.563Z,http://ogrip-geohio.opendata.arcgis.com/datasets/a78e37eb962848eaa3975b23fae9a6ba_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Harrison_LBRS/FeatureServer/0,"-81.3378,40.161,-80.8657,40.4345",http://ogrip-geohio.opendata.arcgis.com/datasets/a78e37eb962848eaa3975b23fae9a6ba_0
Ohio Geographically Referenced Information Program,"[u'Holmes', u'LBRS', u'Addresses', u'Ohio', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/290c972046dc41649a734cd312298382_0,Holmes Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-11T19:29:02.000Z,2018-10-26T16:45:46.576Z,http://ogrip-geohio.opendata.arcgis.com/datasets/290c972046dc41649a734cd312298382_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Holmes_LBRS/FeatureServer/0,"-82.2218,40.4439,-81.6503,40.6705",http://ogrip-geohio.opendata.arcgis.com/datasets/290c972046dc41649a734cd312298382_0
Ohio Geographically Referenced Information Program,"[u'Butler', u'Ohio', u'LBRS', u'Intersections', u'Trans', u'Transportation', u'Butler County']",http://ogrip-geohio.opendata.arcgis.com/datasets/ffe65d1603ad4c92a5a6bdd60afd3965_1,Butler Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-30T16:47:41.000Z,2018-10-26T15:54:38.519Z,http://ogrip-geohio.opendata.arcgis.com/datasets/ffe65d1603ad4c92a5a6bdd60afd3965_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Butler_LBRS/FeatureServer/1,"-84.8442,39.2826,-84.3105,39.6089",http://ogrip-geohio.opendata.arcgis.com/datasets/ffe65d1603ad4c92a5a6bdd60afd3965_1
Ohio Geographically Referenced Information Program,"[u'Greene', u'LBRS', u'Intersections', u'Trans', u'Transportation', u'Ohio', u'Greene County']",http://ogrip-geohio.opendata.arcgis.com/datasets/e69dbd3ab22b46dc917a322eec0d76c0_1,Greene Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-08T17:51:57.000Z,2018-10-26T15:47:38.845Z,http://ogrip-geohio.opendata.arcgis.com/datasets/e69dbd3ab22b46dc917a322eec0d76c0_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Greene_LBRS/FeatureServer/1,"-84.1625,39.5138,-83.6052,39.8717",http://ogrip-geohio.opendata.arcgis.com/datasets/e69dbd3ab22b46dc917a322eec0d76c0_1
Ohio Geographically Referenced Information Program,"[u'Allen', u'Allen County', u'LBRS', u'Ohio', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/e78757769f16473b819d19cba34796cd_2,Allen Landmarks LBRS,The State of Ohio Location Based Response System?landmarks?depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data?collected by field observation of existing address locations at the time of collection.View Full Metadata,2014-12-22T16:27:34.000Z,2018-10-26T14:43:07.799Z,http://ogrip-geohio.opendata.arcgis.com/datasets/e78757769f16473b819d19cba34796cd_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Allen/FeatureServer/2,"-84.4025,40.6381,-83.8528,40.9214",http://ogrip-geohio.opendata.arcgis.com/datasets/e78757769f16473b819d19cba34796cd_2
Ohio Geographically Referenced Information Program,"[u'Pike', u'Ohio', u'LBRS', u'Trans', u'Transportation', u'Intersections', u'Pike County']",http://ogrip-geohio.opendata.arcgis.com/datasets/afb38e52bb274339b92eedd9d7d122aa_1,Pike Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.View Full Metadata,2015-01-29T18:54:43.000Z,2018-10-26T16:22:16.091Z,http://ogrip-geohio.opendata.arcgis.com/datasets/afb38e52bb274339b92eedd9d7d122aa_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Pike_LBRS/FeatureServer/1,"-83.3927,38.9212,-82.773,39.2256",http://ogrip-geohio.opendata.arcgis.com/datasets/afb38e52bb274339b92eedd9d7d122aa_1
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Split', u'Combine', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/fd5a35a7146f43e9a4b706acfb6c03e3_0,Parcel Split-Combine Update 10-28-2018,"This dataset contains parcel splits/combines in Stark County, Ohio between 10/18/2018 and 10/25/2018. Information about old and new parcel number and city, village, or township are also included.",2018-10-28T08:21:57.000Z,2018-10-28T08:22:10.552Z,http://ogrip-geohio.opendata.arcgis.com/datasets/fd5a35a7146f43e9a4b706acfb6c03e3_0,https://opendata.arcgis.com/datasets/fd5a35a7146f43e9a4b706acfb6c03e3_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",http://ogrip-geohio.opendata.arcgis.com/datasets/fd5a35a7146f43e9a4b706acfb6c03e3_0
Ohio Geographically Referenced Information Program,"[u'Huron', u'Ohio', u'Centerlines', u'Transportation', u'LBRS', u'Trans']",http://ogrip-geohio.opendata.arcgis.com/datasets/884f890379e449f982467cde5875b3bd_4,Huron Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-12T13:44:58.000Z,2018-10-26T16:41:39.836Z,http://ogrip-geohio.opendata.arcgis.com/datasets/884f890379e449f982467cde5875b3bd_4,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Huron_LBRS/FeatureServer/4,"-82.8538,40.9924,-82.3262,41.3058",http://ogrip-geohio.opendata.arcgis.com/datasets/884f890379e449f982467cde5875b3bd_4
Ohio Geographically Referenced Information Program,"[u'GEOhioContacts', u'Ohio', u'Cuyahoga']",http://ogrip-geohio.opendata.arcgis.com/datasets/6834d1771bfc400bba80101e4d7f7b30,Cuyahoga County Contact Information,There is no description available.,2016-03-09T21:27:44.000Z,2018-10-26T14:24:26.951Z,http://ogrip-geohio.opendata.arcgis.com/datasets/6834d1771bfc400bba80101e4d7f7b30,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=26,"-180.0,-90.0,180.0,90.0",http://ogrip-geohio.opendata.arcgis.com/datasets/6834d1771bfc400bba80101e4d7f7b30
Ohio Geographically Referenced Information Program,"[u'Licking', u'Ohio', u'Addresses', u'LBRS', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/abfc1d39e6654ded9c64f80f2effc629_0,Licking Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-12T18:16:54.000Z,2018-10-26T14:41:26.479Z,http://ogrip-geohio.opendata.arcgis.com/datasets/abfc1d39e6654ded9c64f80f2effc629_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Licking_LBRS/FeatureServer/0,"-82.7833,39.9138,-82.1832,40.2758",http://ogrip-geohio.opendata.arcgis.com/datasets/abfc1d39e6654ded9c64f80f2effc629_0
Ohio Geographically Referenced Information Program,"[u'Hancock', u'LBRS', u'Addresses', u'Ohio', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/1b73b204373941dfb04b70f84caf1686_0,Hancock Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-09T14:56:59.000Z,2018-10-26T16:00:36.082Z,http://ogrip-geohio.opendata.arcgis.com/datasets/1b73b204373941dfb04b70f84caf1686_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Hancock_LBRS/FeatureServer/0,"-83.8873,40.8147,-83.4162,41.1724",http://ogrip-geohio.opendata.arcgis.com/datasets/1b73b204373941dfb04b70f84caf1686_0
Ohio Geographically Referenced Information Program,"[u'Crawford', u'Ohio', u'LBRS', u'Intersections', u'Trans', u'Transportation', u'Crawford County']",http://ogrip-geohio.opendata.arcgis.com/datasets/68ed488dfc064dd3b75e91d8130b3c9d_1,Crawford Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-31T20:11:37.000Z,2018-10-26T15:25:38.102Z,http://ogrip-geohio.opendata.arcgis.com/datasets/68ed488dfc064dd3b75e91d8130b3c9d_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Crawford_LBRS/FeatureServer/1,"-83.1282,40.6965,-82.665,40.9977",http://ogrip-geohio.opendata.arcgis.com/datasets/68ed488dfc064dd3b75e91d8130b3c9d_1
Ohio Geographically Referenced Information Program,"[u'Defiance', u'Intersections', u'Ohio', u'Trans', u'Transportation', u'Defiance County']",http://ogrip-geohio.opendata.arcgis.com/datasets/9a9587ef0fb24752aaf0286b9f5c998e_1,Defiance Intersections LBRS,The State of Ohio Location Based Response System intersections depict the intersections along public and private roads within participating Ohio Counties. Intersection data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-01T01:08:38.000Z,2018-10-26T16:40:04.267Z,http://ogrip-geohio.opendata.arcgis.com/datasets/9a9587ef0fb24752aaf0286b9f5c998e_1,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Defiance_LBRS/FeatureServer/1,"-84.8094,41.1562,-84.2218,41.4357",http://ogrip-geohio.opendata.arcgis.com/datasets/9a9587ef0fb24752aaf0286b9f5c998e_1
Ohio Geographically Referenced Information Program,"[u'Landmarks', u'Ashtabula', u'Ohio', u'LBRS', u'Transportation', u'Trans', u'Ashtabula County']",http://ogrip-geohio.opendata.arcgis.com/datasets/581acba01ccd42fcbab07c84d7ed0bf3_2,Ashtabula Landmarks LBRS,The State of Ohio Location Based Response System landmarks?depict the landmarks along public and private roads within participating Ohio Counties. Landmark data was developed from data collected by field observation of existing address locations at the time of collection.View Full Metadata,2014-12-29T16:30:56.000Z,2018-10-26T14:39:31.928Z,http://ogrip-geohio.opendata.arcgis.com/datasets/581acba01ccd42fcbab07c84d7ed0bf3_2,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Ashtabula_LBRS/FeatureServer/2,"-81.0097,41.4978,-80.5103,41.9779",http://ogrip-geohio.opendata.arcgis.com/datasets/581acba01ccd42fcbab07c84d7ed0bf3_2
Ohio Geographically Referenced Information Program,"[u'Athens', u'Ohio', u'LBRS', u'Transportation', u'Trans', u'Addresses']",http://ogrip-geohio.opendata.arcgis.com/datasets/546a17c1de70440e8b2d4d8498239234_0,Athens Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2014-12-29T17:13:44.000Z,2018-10-26T14:29:55.296Z,http://ogrip-geohio.opendata.arcgis.com/datasets/546a17c1de70440e8b2d4d8498239234_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Athens_LBRS/FeatureServer/0,"-82.297,39.1803,-81.7189,39.5555",http://ogrip-geohio.opendata.arcgis.com/datasets/546a17c1de70440e8b2d4d8498239234_0
Ohio Geographically Referenced Information Program,"[u'Jackson', u'Ohio', u'LBRS', u'Addresses', u'Trans', u'Transportation']",http://ogrip-geohio.opendata.arcgis.com/datasets/f05c848300724b60ae5fa0bd76d57cd5_0,Jackson Address Points LBRS,The State of Ohio Location Based Response System address points depict the access points to addressable structures along public and private roads within participating Ohio Counties. Address point data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-12T13:46:27.000Z,2018-10-26T16:47:41.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/f05c848300724b60ae5fa0bd76d57cd5_0,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jackson_LBRS/FeatureServer/0,"-82.8063,38.8454,-82.4283,39.21",http://ogrip-geohio.opendata.arcgis.com/datasets/f05c848300724b60ae5fa0bd76d57cd5_0
Ohio Geographically Referenced Information Program,"[u'Jefferson', u'Ohio', u'LBRS', u'Trans', u'Transportation', u'Centerlines']",http://ogrip-geohio.opendata.arcgis.com/datasets/e6095e1c5e8d4bb1b376b9abfaef150d_3,Jefferson Centerlines LBRS,The State of Ohio Location Based Response System road centerlines depict center of pavement of public and private roads within participating Ohio Counties. Address Range data was developed from data collected by field observation of existing address locations at the time of collection.?View Full Metadata,2015-01-12T17:56:47.000Z,2018-10-26T14:53:10.154Z,http://ogrip-geohio.opendata.arcgis.com/datasets/e6095e1c5e8d4bb1b376b9abfaef150d_3,http://geo.oit.ohio.gov/arcgis/rest/services/LBRS/Jefferson_LBRS/FeatureServer/3,"-80.9557,40.1441,-80.5939,40.622",http://ogrip-geohio.opendata.arcgis.com/datasets/e6095e1c5e8d4bb1b376b9abfaef150d_3
Ohio Geographically Referenced Information Program,"[u'CTPD', u'Schools', u'ODE', u'Boundaries', u'Ohio']",http://ogrip-geohio.opendata.arcgis.com/datasets/92f4704da21e496ba5f4e3b6ce0b02f3_2,CTPD Boundaries,The CTPD boundaries depict the aggregated areas of the Public School Districts served by each CTPD..,2015-02-06T15:27:25.000Z,2018-10-26T16:39:05.891Z,http://ogrip-geohio.opendata.arcgis.com/datasets/92f4704da21e496ba5f4e3b6ce0b02f3_2,http://geo.oit.ohio.gov/arcgis/rest/services/SchoolDistricts/FeatureServer/2,"-84.9187,38.3802,-80.4797,41.9937",http://ogrip-geohio.opendata.arcgis.com/datasets/92f4704da21e496ba5f4e3b6ce0b02f3_2
